link_id,tmc_id,time_of_day,speed_mph,flow_vehph,arrival_vehph,period,flow_speed_only_vehph,flow_ref_vehph,flow_ref_source,flow_observed_vehph,volume_anchor_factor,lambda_ref_vehph,lambda_ref_source,mu_ref_vehph,queue_start_veh,queue_end_veh,realized_departure_vehph,cumulative_arrivals_veh,cumulative_departures_veh,waiting_time_min,travel_time_min,net_flow_ref_vehph,dt_minutes,initial_queue_veh
L405S-001,1222782,16:10,61.9,5522.4,5522.4,PM,5474.533956114809,5585.859478687673,speed_to_volume:s3+period_volume_anchor,5522.4,1.0203351597533736,5522.4,observed_arrival,5373.6,84.79999999999944,97.1999999999993,5373.6,60839.79999999999,60742.60000000008,5.0,5.556571428571429,148.79999999999927,5,0.0
L405S-001,1222782,16:15,62.38000000000001,5508.0,5508.0,PM,5409.268193767923,5519.266526637036,speed_to_volume:s3+period_volume_anchor,5508.0,1.0203351597533736,5508.0,observed_arrival,5373.6,97.1999999999993,108.39999999999935,5373.6,61298.79999999999,61190.40000000008,5.0,5.556571428571429,134.39999999999964,5,0.0
L405S-001,1222782,16:20,62.66,5445.6,5445.6,PM,5368.328236438871,5477.4940487354015,speed_to_volume:s3+period_volume_anchor,5445.6,1.0203351597533736,5445.6,observed_arrival,5373.6,108.39999999999935,114.39999999999935,5373.6,61752.59999999999,61638.200000000084,5.0,5.556571428571429,72.0,5,0.0
L405S-001,1222782,16:25,62.24000000000001,5467.2,5467.2,PM,5428.923099822164,5539.321118345828,speed_to_volume:s3+period_volume_anchor,5467.2,1.0203351597533736,5467.2,observed_arrival,5373.6,114.39999999999935,122.1999999999993,5373.6,62208.19999999999,62086.00000000009,5.0,5.556571428571429,93.59999999999945,5,0.0
L405S-001,1222782,16:30,61.84000000000001,5469.6,5469.6,PM,5482.284218007901,5593.76734339449,speed_to_volume:s3+period_volume_anchor,5469.6,1.0203351597533736,5469.6,observed_arrival,5373.6,122.1999999999993,130.1999999999993,5373.6,62663.99999999999,62533.80000000009,5.0,5.556571428571429,96.0,5,0.0
L405S-001,1222782,16:35,62.14,5632.8,5632.8,PM,5442.644043037932,5553.321079133855,speed_to_volume:s3+period_volume_anchor,5632.8,1.0203351597533736,5632.8,observed_arrival,5373.6,130.1999999999993,151.79999999999922,5373.6,63133.399999999994,62981.60000000009,5.0,5.556571428571429,259.1999999999998,5,0.0
L405S-001,1222782,16:40,62.66,5443.2,5443.2,PM,5368.328236438871,5477.4940487354015,speed_to_volume:s3+period_volume_anchor,5443.2,1.0203351597533736,5443.2,observed_arrival,5373.6,151.79999999999922,157.59999999999917,5373.6,63586.99999999999,63429.400000000096,5.0,5.556571428571429,69.59999999999945,5,0.0
L405S-001,1222782,16:45,62.16,5608.8,5608.8,PM,5439.920687271639,5550.54234349299,speed_to_volume:s3+period_volume_anchor,5608.8,1.0203351597533736,5608.8,observed_arrival,5373.6,157.59999999999917,177.19999999999908,5373.6,64054.399999999994,63877.2000000001,5.0,5.556571428571429,235.19999999999982,5,0.0
L405S-001,1222782,16:50,62.38000000000001,5608.8,5608.8,PM,5409.268193767923,5519.266526637036,speed_to_volume:s3+period_volume_anchor,5608.8,1.0203351597533736,5608.8,observed_arrival,5373.6,177.19999999999908,196.799999999999,5373.6,64521.799999999996,64325.0000000001,5.0,5.556571428571429,235.19999999999982,5,0.0
L405S-001,1222782,16:55,62.1,5508.0,5508.0,PM,5448.059862752784,5558.847030407805,speed_to_volume:s3+period_volume_anchor,5508.0,1.0203351597533736,5508.0,observed_arrival,5373.6,196.799999999999,207.99999999999903,5373.6,64980.799999999996,64772.800000000105,5.0,5.556571428571429,134.39999999999964,5,0.0
L405S-001,1222782,17:00,62.06,5527.2,5527.2,PM,5453.434827671694,5564.331296097009,speed_to_volume:s3+period_volume_anchor,5527.2,1.0203351597533736,5527.2,observed_arrival,5373.6,207.99999999999903,220.799999999999,5373.6,65441.399999999994,65220.60000000011,5.0,5.556571428571429,153.59999999999945,5,0.0
L405S-001,1222782,17:05,61.88,5524.8,5524.8,PM,5477.127050370183,5588.505303928984,speed_to_volume:s3+period_volume_anchor,5524.8,1.0203351597533736,5524.8,observed_arrival,5373.6,220.799999999999,233.3999999999989,5373.6,65901.79999999999,65668.40000000011,5.0,5.556571428571429,151.19999999999982,5,0.0
L405S-001,1222782,17:10,61.92,5572.8,5572.8,PM,5471.931127229471,5583.20372086114,speed_to_volume:s3+period_volume_anchor,5572.8,1.0203351597533736,5572.8,observed_arrival,5373.6,233.3999999999989,249.9999999999988,5373.6,66366.19999999998,66116.20000000011,5.0,5.556571428571429,199.19999999999982,5,0.0
L405S-001,1222782,17:15,62.34,5656.8,5656.8,PM,5414.937819662602,5525.051445280026,speed_to_volume:s3+period_volume_anchor,5656.8,1.0203351597533736,5656.8,observed_arrival,5373.6,249.9999999999988,273.5999999999987,5373.6,66837.59999999998,66564.00000000012,5.0,5.556571428571429,283.1999999999998,5,0.0
L405S-001,1222782,17:20,62.48,5704.8,5704.8,PM,5394.901460336973,5504.607643386635,speed_to_volume:s3+period_volume_anchor,5704.8,1.0203351597533736,5704.8,observed_arrival,5373.6,273.5999999999987,301.1999999999986,5373.6,67312.99999999997,67011.80000000012,5.0,5.556571428571429,331.1999999999998,5,0.0
L405S-001,1222782,17:25,62.080000000000005,5856.0,5856.0,PM,5450.752427191996,5561.594348575034,speed_to_volume:s3+period_volume_anchor,5856.0,1.0203351597533736,5856.0,observed_arrival,5373.6,301.1999999999986,341.39999999999867,5373.6,67800.99999999997,67459.60000000012,5.0,5.556571428571429,482.39999999999964,5,0.0
L405S-001,1222782,17:30,62.8,5546.4,5546.4,PM,5347.002393707746,5455.734541585464,speed_to_volume:s3+period_volume_anchor,5546.4,1.0203351597533736,5546.4,observed_arrival,5373.6,341.39999999999867,355.79999999999853,5373.6,68263.19999999997,67907.40000000013,5.0,5.556571428571429,172.79999999999927,5,0.0
L405S-001,1222782,17:35,62.64000000000001,5548.8,5548.8,PM,5371.327131986728,5480.553927303308,speed_to_volume:s3+period_volume_anchor,5548.8,1.0203351597533736,5548.8,observed_arrival,5373.6,355.79999999999853,370.39999999999844,5373.6,68725.59999999996,68355.20000000013,5.0,5.556571428571429,175.19999999999982,5,0.0
L405S-001,1222782,17:40,63.04,5618.4,5618.4,PM,5309.034923258491,5416.994996559192,speed_to_volume:s3+period_volume_anchor,5618.4,1.0203351597533736,5618.4,observed_arrival,5373.6,370.39999999999844,390.7999999999983,5373.6,69193.79999999996,68803.00000000013,5.0,5.556571428571429,244.79999999999927,5,0.0
L405S-001,1222782,17:45,63.58,5616.0,5616.0,PM,5216.4988167418605,5322.577153533591,speed_to_volume:s3+period_volume_anchor,5616.0,1.0203351597533736,5616.0,observed_arrival,5373.6,390.7999999999983,410.99999999999835,5373.6,69661.79999999996,69250.80000000013,5.0,5.556571428571429,242.39999999999964,5,0.0
L405S-001,1222782,17:50,63.28000000000001,5616.0,5616.0,PM,5269.180801371041,5376.33043473633,speed_to_volume:s3+period_volume_anchor,5616.0,1.0203351597533736,5616.0,observed_arrival,5373.6,410.99999999999835,431.1999999999984,5373.6,70129.79999999996,69698.60000000014,5.0,5.556571428571429,242.39999999999964,5,0.0
L405S-001,1222782,17:55,63.40000000000001,5448.0,5448.0,PM,5248.50388479588,5355.233049759407,speed_to_volume:s3+period_volume_anchor,5448.0,1.0203351597533736,5448.0,observed_arrival,5373.6,431.1999999999984,437.39999999999844,5373.6,70583.79999999996,70146.40000000014,5.0,5.556571428571429,74.39999999999964,5,0.0
L405S-001,1222782,18:00,63.67999999999999,5404.8,5404.8,PM,5198.183260597492,5303.889147629055,speed_to_volume:s3+period_volume_anchor,5404.8,1.0203351597533736,5404.8,observed_arrival,5373.6,437.39999999999844,439.99999999999835,5373.6,71034.19999999995,70594.20000000014,5.0,5.556571428571429,31.199999999999818,5,0.0
L405S-001,1222782,18:05,63.96,5361.6,5361.6,PM,5144.740176753896,5249.359290137786,speed_to_volume:s3+period_volume_anchor,5361.6,1.0203351597533736,5361.6,observed_arrival,5373.6,439.99999999999835,438.99999999999835,5373.6,71480.99999999996,71042.00000000015,5.0,5.556571428571429,-12.0,5,0.0
L405S-001,1222782,18:10,64.14000000000001,5198.4,5198.4,PM,5108.594481527726,5212.478566424796,speed_to_volume:s3+period_volume_anchor,5198.4,1.0203351597533736,5198.4,observed_arrival,5373.6,438.99999999999835,424.3999999999982,5373.6,71914.19999999995,71489.80000000015,5.0,5.556571428571429,-175.20000000000073,5,0.0
L405S-001,1222782,18:15,64.52000000000001,5332.8,5332.8,PM,5027.208217399824,5129.437299614122,speed_to_volume:s3+period_volume_anchor,5332.8,1.0203351597533736,5332.8,observed_arrival,5373.6,424.3999999999982,420.9999999999981,5373.6,72358.59999999995,71937.60000000015,5.0,5.556571428571429,-40.80000000000018,5,0.0
L405S-001,1222782,18:20,64.46000000000001,5356.8,5356.8,PM,5040.545739128911,5143.046041978284,speed_to_volume:s3+period_volume_anchor,5356.8,1.0203351597533736,5356.8,observed_arrival,5373.6,420.9999999999981,419.59999999999803,5373.6,72804.99999999994,72385.40000000015,5.0,5.556571428571429,-16.800000000000182,5,0.0
L405S-001,1222782,18:25,64.98,5313.6,5313.6,PM,4918.178375275532,5018.190318232348,speed_to_volume:s3+period_volume_anchor,5313.6,1.0203351597533736,5313.6,observed_arrival,5373.6,419.59999999999803,414.59999999999803,5373.6,73247.79999999994,72833.20000000016,5.0,5.556571428571429,-60.0,5,0.0
L405S-001,1222782,18:30,64.74,5373.6,5373.6,PM,4976.616305992425,5077.816593606025,speed_to_volume:s3+period_volume_anchor,5373.6,1.0203351597533736,5373.6,observed_arrival,5373.6,414.59999999999803,414.59999999999803,5373.6,73695.59999999995,73281.00000000016,5.0,5.556571428571429,0.0,5,0.0
L405S-001,1222782,18:35,64.66,5282.4,5282.4,PM,4995.32842580658,5096.909227365925,speed_to_volume:s3+period_volume_anchor,5282.4,1.0203351597533736,5282.4,observed_arrival,5373.6,414.59999999999803,406.9999999999979,5373.6,74135.79999999994,73728.80000000016,5.0,5.556571428571429,-91.20000000000073,5,0.0
L405S-001,1222782,18:40,64.0,5097.6,5097.6,PM,5136.833279641392,5241.291605009346,speed_to_volume:s3+period_volume_anchor,5097.6,1.0203351597533736,5097.6,observed_arrival,5373.6,406.9999999999979,383.9999999999979,5373.6,74560.59999999995,74176.60000000017,5.0,5.556571428571429,-276.0,5,0.0
L405S-001,1222782,18:45,64.36,5097.6,5097.6,PM,5062.357846782208,5165.301702325269,speed_to_volume:s3+period_volume_anchor,5097.6,1.0203351597533736,5097.6,observed_arrival,5373.6,383.9999999999979,360.9999999999979,5373.6,74985.39999999995,74624.40000000017,5.0,5.556571428571429,-276.0,5,0.0
L405S-001,1222782,18:50,64.7,5037.6,5037.6,PM,4986.018472102709,5087.40995426619,speed_to_volume:s3+period_volume_anchor,5037.6,1.0203351597533736,5037.6,observed_arrival,5373.6,360.9999999999979,332.9999999999979,5373.6,75405.19999999995,75072.20000000017,5.0,5.556571428571429,-336.0,5,0.0
L405S-001,1222782,18:55,64.84,4939.2,4939.2,PM,4952.697340137479,5053.4112317592835,speed_to_volume:s3+period_volume_anchor,4939.2,1.0203351597533736,4939.2,observed_arrival,5373.6,332.9999999999979,296.79999999999785,5373.6,75816.79999999996,75520.00000000017,10.0,10.556571428571429,-434.40000000000055,5,0.0
L405S-001,1222782,19:00,64.86,4874.4,4874.4,NT2,4947.841057791448,7632.3397854247105,speed_to_volume:s3+period_volume_anchor,4874.4,1.5425596126225471,4874.4,observed_arrival,3325.2,296.79999999999785,425.89999999999776,3325.2,76222.99999999996,75797.10000000018,10.0,10.556571428571429,1549.1999999999998,5,0.0
L405S-001,1222782,19:05,65.12,5013.6,5013.6,NT2,4882.386996563577,7531.372994092472,speed_to_volume:s3+period_volume_anchor,5013.6,1.5425596126225471,5013.6,observed_arrival,3325.2,425.89999999999776,566.5999999999979,3325.2,76640.79999999996,76074.20000000019,15.0,15.556571428571429,1688.4000000000005,5,0.0
L405S-001,1222782,19:10,65.22,4960.8,4960.8,NT2,4855.997416139327,7490.66549313597,speed_to_volume:s3+period_volume_anchor,4960.8,1.5425596126225471,4960.8,observed_arrival,3325.2,566.5999999999979,702.8999999999978,3325.2,77054.19999999995,76351.30000000019,15.0,15.556571428571429,1635.6000000000004,5,0.0
L405S-001,1222782,19:15,65.47999999999999,5068.8,5068.8,NT2,4783.908059849524,7379.463363623363,speed_to_volume:s3+period_volume_anchor,5068.8,1.5425596126225471,5068.8,observed_arrival,3325.2,702.8999999999978,848.199999999998,3325.2,77476.59999999995,76628.4000000002,20.0,20.556571428571427,1743.6000000000004,5,0.0
L405S-001,1222782,19:20,66.32000000000001,4929.6,4929.6,NT2,4508.452185830571,6954.556257302081,speed_to_volume:s3+period_volume_anchor,4929.6,1.5425596126225471,4929.6,observed_arrival,3325.2,848.199999999998,981.899999999998,3325.2,77887.39999999995,76905.5000000002,20.0,20.556571428571427,1604.4000000000005,5,0.0
L405S-001,1222782,19:25,66.03999999999999,4812.0,4812.0,NT2,4608.652328781453,7109.120950997119,speed_to_volume:s3+period_volume_anchor,4812.0,1.5425596126225471,4812.0,observed_arrival,3325.2,981.899999999998,1105.7999999999981,3325.2,78288.39999999995,77182.60000000021,20.0,20.556571428571427,1486.8000000000002,5,0.0
L405S-001,1222782,19:30,66.38,4672.8,4672.8,NT2,4485.674069432278,6919.419654894459,speed_to_volume:s3+period_volume_anchor,4672.8,1.5425596126225471,4672.8,observed_arrival,3325.2,1105.7999999999981,1218.099999999998,3325.2,78677.79999999994,77459.70000000022,24.999999999999996,25.556571428571424,1347.6000000000004,5,0.0
L405S-001,1222782,19:35,66.34,4790.4,4790.4,NT2,4500.914195507447,6942.928457869291,speed_to_volume:s3+period_volume_anchor,4790.4,1.5425596126225471,4790.4,observed_arrival,3325.2,1218.099999999998,1340.199999999998,3325.2,79076.99999999994,77736.80000000022,24.999999999999996,25.556571428571424,1465.1999999999998,5,0.0
L405S-001,1222782,19:40,66.72,4987.2,4987.2,NT2,4346.392696110386,6704.5698336175055,speed_to_volume:s3+period_volume_anchor,4987.2,1.5425596126225471,4987.2,observed_arrival,3325.2,1340.199999999998,1478.699999999998,3325.2,79492.59999999995,78013.90000000023,30.0,30.556571428571427,1662.0,5,0.0
L405S-001,1222782,19:45,66.7,4548.0,4548.0,NT2,4355.113250860467,6718.021809174644,speed_to_volume:s3+period_volume_anchor,4548.0,1.5425596126225471,4548.0,observed_arrival,3325.2,1478.699999999998,1580.599999999998,3325.2,79871.59999999995,78291.00000000023,30.0,30.556571428571427,1222.8000000000002,5,0.0
L405S-001,1222782,19:50,66.96000000000001,4716.0,4716.0,NT2,4235.74397507159,6533.887585354721,speed_to_volume:s3+period_volume_anchor,4716.0,1.5425596126225471,4716.0,observed_arrival,3325.2,1580.599999999998,1696.4999999999982,3325.2,80264.59999999995,78568.10000000024,34.99999999999999,35.556571428571424,1390.8000000000002,5,0.0
L405S-001,1222782,19:55,67.14,4346.4,4346.4,NT2,4144.46999186117,6393.092025171137,speed_to_volume:s3+period_volume_anchor,4346.4,1.5425596126225471,4346.4,observed_arrival,3325.2,1696.4999999999982,1781.599999999998,3325.2,80626.79999999994,78845.20000000024,34.99999999999999,35.556571428571424,1021.1999999999998,5,0.0
L405S-001,1222782,20:00,66.67999999999999,4504.8,4504.8,NT2,4363.762675667631,6731.36406255459,speed_to_volume:s3+period_volume_anchor,4504.8,1.5425596126225471,4504.8,observed_arrival,3325.2,1781.599999999998,1879.8999999999983,3325.2,81002.19999999994,79122.30000000025,34.99999999999999,35.556571428571424,1179.6000000000004,5,0.0
L405S-001,1222782,20:05,67.08,4228.8,4228.8,NT2,4175.774440350156,6441.38100310567,speed_to_volume:s3+period_volume_anchor,4228.8,1.5425596126225471,4228.8,observed_arrival,3325.2,1879.8999999999983,1955.1999999999985,3325.2,81354.59999999993,79399.40000000026,40.0,40.55657142857143,903.6000000000004,5,0.0
L405S-001,1222782,20:10,66.7,4298.4,4298.4,NT2,4355.113250860467,6718.021809174644,speed_to_volume:s3+period_volume_anchor,4298.4,1.5425596126225471,4298.4,observed_arrival,3325.2,1955.1999999999985,2036.2999999999984,3325.2,81712.79999999993,79676.50000000026,40.0,40.55657142857143,973.1999999999998,5,0.0
L405S-001,1222782,20:15,67.16,3751.2,3751.2,NT2,4133.82654735978,6376.6738775441045,speed_to_volume:s3+period_volume_anchor,3751.2,1.5425596126225471,3751.2,observed_arrival,3325.2,2036.2999999999984,2071.7999999999984,3325.2,82025.39999999994,79953.60000000027,40.0,40.55657142857143,426.0,5,0.0
L405S-001,1222782,20:20,67.52000000000001,3696.0,3696.0,NT2,3921.277741580946,6048.804674038521,speed_to_volume:s3+period_volume_anchor,3696.0,1.5425596126225471,3696.0,observed_arrival,3325.2,2071.7999999999984,2102.6999999999985,3325.2,82333.39999999994,80230.70000000027,40.0,40.55657142857143,370.8000000000002,5,0.0
L405S-001,1222782,20:25,67.06,3902.4,3902.4,NT2,4186.007440692287,6457.166016149394,speed_to_volume:s3+period_volume_anchor,3902.4,1.5425596126225471,3902.4,observed_arrival,3325.2,2102.6999999999985,2150.7999999999984,3325.2,82658.59999999993,80507.80000000028,40.0,40.55657142857143,577.2000000000003,5,0.0
L405S-001,1222782,20:30,66.74,3727.2,3727.2,NT2,4337.599853896975,6691.006350338936,speed_to_volume:s3+period_volume_anchor,3727.2,1.5425596126225471,3727.2,observed_arrival,3325.2,2150.7999999999984,2184.2999999999984,3325.2,82969.19999999994,80784.90000000029,40.0,40.55657142857143,402.0,5,0.0
L405S-001,1222782,20:35,66.84,3583.2,3583.2,NT2,4292.508639731553,6621.4504644832405,speed_to_volume:s3+period_volume_anchor,3583.2,1.5425596126225471,3583.2,observed_arrival,3325.2,2184.2999999999984,2205.7999999999984,3325.2,83267.79999999994,81062.00000000029,40.0,40.55657142857143,258.0,5,0.0
L405S-001,1222782,20:40,66.26,3602.4,3602.4,NT2,4530.74668914254,6988.946857694605,speed_to_volume:s3+period_volume_anchor,3602.4,1.5425596126225471,3602.4,observed_arrival,3325.2,2205.7999999999984,2228.8999999999983,3325.2,83567.99999999994,81339.1000000003,45.0,45.55657142857143,277.2000000000003,5,0.0
L405S-001,1222782,20:45,66.58000000000001,3564.0,3564.0,NT2,4405.981375533732,6796.4889238654705,speed_to_volume:s3+period_volume_anchor,3564.0,1.5425596126225471,3564.0,observed_arrival,3325.2,2228.8999999999983,2248.7999999999984,3325.2,83864.99999999994,81616.2000000003,45.0,45.55657142857143,238.80000000000018,5,0.0
L405S-001,1222782,20:50,66.82000000000001,3511.2,3511.2,NT2,4301.681379006717,6635.599961626226,speed_to_volume:s3+period_volume_anchor,3511.2,1.5425596126225471,3511.2,observed_arrival,3325.2,2248.7999999999984,2264.2999999999984,3325.2,84157.59999999995,81893.30000000031,45.0,45.55657142857143,186.0,5,0.0
L405S-001,1222782,20:55,66.62,3568.8,3568.8,NT2,4389.295313822213,6770.749678975554,speed_to_volume:s3+period_volume_anchor,3568.8,1.5425596126225471,3568.8,observed_arrival,3325.2,2264.2999999999984,2284.5999999999985,3325.2,84454.99999999994,82170.40000000031,45.0,45.55657142857143,243.60000000000036,5,0.0
L405S-001,1222782,21:00,68.14,3393.6,3393.6,NT2,3405.3039723227057,5252.884376408134,speed_to_volume:s3+period_volume_anchor,3393.6,1.5425596126225471,3393.6,observed_arrival,3325.2,2284.5999999999985,2290.299999999999,3325.2,84737.79999999994,82447.50000000032,45.0,45.55657142857143,68.40000000000009,5,0.0
L405S-001,1222782,21:05,68.64,3501.6,3501.6,NT2,2579.197825210533,3978.566398133676,speed_to_volume:s3+period_volume_anchor,3501.6,1.5425596126225471,3501.6,observed_arrival,3325.2,2290.299999999999,2304.9999999999986,3325.2,85029.59999999995,82724.60000000033,45.0,45.55657142857143,176.4000000000001,5,0.0
L405S-001,1222782,21:10,69.44,3259.2,3259.2,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,3259.2,1.5425596126225471,3259.2,observed_arrival,3325.2,2304.9999999999986,2299.4999999999986,3325.2,85301.19999999995,83001.70000000033,45.0,45.55657142857143,-66.0,5,0.0
L405S-001,1222782,21:15,68.94,3374.4,3374.4,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,3374.4,1.5425596126225471,3374.4,observed_arrival,3325.2,2299.4999999999986,2303.5999999999985,3325.2,85582.39999999995,83278.80000000034,45.0,45.55657142857143,49.20000000000027,5,0.0
L405S-001,1222782,21:20,69.36,3415.2,3415.2,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,3415.2,1.5425596126225471,3415.2,observed_arrival,3325.2,2303.5999999999985,2311.0999999999985,3325.2,85866.99999999996,83555.90000000034,45.0,45.55657142857143,90.0,5,0.0
L405S-001,1222782,21:25,69.06,3434.4,3434.4,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,3434.4,1.5425596126225471,3434.4,observed_arrival,3325.2,2311.0999999999985,2320.1999999999985,3325.2,86153.19999999995,83833.00000000035,45.0,45.55657142857143,109.20000000000027,5,0.0
L405S-001,1222782,21:30,69.64000000000001,3276.0,3276.0,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,3276.0,1.5425596126225471,3276.0,observed_arrival,3325.2,2320.1999999999985,2316.0999999999985,3325.2,86426.19999999995,84110.10000000036,45.0,45.55657142857143,-49.19999999999982,5,0.0
L405S-001,1222782,21:35,70.22,3204.0,3204.0,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,3204.0,1.5425596126225471,3204.0,observed_arrival,3325.2,2316.0999999999985,2305.9999999999986,3325.2,86693.19999999995,84387.20000000036,45.0,45.55657142857143,-121.19999999999982,5,0.0
L405S-001,1222782,21:40,70.02000000000001,3004.8,3004.8,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,3004.8,1.5425596126225471,3004.8,observed_arrival,3325.2,2305.9999999999986,2279.299999999999,3325.2,86943.59999999995,84664.30000000037,45.0,45.55657142857143,-320.39999999999964,5,0.0
L405S-001,1222782,21:45,69.28,3391.2,3391.2,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,3391.2,1.5425596126225471,3391.2,observed_arrival,3325.2,2279.299999999999,2284.799999999999,3325.2,87226.19999999995,84941.40000000037,45.0,45.55657142857143,66.0,5,0.0
L405S-001,1222782,21:50,69.98,3057.6,3057.6,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,3057.6,1.5425596126225471,3057.6,observed_arrival,3325.2,2284.799999999999,2262.499999999999,3325.2,87480.99999999996,85218.50000000038,45.0,45.55657142857143,-267.5999999999999,5,0.0
L405S-001,1222782,21:55,69.8,3067.2,3067.2,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,3067.2,1.5425596126225471,3067.2,observed_arrival,3325.2,2262.499999999999,2240.999999999999,3325.2,87736.59999999996,85495.60000000038,45.0,45.55657142857143,-258.0,5,0.0
L405S-001,1222782,22:00,68.44,3163.2,3163.2,NT2,3004.7553180878485,4635.01419949513,speed_to_volume:s3+period_volume_anchor,3163.2,1.5425596126225471,3163.2,observed_arrival,3325.2,2240.999999999999,2227.499999999999,3325.2,88000.19999999997,85772.70000000039,45.0,45.55657142857143,-162.0,5,0.0
L405S-001,1222782,22:05,68.58000000000001,2832.0,2832.0,NT2,2731.2538656427914,4213.1219049597785,speed_to_volume:s3+period_volume_anchor,2832.0,1.5425596126225471,2832.0,observed_arrival,3325.2,2227.499999999999,2186.399999999999,3325.2,88236.19999999997,86049.8000000004,40.0,40.55657142857143,-493.1999999999998,5,0.0
L405S-001,1222782,22:10,68.3,2973.6,2973.6,NT2,3213.139158739543,4956.458696007606,speed_to_volume:s3+period_volume_anchor,2973.6,1.5425596126225471,2973.6,observed_arrival,3325.2,2186.399999999999,2157.0999999999995,3325.2,88483.99999999997,86326.9000000004,40.0,40.55657142857143,-351.5999999999999,5,0.0
L405S-001,1222782,22:15,68.96000000000001,3074.4,3074.4,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,3074.4,1.5425596126225471,3074.4,observed_arrival,3325.2,2157.0999999999995,2136.1999999999994,3325.2,88740.19999999997,86604.00000000041,40.0,40.55657142857143,-250.79999999999973,5,0.0
L405S-001,1222782,22:20,69.22,2964.0,2964.0,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,2964.0,1.5425596126225471,2964.0,observed_arrival,3325.2,2136.1999999999994,2106.0999999999995,3325.2,88987.19999999997,86881.10000000041,40.0,40.55657142857143,-361.1999999999998,5,0.0
L405S-001,1222782,22:25,69.0,2887.2,2887.2,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,2887.2,1.5425596126225471,2887.2,observed_arrival,3325.2,2106.0999999999995,2069.5999999999995,3325.2,89227.79999999997,87158.20000000042,40.0,40.55657142857143,-438.0,5,0.0
L405S-001,1222782,22:30,69.5,2899.2,2899.2,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,2899.2,1.5425596126225471,2899.2,observed_arrival,3325.2,2069.5999999999995,2034.0999999999995,3325.2,89469.39999999998,87435.30000000042,40.0,40.55657142857143,-426.0,5,0.0
L405S-001,1222782,22:35,69.17999999999999,2752.8,2752.8,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,2752.8,1.5425596126225471,2752.8,observed_arrival,3325.2,2034.0999999999995,1986.3999999999996,3325.2,89698.79999999997,87712.40000000043,40.0,40.55657142857143,-572.3999999999996,5,0.0
L405S-001,1222782,22:40,69.76,2851.2,2851.2,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,2851.2,1.5425596126225471,2851.2,observed_arrival,3325.2,1986.3999999999996,1946.8999999999996,3325.2,89936.39999999998,87989.50000000044,40.0,40.55657142857143,-474.0,5,0.0
L405S-001,1222782,22:45,69.24,2832.0,2832.0,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,2832.0,1.5425596126225471,2832.0,observed_arrival,3325.2,1946.8999999999996,1905.7999999999997,3325.2,90172.39999999998,88266.60000000044,34.99999999999999,35.556571428571424,-493.1999999999998,5,0.0
L405S-001,1222782,22:50,69.03999999999999,2572.8,2572.8,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,2572.8,1.5425596126225471,2572.8,observed_arrival,3325.2,1905.7999999999997,1843.1,3325.2,90386.79999999997,88543.70000000045,34.99999999999999,35.556571428571424,-752.3999999999996,5,0.0
L405S-001,1222782,22:55,68.97999999999999,2733.6,2733.6,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,2733.6,1.5425596126225471,2733.6,observed_arrival,3325.2,1843.1,1793.8000000000002,3325.2,90614.59999999998,88820.80000000045,34.99999999999999,35.556571428571424,-591.5999999999999,5,0.0
L405S-001,1222782,23:00,69.14,2385.6,2385.6,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,2385.6,1.5425596126225471,2385.6,observed_arrival,3325.2,1793.8000000000002,1715.5000000000002,3325.2,90813.39999999998,89097.90000000046,34.99999999999999,35.556571428571424,-939.5999999999999,5,0.0
L405S-001,1222782,23:05,68.64,2433.6,2433.6,NT2,2579.197825210533,3978.566398133676,speed_to_volume:s3+period_volume_anchor,2433.6,1.5425596126225471,2433.6,observed_arrival,3325.2,1715.5000000000002,1641.2000000000003,3325.2,91016.19999999998,89375.00000000047,30.0,30.556571428571427,-891.5999999999999,5,0.0
L405S-001,1222782,23:10,69.08,2414.4,2414.4,NT2,0.0,0.0,speed_to_volume:s3+period_volume_anchor,2414.4,1.5425596126225471,2414.4,observed_arrival,3325.2,1641.2000000000003,1565.3000000000004,3325.2,91217.39999999998,89652.10000000047,30.0,30.556571428571427,-910.7999999999997,5,0.0
