link_id,corridor,tmc_code,t_min,anchor_period,lanes,length_mi,free_speed_mph,cutoff_mph,mu_vph,lambda_anchored_vph,outflow_vph,queue_model_veh,queue_meas_veh,delay_h,travel_time_h,speed_mph,speed_model_mph,lambda_identifiable,model_episode_id,speed_assignment_only_mph,speed_free_flow_mph
25785,I66_WB,110P04171,360,AM,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,62.49521739130434,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,375,AM,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,61.84913043478261,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,390,AM,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,59.69521739130435,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,405,AM,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,58.63782608695652,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,420,AM,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,57.62608695652175,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,435,AM,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,53.646956521739135,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,450,AM,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,50.85565217391304,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,465,AM,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,50.39434782608696,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,480,AM,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,51.60434782608696,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,495,AM,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,51.00086956521739,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,510,AM,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,50.02565217391304,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,525,AM,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,51.25260869565217,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,540,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,50.90086956521739,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,555,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,51.94565217391305,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,570,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,52.71782608695652,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,585,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,56.26260869565217,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,600,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,57.58565217391305,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,615,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,57.70739130434782,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,630,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,58.74173913043478,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,645,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,58.80434782608695,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,660,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,59.67782608695652,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,675,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,58.35782608695652,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,690,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,58.364782608695656,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,705,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,59.04130434782609,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,720,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,59.43739130434783,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,735,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,58.19434782608696,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,750,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,57.47608695652174,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,765,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,55.62217391304348,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,780,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,55.68478260869565,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,795,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,55.01130434782608,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,810,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,55.3004347826087,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,825,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,56.06173913043479,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,840,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,55.47739130434783,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,855,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,55.625652173913046,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,870,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,54.6904347826087,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,885,MD,4,0.49,65.0,45.5,8000.0,0.0,0.0,0.0,0.0,0.0,0.0075384615384615,54.52173913043478,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,900,PM,4,0.49,65.0,45.5,8000.0,3930.088324333332,3930.088324333332,0.0,0.0,0.0,0.0075384615384615,55.23130434782608,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,915,PM,4,0.49,65.0,45.5,8000.0,3526.7294673123406,3526.7294673123406,0.0,0.0,0.0,0.0075384615384615,59.79260869565218,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,930,PM,4,0.49,65.0,45.5,8000.0,3258.505830590546,3258.505830590546,0.0,0.0,0.0,0.0075384615384615,61.45478260869565,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,945,PM,4,0.49,65.0,45.5,8000.0,3379.6686182521453,3379.6686182521453,0.0,0.0,0.0,0.0075384615384615,60.78391304347826,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,960,PM,4,0.49,65.0,45.5,8000.0,3146.878694904365,3146.878694904365,0.0,0.0,0.0,0.0075384615384615,61.98086956521739,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,975,PM,4,0.49,65.0,45.5,8000.0,3409.9323822061674,3409.9323822061674,0.0,0.0,0.0,0.0075384615384615,60.59739130434782,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,990,PM,4,0.49,65.0,45.5,8000.0,3276.1741635556823,3276.1741635556823,0.0,0.0,0.0,0.0075384615384615,61.363913043478256,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,1005,PM,4,0.49,65.0,45.5,8000.0,3310.817270631212,3310.817270631212,0.0,0.0,0.0,0.0075384615384615,61.17913043478261,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,1020,PM,4,0.49,65.0,45.5,8000.0,3277.0922119411903,3277.0922119411903,0.0,0.0,0.0,0.0075384615384615,61.35913043478261,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,1035,PM,4,0.49,65.0,45.5,8000.0,3402.717862904491,3402.717862904491,0.0,0.0,0.0,0.0075384615384615,60.64260869565217,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,1050,PM,4,0.49,65.0,45.5,8000.0,3453.612036007956,3453.612036007956,0.0,0.0,0.0,0.0075384615384615,60.31304347826087,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,1065,PM,4,0.49,65.0,45.5,8000.0,3389.905861655272,3389.905861655272,0.0,0.0,0.0,0.0075384615384615,60.72173913043478,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,1080,PM,4,0.49,65.0,45.5,8000.0,3179.222676118685,3179.222676118685,0.0,0.0,0.0,0.0075384615384615,61.83652173913043,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,1095,PM,4,0.49,65.0,45.5,8000.0,3300.397455565357,3300.397455565357,0.0,0.0,0.0,0.0075384615384615,61.235652173913046,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,1110,PM,4,0.49,65.0,45.5,8000.0,3174.344591445709,3174.344591445709,0.0,0.0,0.0,0.0075384615384615,61.85869565217392,65.0,False,,65.0,65.0
25785,I66_WB,110P04171,1125,PM,4,0.49,65.0,45.5,8000.0,3274.334552575549,3274.334552575549,0.0,0.0,0.0,0.0075384615384615,61.37347826086956,65.0,False,,65.0,65.0
25946,I66_WB,110+04164,360,AM,3,0.29,53.4065,37.38455,5700.0,1565.479462139227,1565.479462139227,0.0,0.0,0.0,0.0054300506492655,49.22434782608696,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,375,AM,3,0.29,53.4065,37.38455,5700.0,1415.3194528323463,1415.3194528323463,0.0,0.0,0.0,0.0054300506492655,50.82608695652174,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,390,AM,3,0.29,53.4065,37.38455,5700.0,1576.532313089257,1576.532313089257,0.0,0.0,0.0,0.0054300506492655,49.07173913043479,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,405,AM,3,0.29,53.4065,37.38455,5700.0,1621.0342203462135,1621.0342203462135,0.0,0.0,0.0,0.0054300506492655,48.39043478260869,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,420,AM,3,0.29,53.4065,37.38455,5700.0,1664.4857358149125,1664.4857358149125,0.0,0.0,0.0,0.0054300506492655,47.598260869565216,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,435,AM,3,0.29,53.4065,37.38455,5700.0,1650.5781585698603,1650.5781585698603,0.0,0.0,0.0,0.0054300506492655,47.867826086956526,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,450,AM,3,0.29,53.4065,37.38455,5700.0,1674.3559923728078,1674.3559923728078,0.0,0.0,0.0,0.0054300506492655,47.39652173913043,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,465,AM,3,0.29,53.4065,37.38455,5700.0,1612.1053099621342,1612.1053099621342,0.0,0.0,0.0,0.0054300506492655,48.53652173913043,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,480,AM,3,0.29,53.4065,37.38455,5700.0,1591.3775561992295,1591.3775561992295,0.0,0.0,0.0,0.0054300506492655,48.85695652173913,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,495,AM,3,0.29,53.4065,37.38455,5700.0,1551.324694005334,1551.324694005334,0.0,0.0,0.0,0.0054300506492655,49.41130434782609,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,510,AM,3,0.29,53.4065,37.38455,5700.0,1612.5376208253667,1612.5376208253667,0.0,0.0,0.0,0.0054300506492655,48.52956521739131,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,525,AM,3,0.29,53.4065,37.38455,5700.0,1625.7938838433124,1625.7938838433124,0.0,0.0,0.0,0.0054300506492655,48.3104347826087,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,540,MD,3,0.29,53.4065,37.38455,5700.0,1824.46095595056,1824.46095595056,0.0,0.0,0.0,0.0054300506492655,46.9895652173913,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,555,MD,3,0.29,53.4065,37.38455,5700.0,1817.232559557664,1817.232559557664,0.0,0.0,0.0,0.0054300506492655,47.14043478260869,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,570,MD,3,0.29,53.4065,37.38455,5700.0,1765.2900866248776,1765.2900866248776,0.0,0.0,0.0,0.0054300506492655,48.09695652173913,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,585,MD,3,0.29,53.4065,37.38455,5700.0,1753.3051745543964,1753.3051745543964,0.0,0.0,0.0,0.0054300506492655,48.29086956521739,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,600,MD,3,0.29,53.4065,37.38455,5700.0,1742.567500073016,1742.567500073016,0.0,0.0,0.0,0.0054300506492655,48.45739130434782,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,615,MD,3,0.29,53.4065,37.38455,5700.0,1720.5330015917582,1720.5330015917582,0.0,0.0,0.0,0.0054300506492655,48.77956521739131,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,630,MD,3,0.29,53.4065,37.38455,5700.0,1729.6022684933437,1729.6022684933437,0.0,0.0,0.0,0.0054300506492655,48.65,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,645,MD,3,0.29,53.4065,37.38455,5700.0,1701.6609154166451,1701.6609154166451,0.0,0.0,0.0,0.0054300506492655,49.03652173913043,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,660,MD,3,0.29,53.4065,37.38455,5700.0,1722.4437318671055,1722.4437318671055,0.0,0.0,0.0,0.0054300506492655,48.75260869565217,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,675,MD,3,0.29,53.4065,37.38455,5700.0,1807.537927725344,1807.537927725344,0.0,0.0,0.0,0.0054300506492655,47.33521739130435,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,690,MD,3,0.29,53.4065,37.38455,5700.0,1836.429657106158,1836.429657106158,0.0,0.0,0.0,0.0054300506492655,46.72826086956522,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,705,MD,3,0.29,53.4065,37.38455,5700.0,1817.4865523426915,1817.4865523426915,0.0,0.0,0.0,0.0054300506492655,47.13521739130434,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,720,MD,3,0.29,53.4065,37.38455,5700.0,1787.8286549711936,1787.8286549711936,0.0,0.0,0.0,0.0054300506492655,47.70695652173913,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,735,MD,3,0.29,53.4065,37.38455,5700.0,1827.3305279876192,1827.3305279876192,0.0,0.0,0.0,0.0054300506492655,46.928260869565214,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,750,MD,3,0.29,53.4065,37.38455,5700.0,1846.065749908901,1846.065749908901,0.0,0.0,0.0,0.0054300506492655,46.50652173913044,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,765,MD,3,0.29,53.4065,37.38455,5700.0,1756.039864600867,1756.039864600867,0.0,0.0,0.0,0.0054300506492655,48.24739130434783,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,780,MD,3,0.29,53.4065,37.38455,5700.0,1771.9292256168612,1771.9292256168612,0.0,0.0,0.0,0.0054300506492655,47.985652173913046,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,795,MD,3,0.29,53.4065,37.38455,5700.0,1857.798761254408,1857.798761254408,0.0,0.0,0.0,0.0054300506492655,46.22130434782608,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,810,MD,3,0.29,53.4065,37.38455,5700.0,1795.7935034948073,1795.7935034948073,0.0,0.0,0.0,0.0054300506492655,47.5604347826087,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,825,MD,3,0.29,53.4065,37.38455,5700.0,1700.305808767764,1700.305808767764,0.0,0.0,0.0,0.0054300506492655,49.05434782608695,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,840,MD,3,0.29,53.4065,37.38455,5700.0,1720.471153403141,1720.471153403141,0.0,0.0,0.0,0.0054300506492655,48.7804347826087,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,855,MD,3,0.29,53.4065,37.38455,5700.0,1577.537855847047,1577.537855847047,0.0,0.0,0.0,0.0054300506492655,50.38956521739131,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,870,MD,3,0.29,53.4065,37.38455,5700.0,1637.9211033570546,1637.9211033570546,0.0,0.0,0.0,0.0054300506492655,49.79565217391304,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,885,MD,3,0.29,53.4065,37.38455,5700.0,1584.861459486776,1584.861459486776,0.0,0.0,0.0,0.0054300506492655,50.32304347826087,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,900,PM,3,0.29,53.4065,37.38455,5700.0,1493.6587409950932,1493.6587409950932,0.0,0.0,0.0,0.0054300506492655,50.37782608695653,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,915,PM,3,0.29,53.4065,37.38455,5700.0,1516.4998446933218,1516.4998446933218,0.0,0.0,0.0,0.0054300506492655,50.15217391304348,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,930,PM,3,0.29,53.4065,37.38455,5700.0,1460.9442706882537,1460.9442706882537,0.0,0.0,0.0,0.0054300506492655,50.67478260869565,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,945,PM,3,0.29,53.4065,37.38455,5700.0,1451.3962527823207,1451.3962527823207,0.0,0.0,0.0,0.0054300506492655,50.75608695652174,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,960,PM,3,0.29,53.4065,37.38455,5700.0,1393.8535069533002,1393.8535069533002,0.0,0.0,0.0,0.0054300506492655,51.20043478260869,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,975,PM,3,0.29,53.4065,37.38455,5700.0,1481.252714389812,1481.252714389812,0.0,0.0,0.0,0.0054300506492655,50.49391304347826,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,990,PM,3,0.29,53.4065,37.38455,5700.0,1517.7295847390792,1517.7295847390792,0.0,0.0,0.0,0.0054300506492655,50.13956521739131,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,1005,PM,3,0.29,53.4065,37.38455,5700.0,1555.4979599760377,1555.4979599760377,0.0,0.0,0.0,0.0054300506492655,49.72739130434783,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,1020,PM,3,0.29,53.4065,37.38455,5700.0,1585.9841005028984,1585.9841005028984,0.0,0.0,0.0,0.0054300506492655,49.35565217391304,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,1035,PM,3,0.29,53.4065,37.38455,5700.0,1614.584744435617,1614.584744435617,0.0,0.0,0.0,0.0054300506492655,48.97,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,1050,PM,3,0.29,53.4065,37.38455,5700.0,1526.372283887705,1526.372283887705,0.0,0.0,0.0,0.0054300506492655,50.04956521739131,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,1065,PM,3,0.29,53.4065,37.38455,5700.0,1511.230947914374,1511.230947914374,0.0,0.0,0.0,0.0054300506492655,50.205652173913045,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,1080,PM,3,0.29,53.4065,37.38455,5700.0,1425.0706609048389,1425.0706609048389,0.0,0.0,0.0,0.0054300506492655,50.96869565217391,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,1095,PM,3,0.29,53.4065,37.38455,5700.0,1407.5561326361403,1407.5561326361403,0.0,0.0,0.0,0.0054300506492655,51.10130434782609,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,1110,PM,3,0.29,53.4065,37.38455,5700.0,1495.613500068024,1495.613500068024,0.0,0.0,0.0,0.0054300506492655,50.35913043478261,53.4065,False,,53.4065,53.4065
25946,I66_WB,110+04164,1125,PM,3,0.29,53.4065,37.38455,5700.0,1582.7807544331874,1582.7807544331874,0.0,0.0,0.0,0.0054300506492655,49.39652173913043,53.4065,False,,53.4065,53.4065
25947,I66_EB,110N04162,360,AM,2,0.18,54.3095,38.01665,3800.0,1284.9215700463467,1284.9215700463467,0.0,0.0,0.0,0.0033143372706432,52.8195652173913,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,375,AM,2,0.18,54.3095,38.01665,3800.0,1357.683848052494,1357.683848052494,0.0,0.0,0.0,0.0033143372706432,52.41652173913043,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,390,AM,2,0.18,54.3095,38.01665,3800.0,1444.0418759887336,1444.0418759887336,0.0,0.0,0.0,0.0033143372706432,51.81652173913044,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,405,AM,2,0.18,54.3095,38.01665,3800.0,1657.9855182188244,1657.9855182188244,0.0,0.0,0.0,0.0033143372706432,49.44217391304348,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,420,AM,2,0.18,54.3095,38.01665,3800.0,1668.2035357459445,1668.2035357459445,0.0,0.0,0.0,0.0033143372706432,49.2804347826087,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,435,AM,2,0.18,54.3095,38.01665,3800.0,1744.268921636244,1744.268921636244,0.0,0.0,0.0,0.0033143372706432,47.84173913043478,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,450,AM,2,0.18,54.3095,38.01665,3800.0,1832.300151697477,1832.300151697477,0.0,0.0,0.0,0.0033143372706432,45.30217391304348,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,465,AM,2,0.18,54.3095,38.01665,3800.0,1906.2278671740887,1906.2278671740887,0.0,0.0,0.0,0.0033143372706432,40.10608695652174,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,480,AM,2,0.18,54.3095,38.01665,3800.0,1910.1151550783484,1910.1151550783484,0.0,0.0,0.0,0.0033143372706432,38.20173913043478,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,495,AM,2,0.18,54.3095,38.01665,3800.0,1898.4202736728016,1898.4202736728016,0.0,0.0,0.0,0.0033143372706432,35.27782608695652,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,510,AM,2,0.18,54.3095,38.01665,3800.0,1858.133387720516,1858.133387720516,0.0,0.0,0.0,0.0033143372706432,31.58826086956521,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,525,AM,2,0.18,54.3095,38.01665,3800.0,1879.21229496818,1879.21229496818,0.0,0.0,0.0,0.0033143372706432,33.22391304347826,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,540,MD,2,0.18,54.3095,38.01665,3800.0,2019.5403330168544,2019.5403330168544,0.0,0.0,0.0,0.0033143372706432,38.79565217391304,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,555,MD,2,0.18,54.3095,38.01665,3800.0,1968.8555495062328,1968.8555495062328,0.0,0.0,0.0,0.0033143372706432,43.9795652173913,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,570,MD,2,0.18,54.3095,38.01665,3800.0,1934.1091696547232,1934.1091696547232,0.0,0.0,0.0,0.0033143372706432,45.420869565217394,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,585,MD,2,0.18,54.3095,38.01665,3800.0,1887.864354154228,1887.864354154228,0.0,0.0,0.0,0.0033143372706432,46.82173913043479,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,600,MD,2,0.18,54.3095,38.01665,3800.0,1904.3043084147369,1904.3043084147369,0.0,0.0,0.0,0.0033143372706432,46.3704347826087,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,615,MD,2,0.18,54.3095,38.01665,3800.0,1948.128592624045,1948.128592624045,0.0,0.0,0.0,0.0033143372706432,44.89521739130434,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,630,MD,2,0.18,54.3095,38.01665,3800.0,1970.408507645136,1970.408507645136,0.0,0.0,0.0,0.0033143372706432,43.90217391304348,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,645,MD,2,0.18,54.3095,38.01665,3800.0,1917.0392083143536,1917.0392083143536,0.0,0.0,0.0,0.0033143372706432,45.98826086956522,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,660,MD,2,0.18,54.3095,38.01665,3800.0,1845.5944366516485,1845.5944366516485,0.0,0.0,0.0,0.0033143372706432,47.81521739130435,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,675,MD,2,0.18,54.3095,38.01665,3800.0,1864.111865624252,1864.111865624252,0.0,0.0,0.0,0.0033143372706432,47.40565217391304,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,690,MD,2,0.18,54.3095,38.01665,3800.0,1802.5764256451844,1802.5764256451844,0.0,0.0,0.0,0.0033143372706432,48.64608695652174,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,705,MD,2,0.18,54.3095,38.01665,3800.0,1830.64882983712,1830.64882983712,0.0,0.0,0.0,0.0033143372706432,48.12130434782608,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,720,MD,2,0.18,54.3095,38.01665,3800.0,1817.146741114448,1817.146741114448,0.0,0.0,0.0,0.0033143372706432,48.38130434782609,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,735,MD,2,0.18,54.3095,38.01665,3800.0,1833.700531343631,1833.700531343631,0.0,0.0,0.0,0.0033143372706432,48.0604347826087,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,750,MD,2,0.18,54.3095,38.01665,3800.0,1848.0447977444976,1848.0447977444976,0.0,0.0,0.0,0.0033143372706432,47.76304347826087,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,765,MD,2,0.18,54.3095,38.01665,3800.0,1835.211299013063,1835.211299013063,0.0,0.0,0.0,0.0033143372706432,48.03,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,780,MD,2,0.18,54.3095,38.01665,3800.0,1866.598033092169,1866.598033092169,0.0,0.0,0.0,0.0033143372706432,47.34782608695652,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,795,MD,2,0.18,54.3095,38.01665,3800.0,1839.2197510962103,1839.2197510962103,0.0,0.0,0.0,0.0033143372706432,47.94826086956522,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,810,MD,2,0.18,54.3095,38.01665,3800.0,1824.3549002862408,1824.3549002862408,0.0,0.0,0.0,0.0033143372706432,48.24434782608696,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,825,MD,2,0.18,54.3095,38.01665,3800.0,1825.3221657730987,1825.3221657730987,0.0,0.0,0.0,0.0033143372706432,48.22565217391305,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,840,MD,2,0.18,54.3095,38.01665,3800.0,1843.5105882327423,1843.5105882327423,0.0,0.0,0.0,0.0033143372706432,47.85913043478261,54.3095,False,,54.3095,54.3095
25947,I66_EB,110N04162,855,MD,2,0.18,54.3095,38.01665,3800.0,1899.481231140736,1899.481231140736,0.0,0.0,0.0,0.0033143372706432,46.50739130434783,54.3095,False,,54.3095,54.3095
