link_id,corridor,t_min,period,speed_mph,speed_smoothed_mph,q_vphpl,queued,episode_id,mu_vphpl,mu_vph,lanes,free_speed_mph,cutoff_mph
26101,I66_WB,825,MD,52.43869565217391,52.024492753623186,1999.7515905289804,True,E2,1965.5936864938035,5896.781059481411,3,75.0,52.5
26101,I66_WB,840,MD,50.48739130434783,49.380434782608695,1995.5958934402963,True,E2,1965.5936864938035,5896.781059481411,3,75.0,52.5
26101,I66_WB,855,MD,45.21521739130435,46.06,1961.6183339257752,True,E2,1965.5936864938035,5896.781059481411,3,75.0,52.5
26101,I66_WB,870,MD,42.47739130434783,42.141449275362326,1932.4023888666904,True,E2,1965.5936864938035,5896.781059481411,3,75.0,52.5
26101,I66_WB,885,MD,38.73173913043478,42.44115942028986,1880.9157017299851,True,E2,1965.5936864938035,5896.781059481411,3,75.0,52.5
26101,I66_WB,900,PM,46.11434782608695,49.02855072463768,1969.5690390618315,True,E2,1965.5936864938035,5896.781059481411,3,75.0,52.5
26101,I66_WB,915,PM,62.2395652173913,56.74057971014492,1924.6563931119056,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,930,PM,61.867826086956526,61.96202898550725,1931.4152529735495,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,945,PM,61.77869565217392,62.19492753623189,1932.975224459702,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,960,PM,62.93826086956521,61.98130434782609,1910.7979582734272,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,975,PM,61.22695652173913,61.90536231884058,1942.130055435402,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,990,PM,61.5508695652174,61.61985507246377,1936.858953001254,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1005,PM,62.08173913043479,61.97304347826088,1927.576315389654,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1020,PM,62.28652173913044,62.00637681159421,1923.77307210186,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1035,PM,61.65086956521739,62.10782608695653,1935.1724716257909,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1050,PM,62.386086956521744,62.047826086956526,1921.8777103865675,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1065,PM,62.10652173913044,62.44202898550725,1927.1227804276768,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1080,PM,62.83347826086957,62.671014492753635,1912.97620919816,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1095,PM,63.07304347826087,62.93637681159421,1907.9423912783063,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1110,PM,62.90260869565218,62.72536231884058,1911.543172806708,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1125,PM,62.20043478260869,61.30840579710144,1925.387361027884,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1140,NT,58.82217391304348,59.14666666666667,1972.951122617748,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1155,NT,56.417391304347824,57.542173913043484,1991.269819643457,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1170,NT,57.38695652173914,57.593333333333334,1985.2272500020335,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1185,NT,58.97565217391305,58.66507246376812,1971.3859950220497,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1200,NT,59.63260869565217,59.582608695652176,1964.0983783360575,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1215,NT,60.13956521739131,60.17188405797102,1957.795745792635,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1230,NT,60.74347826086956,60.50594202898551,1949.4706311066443,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1245,NT,60.63478260869565,60.72594202898551,1951.036804796876,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1260,NT,60.7995652173913,59.07550724637681,1948.6505849114808,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1275,NT,55.79217391304348,57.04782608695652,1994.2764706609248,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1290,NT,54.55173913043478,54.77666666666667,1998.310344362125,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1305,NT,53.98608695652174,54.21347826086957,1999.3420710049097,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1320,NT,54.10260869565218,54.40826086956522,1999.1694493801017,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1335,NT,55.136086956521744,54.147971014492754,1996.720780353868,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1350,NT,53.20521739130435,53.85086956521739,1999.9788425099089,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1365,NT,53.21130434782608,53.426376811594196,1999.97731777051,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1380,NT,53.86260869565217,54.66608695652173,1999.502716191784,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1395,NT,56.92434782608696,55.84840579710144,1988.3255573291367,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1410,NT,56.75826086956522,57.05652173913044,1989.341275514388,False,,2000.0,6000.0,3,75.0,52.5
26101,I66_WB,1425,NT,57.48695652173913,57.12260869565218,1984.5044444622315,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,0,NT,61.76173913043478,61.49586956521739,1933.2693953246285,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,15,NT,61.23,61.12840579710146,1942.0818702488364,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,30,NT,60.39347826086957,60.631884057971014,1954.406463336465,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,45,NT,60.27217391304348,59.229275362318845,1956.0454301035527,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,60,NT,57.02217391304348,57.82420289855073,1987.7036211364664,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,75,NT,56.178260869565214,57.42391304347827,1992.4997702606424,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,90,NT,59.07130434782609,58.467246376811595,1970.3846821112916,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,105,NT,60.15217391304348,59.651449275362324,1957.6311672401523,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,120,NT,59.73086956521739,59.62869565217391,1962.924082122427,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,135,NT,59.003043478260864,59.564057971014485,1971.1012969294327,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,150,NT,59.958260869565216,59.07739130434782,1960.1198427591896,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,165,NT,58.27086956521739,59.1804347826087,1978.160972343744,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,180,NT,59.31217391304348,59.634637681159425,1967.773861021784,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,195,NT,61.320869565217386,60.16347826086957,1940.6315697028176,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,210,NT,59.85739130434783,60.64130434782609,1961.3788433671157,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,225,NT,60.74565217391305,60.6340579710145,1949.4389978636127,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,240,NT,61.299130434782604,61.160000000000004,1940.980584744994,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,255,NT,61.43521739130435,62.20782608695652,1938.7743310332455,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,270,NT,63.88913043478261,63.06260869565218,1889.301614664825,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,285,NT,63.86347826086956,64.48565217391304,1889.9243317022904,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,300,NT,65.70434782608696,64.97565217391305,1838.3475902517264,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,315,NT,65.35913043478261,65.20347826086957,1849.166776180572,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,330,NT,64.54695652173913,64.63159420289855,1872.4593419501764,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,345,NT,63.98869565217392,63.73028985507246,1886.861053507375,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,360,AM,62.65521739130435,62.997536231884055,1916.59954825849,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,375,AM,62.34869565217391,61.759420289855065,1922.5930898100585,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,390,AM,60.27434782608695,60.751159420289845,1956.016377685743,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,405,AM,59.630434782608695,59.489565217391295,1964.124105270192,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,420,AM,58.56391304347826,57.39942028985507,1975.4710280529728,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,435,AM,54.003913043478256,54.380434782608695,1999.3169891114144,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,450,AM,50.57347826086957,51.431014492753626,1995.8827759874007,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,465,AM,49.71565217391304,50.55985507246377,1992.6153892199695,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,480,AM,51.39043478260869,50.704202898550726,1998.137752637218,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,495,AM,51.00652173913044,51.06579710144928,1997.1842990471637,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,510,AM,50.8004347826087,51.1,1996.5945029856769,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,525,AM,51.49304347826087,51.07855072463769,1998.360203509218,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,540,MD,50.94217391304348,51.31304347826087,1997.0059499282588,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,555,MD,51.503913043478256,51.64971014492753,1998.38296157128,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,570,MD,52.503043478260864,53.56101449275362,1999.8022367433528,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,585,MD,56.676086956521736,55.71826086956522,1989.8252731898804,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,600,MD,57.97565217391305,57.639855072463774,1980.693173066508,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,615,MD,58.267826086956525,58.57942028985508,1978.1879797971303,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,630,MD,59.49478260869566,59.05913043478262,1965.7079555267887,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,645,MD,59.41478260869565,59.74246376811595,1966.6223068119384,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,660,MD,60.31782608695652,59.74014492753624,1955.43288490232,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,675,MD,59.48782608695653,59.729275362318845,1965.7880423999677,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,690,MD,59.382173913043474,59.521884057971015,1966.9908405718184,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,705,MD,59.69565217391305,59.75188405797102,1963.3475369366995,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,720,MD,60.17782608695652,59.62347826086957,1957.2951419905653,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,735,MD,58.996956521739136,59.14521739130436,1971.1647044487029,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,750,MD,58.26086956521739,57.793913043478256,1978.2496399670283,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,765,MD,56.123913043478254,56.73869565217391,1992.765378128389,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,780,MD,55.83130434782608,55.6268115942029,1994.1079983443428,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,795,MD,54.92521739130434,55.236086956521724,1997.3570100639577,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,810,MD,54.95173913043477,55.16072463768115,1997.280910395477,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,825,MD,55.60521739130435,55.08884057971014,1995.045763404015,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,840,MD,54.7095652173913,54.94217391304348,1997.9342917205715,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,855,MD,54.51173913043478,54.215797101449276,1998.3994737641788,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,870,MD,53.426086956521736,53.60942028985507,1999.889300711084,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,885,MD,52.89043478260869,53.45724637681159,1999.985583716727,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,900,PM,54.055217391304346,55.5795652173913,1999.2421304034624,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,915,PM,59.79304347826087,58.63594202898551,1962.1694325844687,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,930,PM,62.0595652173913,61.18695652173913,1927.9805528988709,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,945,PM,61.708260869565216,62.118695652173905,1934.191744878121,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,960,PM,62.58826086956522,61.72159420289855,1917.9340840610896,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,975,PM,60.86826086956522,61.7531884057971,1947.635059882724,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,990,PM,61.80304347826087,61.52289855072464,1932.5513729597403,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1005,PM,61.89739130434783,61.81086956521739,1930.892692338439,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1020,PM,61.73217391304348,61.647681159420294,1933.7803276823663,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1035,PM,61.313478260869566,61.39521739130435,1940.750380142376,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1050,PM,61.14,61.315217391304344,1943.4961803852905,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1065,PM,61.49217391304347,61.795072463768115,1937.8357171368723,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1080,PM,62.753043478260864,62.09115942028986,1914.6238814234573,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1095,PM,62.02826086956522,62.38898550724638,1928.5487454772715,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1110,PM,62.38565217391304,62.191014492753624,1921.8860536233117,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1125,PM,62.15913043478261,61.48652173913043,1926.1539013723864,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1140,NT,59.91478260869565,58.46521739130435,1960.6654764165687,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1155,NT,53.32173913043479,56.03927536231885,1999.940392134325,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1170,NT,54.88130434782609,54.98478260869566,1997.4805444457224,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1185,NT,56.751304347826085,56.51275362318841,1989.3827224225452,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1200,NT,57.90565217391304,57.70246376811593,1981.2679106606663,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1215,NT,58.45043478260869,58.52797101449275,1976.533814026171,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1230,NT,59.22782608695652,59.14086956521739,1968.7027810098143,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1245,NT,59.74434782608695,59.64521739130435,1962.7612541539584,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1260,NT,59.96347826086957,59.94782608695652,1960.0540642053377,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1275,NT,60.13565217391304,60.28188405797102,1957.84674341904,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1290,NT,60.74652173913044,60.74217391304348,1949.4263411518723,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1305,NT,61.34434782608696,60.98565217391305,1940.2531770134424,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1320,NT,60.86608695652174,61.210434782608694,1947.667385275884,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1335,NT,61.420869565217394,60.99246376811595,1939.0093523298608,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1350,NT,60.6904347826087,60.82072463768116,1950.2387106489095,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1365,NT,60.35086956521739,60.51797101449275,1954.9863082403529,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1380,NT,60.51260869565217,60.692898550724635,1952.761221131875,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1395,NT,61.21521739130435,61.0123188405797,1942.315677021093,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1410,NT,61.3091304347826,61.439130434782605,1940.8201986681595,False,,2000.0,6000.0,3,75.0,52.5
26177,I66_WB,1425,NT,61.79304347826087,61.55108695652173,1932.7256622720877,False,,2000.0,6000.0,3,75.0,52.5
26269,I395_NB,0,NT,58.34478260869565,57.81586956521739,1588.2517077981868,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,15,NT,57.28695652173913,57.30536231884057,1652.8271603599076,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,30,NT,56.28434782608696,56.86072463768116,1702.3144364054533,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,45,NT,57.01086956521739,56.570869565217386,1667.4505773120088,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,60,NT,56.417391304347824,56.40739130434783,1696.2933302761855,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,75,NT,55.79391304347826,56.17376811594203,1723.23648701498,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,90,NT,56.31,56.217536231884054,1701.1654503461252,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,105,NT,56.54869565217391,56.370289855072464,1690.1974358584123,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,120,NT,56.25217391304348,56.68405797101449,1703.7475767544424,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,135,NT,57.251304347826085,57.0563768115942,1654.7619279494322,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,150,NT,57.66565217391304,57.0891304347826,1631.3716171226963,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,165,NT,56.35043478260869,56.694347826086954,1699.3428117744477,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,180,NT,56.06695652173913,56.32797101449275,1711.8288225142094,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,195,NT,56.56652173913044,57.26463768115942,1689.3578146679497,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,210,NT,59.1604347826087,58.56434782608696,1526.6760145346157,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,225,NT,59.96608695652174,59.893478260869564,1451.5367138954737,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,240,NT,60.55391304347826,60.94,1383.825263067348,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,255,NT,62.3,61.72391304347826,1030.230375172638,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,270,NT,62.31782608695652,62.65231884057971,1023.7907156337924,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,285,NT,63.33913043478261,62.69,35.86666159158496,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,300,NT,62.41304347826087,62.407826086956526,986.9675857213016,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,315,NT,61.47130434782608,61.44028985507246,1241.9720755471164,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,330,NT,60.436521739130434,60.01173913043478,1398.4473128505497,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,345,NT,58.12739130434783,58.56057971014493,1602.7634891479456,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,360,AM,57.117826086956526,56.944492753623194,1661.8821199807965,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,375,AM,55.58826086956522,55.75797101449276,1731.4503763047776,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,390,AM,54.56782608695652,54.701449275362314,1767.8824571824605,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,405,AM,53.94826086956522,53.83434782608696,1786.8916648583977,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,420,AM,52.98695652173913,53.262463768115936,1812.40958612795,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,435,AM,52.85217391304347,52.642753623188405,1815.6359690217384,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,450,AM,52.08913043478261,52.270724637681155,1832.4199915592685,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,465,AM,51.87086956521739,51.59971014492754,1836.781932892529,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,480,AM,50.83913043478261,50.26144927536232,1854.988220780644,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,495,AM,48.07434782608696,49.446376811594206,1886.9983575291053,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,510,AM,49.42565217391304,48.89144927536231,1874.1327538778944,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,525,AM,49.17434782608696,49.50521739130435,1876.9043839970448,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,540,MD,49.91565217391304,49.98014492753623,1868.1983371402905,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,555,MD,50.85043478260869,50.82405797101449,1854.809203351352,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,570,MD,51.70608695652174,52.21623188405797,1839.9525001955344,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,585,MD,54.092173913043474,54.142028985507245,1782.6667608180032,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,600,MD,56.62782608695653,55.89449275362319,1686.447989126664,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,615,MD,56.96347826086957,56.883478260869566,1669.8799641508704,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,630,MD,57.0591304347826,57.0040579710145,1664.9528012607334,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,645,MD,56.9895652173913,57.13463768115941,1668.5455358387037,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,660,MD,57.35521739130435,57.02811594202899,1649.0831345708636,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,675,MD,56.7395652173913,57.44086956521738,1681.0537285731689,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,690,MD,58.22782608695652,57.66768115942029,1596.147354117619,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,705,MD,58.03565217391304,58.037536231884054,1608.678891647477,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,720,MD,57.84913043478261,57.99014492753623,1620.3449781889838,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,735,MD,58.08565217391305,58.06289855072464,1605.4697552174282,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,750,MD,58.253913043478256,58.21811594202899,1594.404327252184,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,765,MD,58.31478260869565,58.01869565217391,1590.297028885881,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,780,MD,57.48739130434783,58.010434782608705,1641.6820205063514,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,795,MD,58.22913043478261,57.978115942028985,1596.0604460488755,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,810,MD,58.21782608695652,58.330000000000005,1596.8128021224395,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,825,MD,58.54304347826087,58.28927536231884,1574.373690604867,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,840,MD,58.10695652173913,58.06449275362319,1604.0915647310237,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,855,MD,57.54347826086956,57.97971014492754,1638.479478338127,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,870,MD,58.28869565217391,58.01130434782609,1592.0642464630082,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,885,MD,58.20173913043479,58.012753623188395,1597.8801703111014,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,900,PM,57.54782608695652,57.64463768115942,1638.2296482182862,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,915,PM,57.18434782608696,57.54942028985507,1658.357729594815,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,930,PM,57.91608695652174,57.66884057971015,1616.2115444258193,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,945,PM,57.90608695652173,57.788260869565214,1616.8326907755124,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,960,PM,57.54260869565218,57.190579710144924,1638.529417085764,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,975,PM,56.12304347826087,56.46014492753623,1709.4116965161566,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,990,PM,55.71478260869566,55.70289855072463,1726.4344709511436,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,1005,PM,55.27086956521739,55.61347826086956,1743.5255040393051,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,1020,PM,55.85478260869566,55.75188405797102,1720.7439822212862,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,1035,PM,56.13,55.99579710144928,1709.1100980368733,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,1050,PM,56.00260869565217,56.19159420289856,1714.5704669842198,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,1065,PM,56.44217391304348,56.279275362318835,1695.154606592025,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,1080,PM,56.39304347826087,56.274492753623186,1697.4067862103827,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,1095,PM,55.98826086956522,56.13782608695652,1715.1772388818447,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,1110,PM,56.03217391304348,55.82376811594202,1713.3149420340214,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,1125,PM,55.45086956521739,55.38507246376812,1736.76486810749,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,1140,NT,54.67217391304348,55.04492753623188,1764.4630851165791,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,1155,NT,55.01173913043478,55.24289855072464,1752.871577842024,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,1170,NT,56.04478260869565,55.63898550724638,1712.7773555404262,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,1185,NT,55.86043478260869,56.21710144927536,1720.5110850055669,False,,1900.0,5700.0,3,63.0,44.099999999999994
26269,I395_NB,1200,NT,56.746086956521744,56.467681159420295,1680.735221191038,False,,1900.0,5700.0,3,63.0,44.099999999999994
