link_id,corridor,tmc_code,t_min,anchor_period,speed_mph,mu_vph,lambda_vph,lambda_anchored_vph,lambda_identifiable,queue_meas_veh,lanes,V_assign_veh,inside_window,period,free_speed_mph,cutoff_mph,length_mi,storage_veh,queue_model_veh,outflow_vph,unmet_vph
25946,I66_WB,110+04164,480,AM,48.85695652173913,5700.0,,1591.3775561992295,False,0.0,3,4790.2311,True,AM,53.4065,37.38455,0.29,173.99999999999997,0.0,1591.3775561992295,0.0
25946,I66_WB,110+04164,495,AM,49.41130434782609,5700.0,,1551.324694005334,False,0.0,3,4790.2311,True,AM,53.4065,37.38455,0.29,173.99999999999997,0.0,1551.324694005334,0.0
25946,I66_WB,110+04164,510,AM,48.52956521739131,5700.0,,1612.5376208253667,False,0.0,3,4790.2311,True,AM,53.4065,37.38455,0.29,173.99999999999997,0.0,1612.5376208253667,0.0
25946,I66_WB,110+04164,525,AM,48.3104347826087,5700.0,,1625.7938838433124,False,0.0,3,4790.2311,True,AM,53.4065,37.38455,0.29,173.99999999999997,0.0,1625.7938838433124,0.0
25946,I66_WB,110+04164,540,MD,46.9895652173913,5700.0,,1824.46095595056,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1824.46095595056,0.0
25946,I66_WB,110+04164,555,MD,47.14043478260869,5700.0,,1817.232559557664,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1817.232559557664,0.0
25946,I66_WB,110+04164,570,MD,48.09695652173913,5700.0,,1765.2900866248776,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1765.2900866248776,0.0
25946,I66_WB,110+04164,585,MD,48.29086956521739,5700.0,,1753.3051745543964,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1753.3051745543964,0.0
25946,I66_WB,110+04164,600,MD,48.45739130434782,5700.0,,1742.567500073016,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1742.567500073016,0.0
25946,I66_WB,110+04164,615,MD,48.77956521739131,5700.0,,1720.5330015917582,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1720.5330015917582,0.0
25946,I66_WB,110+04164,630,MD,48.65,5700.0,,1729.6022684933437,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1729.6022684933437,0.0
25946,I66_WB,110+04164,645,MD,49.03652173913043,5700.0,,1701.6609154166451,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1701.6609154166451,0.0
25946,I66_WB,110+04164,660,MD,48.75260869565217,5700.0,,1722.4437318671055,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1722.4437318671055,0.0
25946,I66_WB,110+04164,675,MD,47.33521739130435,5700.0,,1807.537927725344,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1807.537927725344,0.0
25946,I66_WB,110+04164,690,MD,46.72826086956522,5700.0,,1836.429657106158,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1836.429657106158,0.0
25946,I66_WB,110+04164,705,MD,47.13521739130434,5700.0,,1817.4865523426915,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1817.4865523426915,0.0
25946,I66_WB,110+04164,720,MD,47.70695652173913,5700.0,,1787.8286549711936,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1787.8286549711936,0.0
25946,I66_WB,110+04164,735,MD,46.928260869565214,5700.0,,1827.3305279876192,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1827.3305279876192,0.0
25946,I66_WB,110+04164,750,MD,46.50652173913044,5700.0,,1846.065749908901,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1846.065749908901,0.0
25946,I66_WB,110+04164,765,MD,48.24739130434783,5700.0,,1756.039864600867,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1756.039864600867,0.0
25946,I66_WB,110+04164,780,MD,47.985652173913046,5700.0,,1771.9292256168612,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1771.9292256168612,0.0
25946,I66_WB,110+04164,795,MD,46.22130434782608,5700.0,,1857.798761254408,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1857.798761254408,0.0
25946,I66_WB,110+04164,810,MD,47.5604347826087,5700.0,,1795.7935034948073,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1795.7935034948073,0.0
25946,I66_WB,110+04164,825,MD,49.05434782608695,5700.0,,1700.305808767764,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1700.305808767764,0.0
25946,I66_WB,110+04164,840,MD,48.7804347826087,5700.0,,1720.471153403141,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1720.471153403141,0.0
25946,I66_WB,110+04164,855,MD,50.38956521739131,5700.0,,1577.537855847047,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1577.537855847047,0.0
25946,I66_WB,110+04164,870,MD,49.79565217391304,5700.0,,1637.9211033570546,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1637.9211033570546,0.0
25946,I66_WB,110+04164,885,MD,50.32304347826087,5700.0,,1584.861459486776,False,0.0,3,10525.6085,True,MD,53.4065,37.38455,0.29,173.99999999999997,0.0,1584.861459486776,0.0
25946,I66_WB,110+04164,900,PM,50.37782608695653,5700.0,,1493.6587409950932,False,0.0,3,6005.0065,True,PM,53.4065,37.38455,0.29,173.99999999999997,0.0,1493.6587409950932,0.0
25946,I66_WB,110+04164,915,PM,50.15217391304348,5700.0,,1516.4998446933218,False,0.0,3,6005.0065,True,PM,53.4065,37.38455,0.29,173.99999999999997,0.0,1516.4998446933218,0.0
25946,I66_WB,110+04164,930,PM,50.67478260869565,5700.0,,1460.9442706882537,False,0.0,3,6005.0065,True,PM,53.4065,37.38455,0.29,173.99999999999997,0.0,1460.9442706882537,0.0
25946,I66_WB,110+04164,945,PM,50.75608695652174,5700.0,,1451.3962527823207,False,0.0,3,6005.0065,True,PM,53.4065,37.38455,0.29,173.99999999999997,0.0,1451.3962527823207,0.0
25946,I66_WB,110+04164,960,PM,51.20043478260869,5700.0,,1393.8535069533002,False,0.0,3,6005.0065,True,PM,53.4065,37.38455,0.29,173.99999999999997,0.0,1393.8535069533002,0.0
25946,I66_WB,110+04164,975,PM,50.49391304347826,5700.0,,1481.252714389812,False,0.0,3,6005.0065,True,PM,53.4065,37.38455,0.29,173.99999999999997,0.0,1481.252714389812,0.0
25946,I66_WB,110+04164,990,PM,50.13956521739131,5700.0,,1517.7295847390792,False,0.0,3,6005.0065,True,PM,53.4065,37.38455,0.29,173.99999999999997,0.0,1517.7295847390792,0.0
25946,I66_WB,110+04164,1005,PM,49.72739130434783,5700.0,,1555.4979599760377,False,0.0,3,6005.0065,True,PM,53.4065,37.38455,0.29,173.99999999999997,0.0,1555.4979599760377,0.0
25946,I66_WB,110+04164,1020,PM,49.35565217391304,5700.0,,1585.9841005028984,False,0.0,3,6005.0065,True,PM,53.4065,37.38455,0.29,173.99999999999997,0.0,1585.9841005028984,0.0
25946,I66_WB,110+04164,1035,PM,48.97,5700.0,,1614.584744435617,False,0.0,3,6005.0065,True,PM,53.4065,37.38455,0.29,173.99999999999997,0.0,1614.584744435617,0.0
25946,I66_WB,110+04164,1050,PM,50.04956521739131,5700.0,,1526.372283887705,False,0.0,3,6005.0065,True,PM,53.4065,37.38455,0.29,173.99999999999997,0.0,1526.372283887705,0.0
25946,I66_WB,110+04164,1065,PM,50.205652173913045,5700.0,,1511.230947914374,False,0.0,3,6005.0065,True,PM,53.4065,37.38455,0.29,173.99999999999997,0.0,1511.230947914374,0.0
25946,I66_WB,110+04164,1080,PM,50.96869565217391,5700.0,,1425.0706609048389,False,0.0,3,6005.0065,True,PM,53.4065,37.38455,0.29,173.99999999999997,0.0,1425.0706609048389,0.0
25946,I66_WB,110+04164,1095,PM,51.10130434782609,5700.0,,1407.5561326361403,False,0.0,3,6005.0065,True,PM,53.4065,37.38455,0.29,173.99999999999997,0.0,1407.5561326361403,0.0
25946,I66_WB,110+04164,1110,PM,50.35913043478261,5700.0,,1495.613500068024,False,0.0,3,6005.0065,True,PM,53.4065,37.38455,0.29,173.99999999999997,0.0,1495.613500068024,0.0
25946,I66_WB,110+04164,1125,PM,49.39652173913043,5700.0,,1582.7807544331874,False,0.0,3,6005.0065,True,PM,53.4065,37.38455,0.29,173.99999999999997,0.0,1582.7807544331874,0.0
25947,I66_EB,110N04162,360,AM,52.8195652173913,3800.0,,1284.9215700463467,False,0.0,2,5110.3786,True,AM,54.3095,38.01665,0.18,72.0,0.0,1284.9215700463467,0.0
25947,I66_EB,110N04162,375,AM,52.41652173913043,3800.0,,1357.683848052494,False,0.0,2,5110.3786,True,AM,54.3095,38.01665,0.18,72.0,0.0,1357.683848052494,0.0
25947,I66_EB,110N04162,390,AM,51.81652173913044,3800.0,,1444.0418759887336,False,0.0,2,5110.3786,True,AM,54.3095,38.01665,0.18,72.0,0.0,1444.0418759887336,0.0
25947,I66_EB,110N04162,405,AM,49.44217391304348,3800.0,,1657.9855182188244,False,0.0,2,5110.3786,True,AM,54.3095,38.01665,0.18,72.0,0.0,1657.9855182188244,0.0
25947,I66_EB,110N04162,420,AM,49.2804347826087,3800.0,,1668.2035357459445,False,0.0,2,5110.3786,True,AM,54.3095,38.01665,0.18,72.0,0.0,1668.2035357459445,0.0
25947,I66_EB,110N04162,435,AM,47.84173913043478,3800.0,,1744.268921636244,False,0.0,2,5110.3786,True,AM,54.3095,38.01665,0.18,72.0,0.0,1744.268921636244,0.0
25947,I66_EB,110N04162,450,AM,45.30217391304348,3800.0,,1832.300151697477,False,0.0,2,5110.3786,True,AM,54.3095,38.01665,0.18,72.0,0.0,1832.300151697477,0.0
25947,I66_EB,110N04162,465,AM,40.10608695652174,3800.0,,1906.2278671740887,False,0.0,2,5110.3786,True,AM,54.3095,38.01665,0.18,72.0,0.0,1906.2278671740887,0.0
25947,I66_EB,110N04162,480,AM,38.20173913043478,3800.0,,1910.1151550783484,False,0.0,2,5110.3786,True,AM,54.3095,38.01665,0.18,72.0,0.0,1910.1151550783484,0.0
25947,I66_EB,110N04162,495,AM,35.27782608695652,3800.0,,1898.4202736728016,False,0.0,2,5110.3786,True,AM,54.3095,38.01665,0.18,72.0,0.0,1898.4202736728016,0.0
25947,I66_EB,110N04162,510,AM,31.58826086956521,3800.0,,1858.1333877205157,False,0.0,2,5110.3786,True,AM,54.3095,38.01665,0.18,72.0,0.0,1858.1333877205157,0.0
25947,I66_EB,110N04162,525,AM,33.22391304347826,3800.0,,1879.21229496818,False,0.0,2,5110.3786,True,AM,54.3095,38.01665,0.18,72.0,0.0,1879.21229496818,0.0
25947,I66_EB,110N04162,540,MD,38.79565217391304,3800.0,,2019.5403330168544,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,2019.5403330168544,0.0
25947,I66_EB,110N04162,555,MD,43.9795652173913,3800.0,,1968.8555495062328,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1968.8555495062328,0.0
25947,I66_EB,110N04162,570,MD,45.420869565217394,3800.0,,1934.1091696547232,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1934.1091696547232,0.0
25947,I66_EB,110N04162,585,MD,46.82173913043479,3800.0,,1887.8643541542276,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1887.8643541542276,0.0
25947,I66_EB,110N04162,600,MD,46.3704347826087,3800.0,,1904.3043084147369,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1904.3043084147369,0.0
25947,I66_EB,110N04162,615,MD,44.89521739130434,3800.0,,1948.128592624045,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1948.128592624045,0.0
25947,I66_EB,110N04162,630,MD,43.90217391304348,3800.0,,1970.408507645136,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1970.408507645136,0.0
25947,I66_EB,110N04162,645,MD,45.98826086956522,3800.0,,1917.0392083143536,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1917.0392083143536,0.0
25947,I66_EB,110N04162,660,MD,47.81521739130435,3800.0,,1845.5944366516485,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1845.5944366516485,0.0
25947,I66_EB,110N04162,675,MD,47.40565217391304,3800.0,,1864.111865624252,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1864.111865624252,0.0
25947,I66_EB,110N04162,690,MD,48.64608695652174,3800.0,,1802.5764256451844,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1802.5764256451844,0.0
25947,I66_EB,110N04162,705,MD,48.12130434782608,3800.0,,1830.6488298371196,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1830.6488298371196,0.0
25947,I66_EB,110N04162,720,MD,48.38130434782609,3800.0,,1817.1467411144477,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1817.1467411144477,0.0
25947,I66_EB,110N04162,735,MD,48.0604347826087,3800.0,,1833.700531343631,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1833.700531343631,0.0
25947,I66_EB,110N04162,750,MD,47.76304347826087,3800.0,,1848.0447977444976,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1848.0447977444976,0.0
25947,I66_EB,110N04162,765,MD,48.03,3800.0,,1835.211299013063,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1835.211299013063,0.0
25947,I66_EB,110N04162,780,MD,47.34782608695652,3800.0,,1866.5980330921695,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1866.5980330921695,0.0
25947,I66_EB,110N04162,795,MD,47.94826086956522,3800.0,,1839.2197510962103,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1839.2197510962103,0.0
25947,I66_EB,110N04162,810,MD,48.24434782608696,3800.0,,1824.3549002862412,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1824.3549002862412,0.0
25947,I66_EB,110N04162,825,MD,48.22565217391305,3800.0,,1825.3221657730987,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1825.3221657730987,0.0
25947,I66_EB,110N04162,840,MD,47.85913043478261,3800.0,,1843.5105882327423,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1843.5105882327423,0.0
25947,I66_EB,110N04162,855,MD,46.50739130434783,3800.0,,1899.481231140736,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1899.481231140736,0.0
25947,I66_EB,110N04162,870,MD,45.84608695652174,3800.0,,1921.5160143965927,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1921.5160143965927,0.0
25947,I66_EB,110N04162,885,MD,46.22,3800.0,,1909.4419656780524,False,0.0,2,11289.1824,True,MD,54.3095,38.01665,0.18,72.0,0.0,1909.4419656780524,0.0
25947,I66_EB,110N04162,900,PM,45.19565217391305,3800.0,,1870.377357732844,False,0.0,2,7592.0683,True,PM,54.3095,38.01665,0.18,72.0,0.0,1870.377357732844,0.0
25947,I66_EB,110N04162,915,PM,44.74913043478261,3800.0,,1881.3869294766223,False,0.0,2,7592.0683,True,PM,54.3095,38.01665,0.18,72.0,0.0,1881.3869294766223,0.0
25947,I66_EB,110N04162,930,PM,45.31173913043479,3800.0,,1867.3298281069783,False,0.0,2,7592.0683,True,PM,54.3095,38.01665,0.18,72.0,0.0,1867.3298281069783,0.0
25947,I66_EB,110N04162,945,PM,45.1895652173913,3800.0,,1870.5349925282133,False,0.0,2,7592.0683,True,PM,54.3095,38.01665,0.18,72.0,0.0,1870.5349925282133,0.0
25947,I66_EB,110N04162,960,PM,45.12130434782608,3800.0,,1872.288164061281,False,0.0,2,7592.0683,True,PM,54.3095,38.01665,0.18,72.0,0.0,1872.288164061281,0.0
25947,I66_EB,110N04162,975,PM,44.66782608695653,3800.0,,1883.274038880156,False,0.0,2,7592.0683,True,PM,54.3095,38.01665,0.18,72.0,0.0,1883.274038880156,0.0
25947,I66_EB,110N04162,990,PM,44.84913043478261,3800.0,,1879.0171385627757,False,0.0,2,7592.0683,True,PM,54.3095,38.01665,0.18,72.0,0.0,1879.0171385627757,0.0
