link_id,corridor,tmc_code,t_min,period,speed_mph,mu_vph,lambda_vph,lambda_anchored_vph,lambda_identifiable,queue_meas_veh,V_assign_veh,inside_window
25785,I66_WB,110P04171,900,PM,55.23130434782608,8000.0,,3930.0883243333315,False,0.0,13422.6055,True
25785,I66_WB,110P04171,915,PM,59.79260869565218,8000.0,,3526.7294673123406,False,0.0,13422.6055,True
25785,I66_WB,110P04171,930,PM,61.45478260869565,8000.0,,3258.505830590546,False,0.0,13422.6055,True
25785,I66_WB,110P04171,945,PM,60.78391304347826,8000.0,,3379.6686182521453,False,0.0,13422.6055,True
25785,I66_WB,110P04171,960,PM,61.98086956521739,8000.0,,3146.878694904365,False,0.0,13422.6055,True
25785,I66_WB,110P04171,975,PM,60.59739130434782,8000.0,,3409.9323822061674,False,0.0,13422.6055,True
25785,I66_WB,110P04171,990,PM,61.363913043478256,8000.0,,3276.1741635556823,False,0.0,13422.6055,True
25785,I66_WB,110P04171,1005,PM,61.17913043478261,8000.0,,3310.817270631212,False,0.0,13422.6055,True
25785,I66_WB,110P04171,1020,PM,61.35913043478261,8000.0,,3277.0922119411903,False,0.0,13422.6055,True
25785,I66_WB,110P04171,1035,PM,60.64260869565217,8000.0,,3402.717862904491,False,0.0,13422.6055,True
25785,I66_WB,110P04171,1050,PM,60.31304347826087,8000.0,,3453.612036007956,False,0.0,13422.6055,True
25785,I66_WB,110P04171,1065,PM,60.72173913043478,8000.0,,3389.9058616552716,False,0.0,13422.6055,True
25785,I66_WB,110P04171,1080,PM,61.83652173913043,8000.0,,3179.222676118685,False,0.0,13422.6055,True
25785,I66_WB,110P04171,1095,PM,61.235652173913046,8000.0,,3300.397455565357,False,0.0,13422.6055,True
25785,I66_WB,110P04171,1110,PM,61.85869565217392,8000.0,,3174.344591445709,False,0.0,13422.6055,True
25785,I66_WB,110P04171,1125,PM,61.37347826086956,8000.0,,3274.334552575549,False,0.0,13422.6055,True
25946,I66_WB,110+04164,900,PM,50.37782608695653,5700.0,,1493.6587409950932,False,0.0,6005.0065,True
25946,I66_WB,110+04164,915,PM,50.15217391304348,5700.0,,1516.4998446933218,False,0.0,6005.0065,True
25946,I66_WB,110+04164,930,PM,50.67478260869565,5700.0,,1460.9442706882537,False,0.0,6005.0065,True
25946,I66_WB,110+04164,945,PM,50.75608695652174,5700.0,,1451.3962527823207,False,0.0,6005.0065,True
25946,I66_WB,110+04164,960,PM,51.20043478260869,5700.0,,1393.8535069533002,False,0.0,6005.0065,True
25946,I66_WB,110+04164,975,PM,50.49391304347826,5700.0,,1481.252714389812,False,0.0,6005.0065,True
25946,I66_WB,110+04164,990,PM,50.13956521739131,5700.0,,1517.7295847390792,False,0.0,6005.0065,True
25946,I66_WB,110+04164,1005,PM,49.72739130434783,5700.0,,1555.4979599760375,False,0.0,6005.0065,True
25946,I66_WB,110+04164,1020,PM,49.35565217391304,5700.0,,1585.9841005028984,False,0.0,6005.0065,True
25946,I66_WB,110+04164,1035,PM,48.97,5700.0,,1614.584744435617,False,0.0,6005.0065,True
25946,I66_WB,110+04164,1050,PM,50.04956521739131,5700.0,,1526.372283887705,False,0.0,6005.0065,True
25946,I66_WB,110+04164,1065,PM,50.205652173913045,5700.0,,1511.230947914374,False,0.0,6005.0065,True
25946,I66_WB,110+04164,1080,PM,50.96869565217391,5700.0,,1425.0706609048389,False,0.0,6005.0065,True
25946,I66_WB,110+04164,1095,PM,51.10130434782609,5700.0,,1407.5561326361403,False,0.0,6005.0065,True
25946,I66_WB,110+04164,1110,PM,50.35913043478261,5700.0,,1495.613500068024,False,0.0,6005.0065,True
25946,I66_WB,110+04164,1125,PM,49.39652173913043,5700.0,,1582.7807544331874,False,0.0,6005.0065,True
25947,I66_EB,110N04162,900,PM,45.19565217391305,3800.0,,1870.3773577328438,False,0.0,7592.0683,True
25947,I66_EB,110N04162,915,PM,44.74913043478261,3800.0,,1881.3869294766225,False,0.0,7592.0683,True
25947,I66_EB,110N04162,930,PM,45.31173913043479,3800.0,,1867.3298281069785,False,0.0,7592.0683,True
25947,I66_EB,110N04162,945,PM,45.1895652173913,3800.0,,1870.5349925282135,False,0.0,7592.0683,True
25947,I66_EB,110N04162,960,PM,45.12130434782608,3800.0,,1872.288164061281,False,0.0,7592.0683,True
25947,I66_EB,110N04162,975,PM,44.66782608695653,3800.0,,1883.274038880156,False,0.0,7592.0683,True
25947,I66_EB,110N04162,990,PM,44.84913043478261,3800.0,,1879.0171385627755,False,0.0,7592.0683,True
25947,I66_EB,110N04162,1005,PM,44.93782608695652,3800.0,,1876.8695905141576,False,0.0,7592.0683,True
25947,I66_EB,110N04162,1020,PM,43.12826086956522,3800.0,,1912.843118585408,False,0.0,7592.0683,True
25947,I66_EB,110N04162,1035,PM,42.34130434782609,3800.0,,1923.9098885010317,False,0.0,7592.0683,True
25947,I66_EB,110N04162,1050,PM,43.26478260869565,3800.0,,1910.6618356135723,False,0.0,7592.0683,True
25947,I66_EB,110N04162,1065,PM,42.969565217391306,3800.0,,1915.278962427045,False,0.0,7592.0683,True
25947,I66_EB,110N04162,1080,PM,43.09652173913044,3800.0,,1913.3388022737345,False,0.0,7592.0683,True
25947,I66_EB,110N04162,1095,PM,42.94826086956522,3800.0,,1915.5979138233424,False,0.0,7592.0683,True
25947,I66_EB,110N04162,1110,PM,41.92173913043479,3800.0,,1928.8166250184847,False,0.0,7592.0683,True
25947,I66_EB,110N04162,1125,PM,38.00913043478261,3800.0,,1946.7480138943513,False,0.0,7592.0683,True
25966,I66_WB,110+04166,900,PM,51.832608695652176,3652.1079500128735,3628.445490106502,3628.445490106502,True,1.4648767236618954,4375.8469,True
25966,I66_WB,110+04166,915,PM,59.72913043478261,4000.0,3679.98792723716,918.3405085933094,False,0.0,4375.8469,True
25966,I66_WB,110+04166,930,PM,59.18217391304348,4000.0,3758.658447876957,970.7511378005794,False,0.0,4375.8469,True
25966,I66_WB,110+04166,945,PM,59.756956521739134,4000.0,3844.9348908356937,915.3473258250482,False,0.0,4375.8469,True
25966,I66_WB,110+04166,960,PM,60.552608695652175,4000.0,3919.295094923174,809.0480304396832,False,0.0,4375.8469,True
25966,I66_WB,110+04166,975,PM,59.81391304347826,4000.0,3966.792922412896,909.1038368616927,False,0.0,4375.8469,True
25966,I66_WB,110+04166,990,PM,59.90608695652173,4000.0,3990.7863294331455,898.6490206501898,False,0.0,4375.8469,True
25966,I66_WB,110+04166,1005,PM,59.91217391304348,4000.0,3999.209295575906,897.9425948580727,False,0.0,4375.8469,True
25966,I66_WB,110+04166,1020,PM,59.34521739130435,4000.0,3999.995800433161,956.2752811688588,False,0.0,4375.8469,True
25966,I66_WB,110+04166,1035,PM,59.22391304347826,4000.0,3999.742803412932,967.1270361405999,False,0.0,4375.8469,True
25966,I66_WB,110+04166,1050,PM,59.43695652173913,4000.0,3999.69918318741,947.7332646520669,False,0.0,4375.8469,True
25966,I66_WB,110+04166,1065,PM,58.641304347826086,4000.0,3999.776798244826,1013.3395880930128,False,0.0,4375.8469,True
25966,I66_WB,110+04166,1080,PM,59.80391304347826,4000.0,3999.8875070734102,910.2116360289557,False,0.0,4375.8469,True
25966,I66_WB,110+04166,1095,PM,59.985652173913046,4000.0,3999.9603244140926,889.2496950364218,False,0.0,4375.8469,True
25966,I66_WB,110+04166,1110,PM,59.8008695652174,4000.0,3999.992890018608,910.5477974614442,False,0.0,4375.8469,True
25966,I66_WB,110+04166,1125,PM,59.290000000000006,4000.0,3999.999999891385,961.2753562835605,False,0.0,4375.8469,True
25972,I66_WB,110+04165,900,PM,55.67565217391304,4000.0,,965.2073931628148,False,0.0,3916.9394,True
25972,I66_WB,110+04165,915,PM,55.26565217391304,4000.0,,999.2544492693743,False,0.0,3916.9394,True
25972,I66_WB,110+04165,930,PM,55.22782608695652,4000.0,,1002.1608155033273,False,0.0,3916.9394,True
25972,I66_WB,110+04165,945,PM,55.64173913043478,4000.0,,968.2167841021281,False,0.0,3916.9394,True
25972,I66_WB,110+04165,960,PM,55.88826086956522,4000.0,,945.4254470471217,False,0.0,3916.9394,True
25972,I66_WB,110+04165,975,PM,55.43304347826087,4000.0,,985.9413896333685,False,0.0,3916.9394,True
25972,I66_WB,110+04165,990,PM,55.26,4000.0,,999.6910411058624,False,0.0,3916.9394,True
25972,I66_WB,110+04165,1005,PM,55.36739130434783,4000.0,,991.2532081995153,False,0.0,3916.9394,True
25972,I66_WB,110+04165,1020,PM,55.13347826086956,4000.0,,1009.255692667867,False,0.0,3916.9394,True
25972,I66_WB,110+04165,1035,PM,55.04391304347826,4000.0,,1015.7955989265215,False,0.0,3916.9394,True
25972,I66_WB,110+04165,1050,PM,54.80347826086957,4000.0,,1032.48186530553,False,0.0,3916.9394,True
25972,I66_WB,110+04165,1065,PM,54.84434782608696,4000.0,,1029.7303613703234,False,0.0,3916.9394,True
25972,I66_WB,110+04165,1080,PM,56.12347826086956,4000.0,,921.4582498941363,False,0.0,3916.9394,True
25972,I66_WB,110+04165,1095,PM,56.49956521739131,4000.0,,877.3873289562697,False,0.0,3916.9394,True
25972,I66_WB,110+04165,1110,PM,56.05782608695652,4000.0,,928.390853237535,False,0.0,3916.9394,True
25972,I66_WB,110+04165,1125,PM,55.30608695652174,4000.0,,996.1071216183059,False,0.0,3916.9394,True
26055,I66_WB,110P04167,900,PM,53.20521739130435,4000.0,3949.875124413728,1462.7754341277887,False,0.0,4509.6121,True
26055,I66_WB,110P04167,915,PM,62.96695652173913,4000.0,3951.0723489391135,1088.8729926185747,False,0.0,4509.6121,True
26055,I66_WB,110P04167,930,PM,62.56521739130435,4000.0,3952.194439668141,1126.0318721965477,False,0.0,4509.6121,True
26055,I66_WB,110P04167,945,PM,62.52956521739131,4000.0,3953.246464539509,1129.0986326004943,False,0.0,4509.6121,True
26055,I66_WB,110P04167,960,PM,63.51695652173913,4000.0,3954.2334914919184,1028.2541179617242,False,0.0,4509.6121,True
26055,I66_WB,110P04167,975,PM,62.06999999999999,4000.0,3955.160406371954,1165.8011143104156,False,0.0,4509.6121,True
26055,I66_WB,110P04167,990,PM,62.16695652173912,4000.0,3956.0313666577504,1158.4640959061226,False,0.0,4509.6121,True
26055,I66_WB,110P04167,1005,PM,62.41434782608695,4000.0,3956.850347735324,1138.7795790547168,False,0.0,4509.6121,True
26055,I66_WB,110P04167,1020,PM,62.83739130434783,4000.0,3957.6213249906937,1101.413655781817,False,0.0,4509.6121,True
26055,I66_WB,110P04167,1035,PM,62.07173913043479,4000.0,3958.3480787489016,1165.671272756415,False,0.0,4509.6121,True
26055,I66_WB,110P04167,1050,PM,62.36347826086956,4000.0,3959.0336090911,1142.946259530973,False,0.0,4509.6121,True
26055,I66_WB,110P04167,1065,PM,62.29434782608696,4000.0,3959.680721037461,1148.5075991115853,False,0.0,4509.6121,True
26055,I66_WB,110P04167,1080,PM,63.02086956521739,4000.0,3960.292219608161,1083.4824242561945,False,0.0,4509.6121,True
26055,I66_WB,110P04167,1095,PM,63.57086956521739,4000.0,3960.870706438327,1021.534993917394,False,0.0,4509.6121,True
26055,I66_WB,110P04167,1110,PM,63.60608695652174,4000.0,3961.417969622891,1017.0566705145511,False,0.0,4509.6121,True
26055,I66_WB,110P04167,1125,PM,63.246086956521744,4000.0,3961.935593871738,1059.757685354688,False,0.0,4509.6121,True
26101,I66_WB,110P04168,900,PM,46.11434782608695,6000.0,5993.39319691879,2590.6187488831883,False,0.0,8059.6433,True
26101,I66_WB,110P04168,915,PM,62.2395652173913,6000.0,5993.682960722671,1978.045886486305,False,0.0,8059.6433,True
26101,I66_WB,110P04168,930,PM,61.867826086956526,6000.0,5995.602248798584,2026.587460972635,False,0.0,8059.6433,True
26101,I66_WB,110P04168,945,PM,61.77869565217392,6000.0,5998.006079529974,2037.4978864817408,False,0.0,8059.6433,True
26101,I66_WB,110P04168,960,PM,62.93826086956521,6000.0,5999.749471300291,1870.3833518176903,False,0.0,8059.6433,True
26101,I66_WB,110P04168,975,PM,61.22695652173913,6000.0,5999.999998503166,2099.6827235143664,False,0.0,8059.6433,True
26101,I66_WB,110P04168,990,PM,61.5508695652174,6000.0,5999.175459572995,2064.2404185833384,False,0.0,8059.6433,True
26101,I66_WB,110P04168,1005,PM,62.08173913043479,6000.0,5998.006208954356,1999.2839288412947,False,0.0,8059.6433,True
26101,I66_WB,110P04168,1020,PM,62.28652173913044,6000.0,5997.222601091831,1971.5345417627261,False,0.0,8059.6433,True
26101,I66_WB,110P04168,1035,PM,61.65086956521739,6000.0,5997.35678021869,2052.6983898739863,False,0.0,8059.6433,True
26101,I66_WB,110P04168,1050,PM,62.386086956521744,6000.0,5998.148049722971,1957.4194271592355,False,0.0,8059.6433,True
26101,I66_WB,110P04168,1065,PM,62.10652173913044,6000.0,5999.137502781406,1996.0129937432278,False,0.0,8059.6433,True
26101,I66_WB,110P04168,1080,PM,62.83347826086957,6000.0,5999.866232570723,1888.174575183815,False,0.0,8059.6433,True
26101,I66_WB,110P04168,1095,PM,63.07304347826087,6000.0,6000.0,1846.4781505043427,False,0.0,8059.6433,True
26101,I66_WB,110P04168,1110,PM,62.90260869565218,6000.0,5999.703236907718,1876.511600377588,False,0.0,8059.6433,True
26101,I66_WB,110P04168,1125,PM,62.20043478260869,6000.0,5999.265042864701,1983.4031158145176,False,0.0,8059.6433,True
26177,I66_WB,110P04170,900,PM,54.055217391304346,6000.0,,2264.5307649445854,False,0.0,7443.6912,True
26177,I66_WB,110P04170,915,PM,59.79304347826087,6000.0,,2013.0594159119646,False,0.0,7443.6912,True
26177,I66_WB,110P04170,930,PM,62.0595652173913,6000.0,,1800.7569954704015,False,0.0,7443.6912,True
26177,I66_WB,110P04170,945,PM,61.708260869565216,6000.0,,1842.0494451621835,False,0.0,7443.6912,True
26177,I66_WB,110P04170,960,PM,62.58826086956522,6000.0,,1729.8221299951292,False,0.0,7443.6912,True
26177,I66_WB,110P04170,975,PM,60.86826086956522,6000.0,,1926.5335660427138,False,0.0,7443.6912,True
26177,I66_WB,110P04170,990,PM,61.80304347826087,6000.0,,1831.3067771029432,False,0.0,7443.6912,True
26177,I66_WB,110P04170,1005,PM,61.89739130434783,6000.0,,1820.3291755212013,False,0.0,7443.6912,True
26177,I66_WB,110P04170,1020,PM,61.73217391304348,6000.0,,1839.3654101355546,False,0.0,7443.6912,True
26177,I66_WB,110P04170,1035,PM,61.313478260869566,6000.0,,1883.9847196825217,False,0.0,7443.6912,True
26177,I66_WB,110P04170,1050,PM,61.14,6000.0,,1901.1146749254783,False,0.0,7443.6912,True
26177,I66_WB,110P04170,1065,PM,61.49217391304347,6000.0,,1865.537830996155,False,0.0,7443.6912,True
26177,I66_WB,110P04170,1080,PM,62.753043478260864,6000.0,,1705.0766657285308,False,0.0,7443.6912,True
26177,I66_WB,110P04170,1095,PM,62.02826086956522,6000.0,,1804.6069294345675,False,0.0,7443.6912,True
26177,I66_WB,110P04170,1110,PM,62.38565217391304,6000.0,,1758.41779612111,False,0.0,7443.6912,True
26177,I66_WB,110P04170,1125,PM,62.15913043478261,6000.0,,1788.2725028249563,False,0.0,7443.6912,True
26269,I395_NB,110P04127,900,PM,57.54782608695652,5700.0,,4440.672986692698,False,0.0,18451.2718,True
26269,I395_NB,110P04127,915,PM,57.18434782608696,5700.0,,4507.477657403824,False,0.0,18451.2718,True
26269,I395_NB,110P04127,930,PM,57.91608695652174,5700.0,,4367.031946501671,False,0.0,18451.2718,True
26269,I395_NB,110P04127,945,PM,57.90608695652173,5700.0,,4369.118066720863,False,0.0,18451.2718,True
26269,I395_NB,110P04127,960,PM,57.54260869565218,5700.0,,4441.671383955432,False,0.0,18451.2718,True
26269,I395_NB,110P04127,975,PM,56.12304347826087,5700.0,,4675.056034874087,False,0.0,18451.2718,True
26269,I395_NB,110P04127,990,PM,55.71478260869566,5700.0,,4730.433488903701,False,0.0,18451.2718,True
26269,I395_NB,110P04127,1005,PM,55.27086956521739,5700.0,,4785.831044351935,False,0.0,18451.2718,True
26269,I395_NB,110P04127,1020,PM,55.85478260869566,5700.0,,4711.945357171152,False,0.0,18451.2718,True
26269,I395_NB,110P04127,1035,PM,56.13,5700.0,,4674.07290341275,False,0.0,18451.2718,True
26269,I395_NB,110P04127,1050,PM,56.00260869565217,5700.0,,4691.861212446593,False,0.0,18451.2718,True
26269,I395_NB,110P04127,1065,PM,56.44217391304348,5700.0,,4628.499898528547,False,0.0,18451.2718,True
26269,I395_NB,110P04127,1080,PM,56.39304347826087,5700.0,,4635.865745555644,False,0.0,18451.2718,True
26269,I395_NB,110P04127,1095,PM,55.98826086956522,5700.0,,4693.836476579892,False,0.0,18451.2718,True
26269,I395_NB,110P04127,1110,PM,56.03217391304348,5700.0,,4687.77312537212,False,0.0,18451.2718,True
26269,I395_NB,110P04127,1125,PM,55.45086956521739,5700.0,,4763.939871529082,False,0.0,18451.2718,True
26271,I395_NB,110P04127,900,PM,57.54782608695652,5700.0,,4981.900066664357,False,0.0,20700.1039,True
26271,I395_NB,110P04127,915,PM,57.18434782608696,5700.0,,5056.846858393131,False,0.0,20700.1039,True
26271,I395_NB,110P04127,930,PM,57.91608695652174,5700.0,,4899.283692043593,False,0.0,20700.1039,True
26271,I395_NB,110P04127,945,PM,57.90608695652173,5700.0,,4901.624067588066,False,0.0,20700.1039,True
26271,I395_NB,110P04127,960,PM,57.54260869565218,5700.0,,4983.020148103517,False,0.0,20700.1039,True
26271,I395_NB,110P04127,975,PM,56.12304347826087,5700.0,,5244.849607614346,False,0.0,20700.1039,True
26271,I395_NB,110P04127,990,PM,55.71478260869566,5700.0,,5306.976439008725,False,0.0,20700.1039,True
26271,I395_NB,110P04127,1005,PM,55.27086956521739,5700.0,,5369.125821772923,False,0.0,20700.1039,True
26271,I395_NB,110P04127,1020,PM,55.85478260869566,5700.0,,5286.234982705391,False,0.0,20700.1039,True
26271,I395_NB,110P04127,1035,PM,56.13,5700.0,,5243.746652565088,False,0.0,20700.1039,True
26271,I395_NB,110P04127,1050,PM,56.00260869565217,5700.0,,5263.702992117022,False,0.0,20700.1039,True
26271,I395_NB,110P04127,1065,PM,56.44217391304348,5700.0,,5192.6192318450585,False,0.0,20700.1039,True
26271,I395_NB,110P04127,1080,PM,56.39304347826087,5700.0,,5200.882824752101,False,0.0,20700.1039,True
26271,I395_NB,110P04127,1095,PM,55.98826086956522,5700.0,,5265.919000489369,False,0.0,20700.1039,True
26271,I395_NB,110P04127,1110,PM,56.03217391304348,5700.0,,5259.116650963356,False,0.0,20700.1039,True
26271,I395_NB,110P04127,1125,PM,55.45086956521739,5700.0,,5344.566563373948,False,0.0,20700.1039,True
26274,I395_NB,110+04670,900,PM,57.62652173913044,5700.0,,3039.4516365207623,False,0.0,12993.4241,True
26274,I395_NB,110+04670,915,PM,56.71434782608696,5700.0,,3148.119230282956,False,0.0,12993.4241,True
26274,I395_NB,110+04670,930,PM,58.203478260869566,5700.0,,2958.0674384424838,False,0.0,12993.4241,True
26274,I395_NB,110+04670,945,PM,57.39434782608696,5700.0,,3069.2184288896096,False,0.0,12993.4241,True
26274,I395_NB,110+04670,960,PM,56.85434782608696,5700.0,,3132.8025731796465,False,0.0,12993.4241,True
26274,I395_NB,110+04670,975,PM,55.04347826086956,5700.0,,3301.1185570342013,False,0.0,12993.4241,True
26274,I395_NB,110+04670,990,PM,55.0,5700.0,,3304.474119099963,False,0.0,12993.4241,True
26274,I395_NB,110+04670,1005,PM,54.07217391304348,5700.0,,3369.92554579358,False,0.0,12993.4241,True
26274,I395_NB,110+04670,1020,PM,54.563478260869566,5700.0,,3336.6835726494046,False,0.0,12993.4241,True
26274,I395_NB,110+04670,1035,PM,54.69217391304348,5700.0,,3327.4604554687626,False,0.0,12993.4241,True
26274,I395_NB,110+04670,1050,PM,54.06565217391304,5700.0,,3370.346700715784,False,0.0,12993.4241,True
26274,I395_NB,110+04670,1065,PM,55.48217391304348,5700.0,,3265.661141701602,False,0.0,12993.4241,True
26274,I395_NB,110+04670,1080,PM,55.82869565217391,5700.0,,3235.45777716255,False,0.0,12993.4241,True
26274,I395_NB,110+04670,1095,PM,55.1904347826087,5700.0,,3289.569789189031,False,0.0,12993.4241,True
26274,I395_NB,110+04670,1110,PM,53.97434782608696,5700.0,,3376.189648564728,False,0.0,12993.4241,True
26274,I395_NB,110+04670,1125,PM,52.68086956521739,5700.0,,3449.149785304936,False,0.0,12993.4241,True
26297,I395_NB,110P04128,900,PM,29.375217391304343,5002.367780599667,5017.068022295969,5017.068022295969,True,14.316937995229852,3732.1287,False
26297,I395_NB,110P04128,915,PM,24.27391304347826,5002.367780599667,5018.125997501576,5018.125997501576,True,20.40087758896712,3732.1287,False
26297,I395_NB,110P04128,930,PM,22.76043478260869,5002.367780599667,5012.106975435421,5012.106975435421,True,22.73047235202416,3732.1287,False
26297,I395_NB,110P04128,945,PM,25.90608695652174,5002.367780599667,5004.0877773242455,5004.0877773242455,True,18.1936385880307,3732.1287,False
26297,I395_NB,110P04128,960,PM,20.01391304347826,5002.367780599667,4999.145224394801,4999.145224394801,True,27.857846604975386,3732.1287,False
26297,I395_NB,110P04128,975,PM,19.299130434782608,5002.367780599667,5000.812641492607,5000.812641492607,True,29.431571326436845,3732.1287,False
26297,I395_NB,110P04128,990,PM,21.57913043478261,5002.367780599667,5006.449367938289,5006.449367938289,True,24.77584219398946,3732.1287,False
26297,I395_NB,110P04128,1005,PM,24.759565217391305,5002.367780599667,5011.871246671242,5011.871246671242,True,19.71370303220952,3732.1287,False
26297,I395_NB,110P04128,1020,PM,22.09608695652173,5002.367780599667,5012.894120630866,5012.894120630866,True,23.85384574589883,3732.1287,False
26297,I395_NB,110P04128,1035,PM,17.69608695652174,5002.367780599667,5006.796881283808,5006.796881283808,True,33.42324340684752,3732.1287,False
26297,I395_NB,110P04128,1050,PM,16.64608695652174,5002.367780599667,4996.7106142057255,4996.7106142057255,True,36.45451211445384,3732.1287,False
26297,I395_NB,110P04128,1065,PM,19.528260869565216,5002.367780599667,4987.229453499524,4987.229453499524,True,28.914552914104995,3732.1287,False
26297,I395_NB,110P04128,1080,PM,24.304782608695653,5002.367780599667,4982.947533268113,4982.947533268113,True,20.356381327882247,3732.1287,False
26297,I395_NB,110P04128,1095,PM,24.053478260869564,5002.367780599667,4986.743822724384,4986.743822724384,True,20.721938168128943,3732.1287,False
26297,I395_NB,110P04128,1110,PM,24.731739130434782,5002.367780599667,4994.636631521183,4994.636631521183,True,19.75234675933412,3732.1287,False
26297,I395_NB,110P04128,1125,PM,27.72217391304348,5002.367780599667,5000.9291044213405,5000.9291044213405,True,16.043175084087483,3732.1287,False
26299,I66_WB,110P04166,900,PM,45.64,5435.083172596048,5435.083150618663,5435.083150618663,True,1.669982036974028,5287.4945,True
26299,I66_WB,110P04166,915,PM,61.21695652173913,6000.0,5540.668776897257,1070.0731209953938,False,0.0,5287.4945,True
26299,I66_WB,110P04166,930,PM,61.02391304347826,6000.0,5668.6356010925065,1090.5351712941597,False,0.0,5287.4945,True
26299,I66_WB,110P04166,945,PM,61.44739130434783,6000.0,5796.051229641929,1043.497980402965,False,0.0,5287.4945,True
26299,I66_WB,110P04166,960,PM,62.189130434782605,6000.0,5899.983268983054,935.1093572004402,False,0.0,5287.4945,True
26299,I66_WB,110P04166,975,PM,61.033478260869565,6000.0,5963.367699029995,1089.5560305749611,False,0.0,5287.4945,True
26299,I66_WB,110P04166,990,PM,61.47173913043478,6000.0,5992.613993603274,1040.5361901096355,False,0.0,5287.4945,True
26299,I66_WB,110P04166,1005,PM,61.43739130434783,6000.0,6000.0,1044.705377383261,False,0.0,5287.4945,True
26299,I66_WB,110P04166,1020,PM,61.21782608695652,6000.0,5997.80356551729,1069.9774555897327,False,0.0,5287.4945,True
26299,I66_WB,110P04166,1035,PM,60.8495652173913,6000.0,5996.115656899643,1107.800545385722,False,0.0,5287.4945,True
26299,I66_WB,110P04166,1050,PM,61.5,6000.0,5996.279718681124,1037.0584915548122,False,0.0,5287.4945,True
26299,I66_WB,110P04166,1065,PM,60.94608695652174,6000.0,5997.452314843181,1098.375695881481,False,0.0,5287.4945,True
26299,I66_WB,110P04166,1080,PM,61.99826086956522,6000.0,5998.790009367266,967.3068408982042,False,0.0,5287.4945,True
26299,I66_WB,110P04166,1095,PM,61.82869565217391,6000.0,5999.621229399482,993.0592613894428,False,0.0,5287.4945,True
26299,I66_WB,110P04166,1110,PM,61.546956521739126,6000.0,5999.961854744563,1031.18252788325,False,0.0,5287.4945,True
26299,I66_WB,110P04166,1125,PM,60.96869565217391,6000.0,5999.999628371895,1096.1208028378753,False,0.0,5287.4945,True
26304,I66_WB,110P04164,900,PM,53.53173913043479,4000.0,,961.0908723670372,False,0.0,3916.9394,True
26304,I66_WB,110P04164,915,PM,53.103913043478265,4000.0,,997.0051500272957,False,0.0,3916.9394,True
26304,I66_WB,110P04164,930,PM,53.345652173913045,4000.0,,977.3939536634767,False,0.0,3916.9394,True
26304,I66_WB,110P04164,945,PM,53.23391304347827,4000.0,,986.6648624417747,False,0.0,3916.9394,True
26304,I66_WB,110P04164,960,PM,54.06652173913044,4000.0,,906.8376088882503,False,0.0,3916.9394,True
26304,I66_WB,110P04164,975,PM,53.539565217391306,4000.0,,960.3798768362408,False,0.0,3916.9394,True
26304,I66_WB,110P04164,990,PM,53.12086956521739,4000.0,,995.6823388446405,False,0.0,3916.9394,True
26304,I66_WB,110P04164,1005,PM,53.04608695652173,4000.0,,1001.4600040275113,False,0.0,3916.9394,True
26304,I66_WB,110P04164,1020,PM,52.63434782608695,4000.0,,1030.8864491262184,False,0.0,3916.9394,True
26304,I66_WB,110P04164,1035,PM,52.44869565217391,4000.0,,1042.9870815971872,False,0.0,3916.9394,True
26304,I66_WB,110P04164,1050,PM,53.04739130434782,4000.0,,1001.3604638679943,False,0.0,3916.9394,True
26304,I66_WB,110P04164,1065,PM,53.25173913043478,4000.0,,985.2103398874323,False,0.0,3916.9394,True
26304,I66_WB,110P04164,1080,PM,53.92956521739131,4000.0,,921.9479459881501,False,0.0,3916.9394,True
26304,I66_WB,110P04164,1095,PM,54.22434782608696,4000.0,,888.1557609360285,False,0.0,3916.9394,True
26304,I66_WB,110P04164,1110,PM,53.41,4000.0,,971.8833935419013,False,0.0,3916.9394,True
26304,I66_WB,110P04164,1125,PM,52.51391304347826,4000.0,,1038.8114979588609,False,0.0,3916.9394,True
26313,I66_WB,110P04162,900,PM,48.37130434782608,3800.0,,1420.8000023016768,False,0.0,5997.6828,True
26313,I66_WB,110P04162,915,PM,48.219130434782606,3800.0,,1435.2291979421068,False,0.0,5997.6828,True
26313,I66_WB,110P04162,930,PM,48.65,3800.0,,1392.454457382354,False,0.0,5997.6828,True
26313,I66_WB,110P04162,945,PM,49.16869565217392,3800.0,,1331.684582609972,False,0.0,5997.6828,True
26313,I66_WB,110P04162,960,PM,48.45260869565218,3800.0,,1412.7984196829016,False,0.0,5997.6828,True
26313,I66_WB,110P04162,975,PM,47.50434782608695,3800.0,,1494.8466755767995,False,0.0,5997.6828,True
26313,I66_WB,110P04162,990,PM,48.04956521739131,3800.0,,1450.5249039494165,False,0.0,5997.6828,True
26313,I66_WB,110P04162,1005,PM,47.44565217391305,3800.0,,1499.2256670356778,False,0.0,5997.6828,True
26313,I66_WB,110P04162,1020,PM,46.87739130434783,3800.0,,1538.2711915460259,False,0.0,5997.6828,True
26313,I66_WB,110P04162,1035,PM,45.73,3800.0,,1602.084363900196,False,0.0,5997.6828,True
26313,I66_WB,110P04162,1050,PM,46.60913043478261,3800.0,,1554.819236549663,False,0.0,5997.6828,True
26313,I66_WB,110P04162,1065,PM,45.81521739130435,3800.0,,1597.920277148156,False,0.0,5997.6828,True
26313,I66_WB,110P04162,1080,PM,46.47565217391305,3800.0,,1562.65264773012,False,0.0,5997.6828,True
