link_id,corridor,tmc_code,variant,mae_period_mph,rmse_period_mph,mae_episode_mph,bias_episode_mph,episode_bins
26423,I395_NB,110+04126,anchored,11.863195652173921,11.918710776078084,,,0
26424,I395_NB,110+04127,free_flow,6.699782608695658,6.745838892804582,,,0
26424,I395_NB,110+04127,assignment,6.699782608695658,6.745838892804582,,,0
26424,I395_NB,110+04127,anchored,6.699782608695658,6.745838892804582,,,0
26469,I395_NB,110P04130,free_flow,41.14901086956522,41.18908907748606,41.14901086956522,41.96482608695652,16
26469,I395_NB,110P04130,assignment,41.14901086956522,41.18908907748606,41.14901086956522,41.96482608695652,16
26469,I395_NB,110P04130,anchored,0.460839500348999,0.5360073287072223,0.460839500348999,0.11357045872498439,16
26471,I395_SB,110N04129,free_flow,10.468565217391305,10.557023663193917,,,0
26471,I395_SB,110N04129,assignment,10.468565217391305,10.557023663193917,,,0
26471,I395_SB,110N04129,anchored,10.468565217391305,10.557023663193917,,,0
26501,I395_NB,110+04130,free_flow,41.907021739130414,41.94380591920232,41.907021739130414,42.3716956521739,16
26501,I395_NB,110+04130,assignment,41.907021739130414,41.94380591920232,41.907021739130414,42.3716956521739,16
26501,I395_NB,110+04130,anchored,0.6177860077701769,0.7158729302090859,0.6177860077701769,0.106324608847852,16
26684,I395_SB,110-04127,free_flow,6.844190217391307,7.39293983850896,,,0
26684,I395_SB,110-04127,assignment,6.844190217391314,7.392939838508967,,,0
26684,I395_SB,110-04127,anchored,6.844190217391314,7.392939838508967,,,0
26699,I395_SB,110N04127,free_flow,33.98829347826087,34.73232224381225,33.98829347826087,37.04084782608696,16
26699,I395_SB,110N04127,assignment,33.98829347826087,34.73232224381225,33.98829347826087,37.04084782608696,16
26699,I395_SB,110N04127,anchored,1.8356385379285982,4.258621570858385,1.8356385379285982,0.26710846585596215,16
26708,I395_NB,110+04125,free_flow,9.857608695652171,9.955458863194028,,,0
26708,I395_NB,110+04125,assignment,9.857608695652171,9.955458863194028,,,0
26708,I395_NB,110+04125,anchored,9.857608695652171,9.955458863194028,,,0
26712,I395_SB,110N04130,free_flow,13.103228260869557,13.198186683499896,,,0
26712,I395_SB,110N04130,assignment,13.103228260869557,13.198186683499896,,,0
26712,I395_SB,110N04130,anchored,13.103228260869557,13.198186683499896,,,0
26756,I395_NB,110P04124,free_flow,17.35565217391305,18.331214236454656,,,0
26756,I395_NB,110P04124,assignment,17.35565217391305,18.331214236454656,,,0
26756,I395_NB,110P04124,anchored,17.35565217391305,18.331214236454656,,,0
26759,I395_SB,110N04124,free_flow,25.87796739130435,26.58740350353051,27.481251552795033,27.721500000000002,14
26759,I395_SB,110N04124,assignment,25.87796739130435,26.58740350353051,27.481251552795033,27.721500000000002,14
26759,I395_SB,110N04124,anchored,4.058159299594823,7.920471930791392,2.5521935349025506,0.19701227398184784,14
26761,I395_NB,110P04125,free_flow,8.790217391304349,8.847036464604923,,,0
26761,I395_NB,110P04125,assignment,8.790217391304349,8.847036464604923,,,0
26761,I395_NB,110P04125,anchored,8.790217391304349,8.847036464604923,,,0
26764,I395_SB,110-04124,free_flow,26.93172282608696,27.603152655086344,28.54672670807454,30.39430434782609,14
26764,I395_SB,110-04124,assignment,26.93172282608697,27.60315265508635,28.546726708074544,30.394304347826097,14
26764,I395_SB,110-04124,anchored,3.976001589055815,7.786825969912444,2.311616722896084,0.1721387772595584,14
26768,I395_NB,110P04125,free_flow,8.790217391304349,8.847036464604923,,,0
26768,I395_NB,110P04125,assignment,8.790217391304349,8.847036464604923,,,0
26768,I395_NB,110P04125,anchored,8.790217391304349,8.847036464604923,,,0
26772,I395_SB,110N04125,free_flow,28.56763586956522,29.451087788738487,30.374565217391307,33.23021739130435,14
26772,I395_SB,110N04125,assignment,28.56763586956522,29.451087788738487,30.374565217391307,33.23021739130435,14
26772,I395_SB,110N04125,anchored,4.05551991885399,7.7771863710802975,2.381430466382984,0.1520880971743086,14
26776,I395_SB,110N04125,free_flow,28.56763586956522,29.451087788738487,30.374565217391307,33.23021739130435,14
26776,I395_SB,110N04125,assignment,28.56763586956521,29.451087788738477,30.374565217391297,33.230217391304336,14
26776,I395_SB,110N04125,anchored,4.055519961489466,7.777186431249246,2.3814304816303626,0.15208809181880945,14
26778,I395_NB,110P04126,free_flow,10.426929347826082,10.458970128816793,,,0
26778,I395_NB,110P04126,assignment,10.426929347826082,10.458970128816793,,,0
26778,I395_NB,110P04126,anchored,10.426929347826082,10.458970128816793,,,0
26781,I395_SB,110-04125,free_flow,30.08927173913043,30.855609801648207,30.833485507246376,34.41389130434782,15
26781,I395_SB,110-04125,assignment,30.08927173913043,30.855609801648207,30.833485507246376,34.41389130434782,15
26781,I395_SB,110-04125,anchored,5.323231324618998,9.851830308198274,4.416375731767512,0.29815846011442204,15
26785,I395_NB,110+04127,free_flow,6.699782608695658,6.745838892804582,,,0
26785,I395_NB,110+04127,assignment,6.699782608695658,6.745838892804582,,,0
26785,I395_NB,110+04127,anchored,6.699782608695658,6.745838892804582,,,0
26788,I395_SB,110N04126,free_flow,32.591032608695656,32.997718665415775,32.591032608695656,34.98065217391305,16
26788,I395_SB,110N04126,assignment,32.591032608695656,32.997718665415775,32.591032608695656,34.98065217391305,16
26788,I395_SB,110N04126,anchored,1.196650214191206,1.4470676600591441,1.196650214191206,0.39274424228432103,16
26792,I395_SB,110N04126,free_flow,32.591032608695656,32.997718665415775,32.591032608695656,34.98065217391305,16
26792,I395_SB,110N04126,assignment,32.591032608695656,32.997718665415775,32.591032608695656,34.98065217391305,16
26792,I395_SB,110N04126,anchored,1.0745503604755993,1.2482429370401993,1.0745503604755993,0.38811904356918525,16
26796,I395_SB,110-04126,free_flow,40.602554347826086,40.86679165397979,40.602554347826086,42.185434782608695,16
26796,I395_SB,110-04126,assignment,40.602554347826086,40.86679165397979,40.602554347826086,42.185434782608695,16
26796,I395_SB,110-04126,anchored,0.4088559209601237,0.6047338726166739,0.4088559209601237,-3.834890223686216e-05,16
26799,I395_SB,110N04127,free_flow,33.98829347826087,34.73232224381225,33.98829347826087,37.04084782608696,16
26799,I395_SB,110N04127,assignment,24.646261579531938,25.34983198130522,24.646261579531938,-22.977592717237087,16
26799,I395_SB,110N04127,anchored,1.835638510529776,4.25862156647328,1.835638510529776,0.2671084487386537,16
26810,I395_SB,110N04127,free_flow,33.98829347826087,34.73232224381225,33.98829347826087,37.04084782608696,16
26810,I395_SB,110N04127,assignment,21.52614666024201,22.52027515876439,21.52614666024201,-20.085784096315003,16
26810,I395_SB,110N04127,anchored,1.8356385397146502,4.258621570873634,1.8356385397146502,0.2671084693529995,16
26814,I395_SB,110N04127,free_flow,33.98829347826087,34.73232224381225,33.98829347826087,37.04084782608696,16
26814,I395_SB,110N04127,assignment,23.287601634863993,24.063194016233396,23.287601634863993,-22.043373006356703,16
26814,I395_SB,110N04127,anchored,1.835638539301182,4.258621568360869,1.835638539301182,0.26710846244769115,16
26821,I395_SB,110N04127,free_flow,33.98829347826087,34.73232224381225,33.98829347826087,37.04084782608696,16
26821,I395_SB,110N04127,assignment,33.98829347826087,34.73232224381225,33.98829347826087,37.04084782608696,16
26821,I395_SB,110N04127,anchored,1.8356384920778617,4.258621565470229,1.8356384920778617,0.2671084336342453,16
26824,I395_SB,110N04670,free_flow,5.84476630434783,6.168571691841747,,,0
26824,I395_SB,110N04670,assignment,5.84476630434783,6.168571691841747,,,0
26824,I395_SB,110N04670,anchored,5.84476630434783,6.168571691841747,,,0
26825,I395_NB,110+04129,free_flow,39.157179347826094,39.26355291699771,39.157179347826094,39.25356521739131,16
26825,I395_NB,110+04129,assignment,39.157179347826094,39.26355291699771,39.157179347826094,39.25356521739131,16
26825,I395_NB,110+04129,anchored,1.0903004125934193,1.303323416568184,1.0903004125934193,0.2542758754177692,16
26829,I395_SB,110N04128,free_flow,8.49084782608696,8.713961571623964,,,0
26829,I395_SB,110N04128,assignment,8.49084782608696,8.713961571623964,,,0
26829,I395_SB,110N04128,anchored,8.49084782608696,8.713961571623964,,,0
26833,I395_SB,110-04128,free_flow,8.942353260869565,9.056904753440973,,,0
26833,I395_SB,110-04128,assignment,8.942353260869565,9.056904753440973,,,0
26833,I395_SB,110-04128,anchored,8.942353260869565,9.056904753440973,,,0
27878,I395_NB,110+04124,free_flow,17.66083152173914,18.707942911132964,24.47587681159421,25.229717391304355,6
27878,I395_NB,110+04124,assignment,17.66083152173914,18.707942911132964,24.47587681159421,25.229717391304355,6
27878,I395_NB,110+04124,anchored,12.586274336011481,13.401590135540907,10.94372431632045,9.842642793585043,6
28025,I395_NB,110+04123,free_flow,16.396255434782606,17.350507019041736,,,0
28025,I395_NB,110+04123,assignment,16.396255434782606,17.350507019041736,,,0
28025,I395_NB,110+04123,anchored,16.396255434782606,17.350507019041736,,,0
28270,I395_NB,110P04122,free_flow,12.940168478260862,13.690160554941817,,,0
28270,I395_NB,110P04122,assignment,12.940168478260862,13.690160554941817,,,0
28270,I395_NB,110P04122,anchored,12.940168478260862,13.690160554941817,,,0
28275,I395_NB,110P04122,free_flow,12.940168478260862,13.690160554941817,,,0
28275,I395_NB,110P04122,assignment,12.940168478260862,13.690160554941817,,,0
28275,I395_NB,110P04122,anchored,12.940168478260862,13.690160554941817,,,0
28279,I395_SB,110N04122,free_flow,14.595222826086946,14.962880405681757,,,0
28279,I395_SB,110N04122,assignment,14.595222826086946,14.962880405681757,,,0
28279,I395_SB,110N04122,anchored,14.595222826086946,14.962880405681757,,,0
28283,I395_SB,110N04122,free_flow,14.595222826086946,14.962880405681757,,,0
28283,I395_SB,110N04122,assignment,14.595222826086946,14.962880405681757,,,0
28283,I395_SB,110N04122,anchored,14.595222826086946,14.962880405681757,,,0
28285,I395_NB,110P04123,free_flow,17.206483695652175,17.843632193755308,,,0
28285,I395_NB,110P04123,assignment,17.206483695652175,17.843632193755308,,,0
28285,I395_NB,110P04123,anchored,17.206483695652175,17.843632193755308,,,0
28289,I395_SB,110-04122,free_flow,26.476499999999994,27.245220844946115,27.3816304347826,30.217369565217382,15
28289,I395_SB,110-04122,assignment,21.00596254064948,22.673901118147427,22.214432428842102,25.282774069785255,15
28289,I395_SB,110-04122,anchored,9.484615130346782,10.447501567110336,9.256953240485844,7.410447652281313,15
28294,I395_NB,110+04124,free_flow,17.66083152173914,18.707942911132964,24.47587681159421,25.229717391304355,6
28294,I395_NB,110+04124,assignment,17.66083152173914,18.707942911132964,24.47587681159421,25.229717391304355,6
28294,I395_NB,110+04124,anchored,10.018001445205451,12.449198667349718,4.094996607504375,0.04804423392099366,6
28298,I395_SB,110N04123,free_flow,28.22226086956521,29.745664720429556,30.47721428571428,32.88410869565217,14
28298,I395_SB,110N04123,assignment,28.22226086956521,29.745664720429556,30.47721428571428,32.88410869565217,14
28298,I395_SB,110N04123,anchored,3.2789590165924887,5.939582997245663,2.1362672765225175,0.07184064142787783,14
28302,I395_SB,110N04123,free_flow,28.22226086956521,29.745664720429556,30.47721428571428,32.88410869565217,14
28302,I395_SB,110N04123,assignment,28.22226086956521,29.745664720429556,30.47721428571428,32.88410869565217,14
28302,I395_SB,110N04123,anchored,3.256262102590914,5.939847234604611,2.1018217571560824,0.06725077612498431,14
28303,I395_NB,110P04124,free_flow,17.35565217391305,18.331214236454656,,,0
28303,I395_NB,110P04124,assignment,17.35565217391305,18.331214236454656,,,0
28303,I395_NB,110P04124,anchored,17.35565217391305,18.331214236454656,,,0
28307,I395_SB,110-04123,free_flow,24.23896739130435,25.115496390785843,26.61903010033445,25.383478260869566,13
28307,I395_SB,110-04123,assignment,24.23896739130435,25.115496390785843,26.61903010033445,25.383478260869566,13
28307,I395_SB,110-04123,anchored,5.092511235061657,8.363771455771278,3.2024659098098534,0.8169328240871572,13
28312,I395_SB,110N04124,free_flow,25.87796739130435,26.58740350353051,27.481251552795033,27.721500000000002,14
28312,I395_SB,110N04124,assignment,25.87796739130435,26.58740350353051,27.481251552795033,27.721500000000002,14
28312,I395_SB,110N04124,anchored,4.091459349128095,7.923945814580122,2.59359334063141,0.21155422866005935,14
28705,I66_WB,110+04173,free_flow,2.059744565217397,2.1514863610241624,,,0
28705,I66_WB,110+04173,assignment,2.059744565217397,2.1514863610241624,,,0
28705,I66_WB,110+04173,anchored,2.059744565217397,2.1514863610241624,,,0
28712,I395_NB,110+04122,free_flow,15.558048913043473,15.774514631335123,,,0
28712,I395_NB,110+04122,assignment,15.558048913043473,15.774514631335123,,,0
28712,I395_NB,110+04122,anchored,15.558048913043473,15.774514631335123,,,0
28724,I395_NB,110+04122,free_flow,15.558048913043473,15.774514631335123,,,0
28724,I395_NB,110+04122,assignment,15.558048913043473,15.774514631335123,,,0
28724,I395_NB,110+04122,anchored,15.558048913043473,15.774514631335123,,,0
29007,I395_NB,110+04121,free_flow,40.19199456521739,40.45940201761357,40.19199456521739,42.05539130434782,16
29007,I395_NB,110+04121,assignment,40.19199456521739,40.45940201761357,40.19199456521739,42.05539130434782,16
29007,I395_NB,110+04121,anchored,0.48926608402332206,0.6314666403429912,0.48926608402332206,-0.04338386657206783,16
29361,I395_NB,110P04120,free_flow,36.95138586956522,38.068186062788165,36.95138586956522,37.93673913043479,16
29361,I395_NB,110P04120,assignment,28.582599762979527,30.009888032534196,28.582599762979527,-27.586674517649335,16
29361,I395_NB,110P04120,anchored,2.047363256168449,5.365940471323691,2.047363256168449,0.20421330399065596,16
30296,I66_WB,110P04174,free_flow,2.5791032608695628,2.629426547251566,,,0
30296,I66_WB,110P04174,assignment,2.5791032608695628,2.629426547251566,,,0
30296,I66_WB,110P04174,anchored,2.5791032608695628,2.629426547251566,,,0
30317,I66_WB,110N58636,free_flow,5.146086956521743,5.193847260172735,,,0
30317,I66_WB,110N58636,assignment,5.146086956521743,5.193847260172735,,,0
30317,I66_WB,110N58636,anchored,5.146086956521743,5.193847260172735,,,0
30949,I66_EB,110+58629,free_flow,2.5581249999999995,2.6937071590109074,,,0
30949,I66_EB,110+58629,assignment,2.5581249999999995,2.6937071590109074,,,0
30949,I66_EB,110+58629,anchored,2.5581249999999995,2.6937071590109074,,,0
31338,I66_EB,110N04175,free_flow,7.53215760869565,7.562266091119264,,,0
31338,I66_EB,110N04175,assignment,7.53215760869565,7.562266091119264,,,0
31338,I66_EB,110N04175,anchored,7.53215760869565,7.562266091119264,,,0
31343,I66_EB,110-04175,free_flow,15.693782608695642,15.847594528054222,,,0
31343,I66_EB,110-04175,assignment,15.693782608695642,15.847594528054222,,,0
31343,I66_EB,110-04175,anchored,15.693782608695642,15.847594528054222,,,0
31344,I66_EB,110+58635,free_flow,4.57913586956521,4.63814191943196,,,0
31344,I66_EB,110+58635,assignment,4.57913586956521,4.63814191943196,,,0
31344,I66_EB,110+58635,anchored,4.57913586956521,4.63814191943196,,,0
31346,I66_WB,110-58634,free_flow,7.910054347826085,7.977042821070169,,,0
31346,I66_WB,110-58634,assignment,7.910054347826085,7.977042821070169,,,0
31346,I66_WB,110-58634,anchored,7.910054347826085,7.977042821070169,,,0
31347,I66_EB,110-04175,free_flow,15.693782608695642,15.847594528054222,,,0
31347,I66_EB,110-04175,assignment,15.693782608695642,15.847594528054222,,,0
31347,I66_EB,110-04175,anchored,15.693782608695642,15.847594528054222,,,0
31348,I66_EB,110+58635,free_flow,4.57913586956521,4.63814191943196,,,0
31348,I66_EB,110+58635,assignment,4.57913586956521,4.63814191943196,,,0
31348,I66_EB,110+58635,anchored,4.57913586956521,4.63814191943196,,,0
31350,I66_WB,110-58634,free_flow,7.910054347826085,7.977042821070169,,,0
31350,I66_WB,110-58634,assignment,7.910054347826085,7.977042821070169,,,0
31350,I66_WB,110-58634,anchored,7.910054347826085,7.977042821070169,,,0
31351,I66_EB,110-04175,free_flow,15.693782608695642,15.847594528054222,,,0
31351,I66_EB,110-04175,assignment,15.693782608695642,15.847594528054222,,,0
31351,I66_EB,110-04175,anchored,15.693782608695642,15.847594528054222,,,0
31352,I66_WB,110-58633,free_flow,8.731467391304353,8.769608104107162,,,0
31352,I66_WB,110-58633,assignment,8.731467391304353,8.769608104107162,,,0
31352,I66_WB,110-58633,anchored,8.731467391304353,8.769608104107162,,,0
31353,I66_EB,110-04176,free_flow,17.835358695652168,17.90051092954478,,,0
31353,I66_EB,110-04176,assignment,17.835358695652168,17.90051092954478,,,0
31353,I66_EB,110-04176,anchored,17.835358695652168,17.90051092954478,,,0
31354,I66_WB,110+04178,free_flow,39.667641304347825,39.728356657982424,39.667641304347825,39.11041304347826,16
31354,I66_WB,110+04178,assignment,39.667641304347825,39.728356657982424,39.667641304347825,39.11041304347826,16
31354,I66_WB,110+04178,anchored,0.5456165568046203,0.7580850209899211,0.5456165568046203,0.12433551315831437,16
31355,I66_WB,110-58633,free_flow,8.731467391304353,8.769608104107162,,,0
31355,I66_WB,110-58633,assignment,8.731467391304353,8.769608104107162,,,0
31355,I66_WB,110-58633,anchored,8.731467391304353,8.769608104107162,,,0
31357,I66_EB,110-04177,free_flow,19.902320652173913,19.980623446834596,,,0
31357,I66_EB,110-04177,assignment,19.902320652173913,19.980623446834596,,,0
31357,I66_EB,110-04177,anchored,19.902320652173913,19.980623446834596,,,0
31358,I66_WB,110+04178,free_flow,39.667641304347825,39.728356657982424,39.667641304347825,39.11041304347826,16
31358,I66_WB,110+04178,assignment,39.667641304347825,39.728356657982424,39.667641304347825,39.11041304347826,16
31358,I66_WB,110+04178,anchored,0.5652217298987727,0.7741116517191403,0.5652217298987727,0.16036323510497574,16
31359,I66_WB,110-58633,free_flow,8.731467391304353,8.769608104107162,,,0
31359,I66_WB,110-58633,assignment,8.731467391304353,8.769608104107162,,,0
31359,I66_WB,110-58633,anchored,8.731467391304353,8.769608104107162,,,0
31361,I66_EB,110-04177,free_flow,19.902320652173913,19.980623446834596,,,0
31361,I66_EB,110-04177,assignment,19.902320652173913,19.980623446834596,,,0
31361,I66_EB,110-04177,anchored,19.902320652173913,19.980623446834596,,,0
31362,I66_WB,110-58633,free_flow,8.731467391304353,8.769608104107162,,,0
31362,I66_WB,110-58633,assignment,8.731467391304353,8.769608104107162,,,0
31362,I66_WB,110-58633,anchored,8.731467391304353,8.769608104107162,,,0
31365,I66_WB,110-58632,free_flow,4.883070652173916,4.901452006278221,,,0
31365,I66_WB,110-58632,assignment,4.883070652173916,4.901452006278221,,,0
31365,I66_WB,110-58632,anchored,4.883070652173916,4.901452006278221,,,0
31368,I66_WB,110+04179,free_flow,16.393288043478254,16.53108502361924,,,0
31368,I66_WB,110+04179,assignment,16.393288043478254,16.53108502361924,,,0
31368,I66_WB,110+04179,anchored,16.393288043478254,16.53108502361924,,,0
31369,I66_WB,110-58632,free_flow,4.883070652173916,4.901452006278221,,,0
31369,I66_WB,110-58632,assignment,4.883070652173916,4.901452006278221,,,0
31369,I66_WB,110-58632,anchored,4.883070652173916,4.901452006278221,,,0
31371,I66_EB,110-04178,free_flow,31.990766304347815,32.27491510521619,31.990766304347815,32.94106521739129,16
31371,I66_EB,110-04178,assignment,31.990766304347815,32.27491510521619,31.990766304347815,32.94106521739129,16
31371,I66_EB,110-04178,anchored,0.7941770233151928,1.0947024857149064,0.7941770233151928,0.014664668606169329,16
31372,I66_WB,110+04179,free_flow,16.393288043478254,16.53108502361924,,,0
31372,I66_WB,110+04179,assignment,16.393288043478254,16.53108502361924,,,0
31372,I66_WB,110+04179,anchored,16.393288043478254,16.53108502361924,,,0
31373,I66_WB,110-58632,free_flow,4.883070652173916,4.901452006278221,,,0
31373,I66_WB,110-58632,assignment,4.883070652173916,4.901452006278221,,,0
31373,I66_WB,110-58632,anchored,4.883070652173916,4.901452006278221,,,0
31375,I66_EB,110+58633,free_flow,11.03774456521739,11.165769007583771,,,0
31375,I66_EB,110+58633,assignment,11.03774456521739,11.165769007583771,,,0
31375,I66_EB,110+58633,anchored,11.03774456521739,11.165769007583771,,,0
31376,I66_WB,110-58631,free_flow,3.2917445652173916,3.3072556594445746,,,0
31376,I66_WB,110-58631,assignment,3.2917445652173916,3.3072556594445746,,,0
31376,I66_WB,110-58631,anchored,3.2917445652173916,3.3072556594445746,,,0
31379,I66_WB,110N58631,free_flow,4.585027173913047,4.632239854075997,,,0
31379,I66_WB,110N58631,assignment,4.585027173913047,4.632239854075997,,,0
31379,I66_WB,110N58631,anchored,4.585027173913047,4.632239854075997,,,0
31381,I66_WB,110P04180,free_flow,9.795793478260867,9.889729226855971,,,0
31381,I66_WB,110P04180,assignment,9.795793478260867,9.889729226855971,,,0
31381,I66_WB,110P04180,anchored,9.795793478260867,9.889729226855971,,,0
31382,I66_EB,110+58632,free_flow,6.368043478260867,6.717677946958664,,,0
31382,I66_EB,110+58632,assignment,6.368043478260867,6.717677946958664,,,0
31382,I66_EB,110+58632,anchored,6.368043478260867,6.717677946958664,,,0
31383,I66_WB,110-58630,free_flow,4.637445652173915,4.717363937508279,,,0
31383,I66_WB,110-58630,assignment,4.637445652173915,4.717363937508279,,,0
31383,I66_WB,110-58630,anchored,4.637445652173915,4.717363937508279,,,0
31386,I66_WB,110-58629,free_flow,6.697146739130428,6.751669494408041,,,0
31386,I66_WB,110-58629,assignment,6.697146739130428,6.751669494408041,,,0
31386,I66_WB,110-58629,anchored,6.697146739130428,6.751669494408041,,,0
31388,I66_WB,110P04182,free_flow,41.936472826086955,42.16913630560708,41.936472826086955,44.15052173913043,16
31388,I66_WB,110P04182,assignment,41.936472826086955,42.16913630560708,41.936472826086955,44.15052173913043,16
31388,I66_WB,110P04182,anchored,0.33395207949866856,0.4427939667485495,0.33395207949866856,-0.031157530357322827,16
31392,I66_EB,110+58630,free_flow,2.2909293478260873,2.305760504069461,,,0
31392,I66_EB,110+58630,assignment,2.2909293478260873,2.305760504069461,,,0
31392,I66_EB,110+58630,anchored,2.2909293478260873,2.305760504069461,,,0
31393,I66_EB,110+58631,free_flow,2.4979673913043374,2.550613314064432,,,0
31393,I66_EB,110+58631,assignment,2.4979673913043374,2.550613314064432,,,0
31393,I66_EB,110+58631,anchored,2.4979673913043374,2.550613314064432,,,0
31395,I66_EB,110-04180,free_flow,6.47913043478261,6.93039567013403,,,0
31395,I66_EB,110-04180,assignment,6.47913043478261,6.93039567013403,,,0
31395,I66_EB,110-04180,anchored,6.47913043478261,6.93039567013403,,,0
31397,I66_WB,110-58630,free_flow,4.637445652173915,4.717363937508279,,,0
31397,I66_WB,110-58630,assignment,4.637445652173915,4.717363937508279,,,0
31397,I66_WB,110-58630,anchored,4.637445652173915,4.717363937508279,,,0
31398,I66_WB,110+04181,free_flow,11.597559782608695,11.870894720662186,,,0
31398,I66_WB,110+04181,assignment,11.597559782608695,11.870894720662186,,,0
31398,I66_WB,110+04181,anchored,11.597559782608695,11.870894720662186,,,0
31399,I66_EB,110N04182,free_flow,5.081766304347829,5.11431947740056,,,0
31399,I66_EB,110N04182,assignment,5.081766304347829,5.11431947740056,,,0
31399,I66_EB,110N04182,anchored,5.081766304347829,5.11431947740056,,,0
31403,I66_EB,110N04182,free_flow,5.081766304347829,5.11431947740056,,,0
31403,I66_EB,110N04182,assignment,5.081766304347829,5.11431947740056,,,0
31403,I66_EB,110N04182,anchored,5.081766304347829,5.11431947740056,,,0
31404,I66_WB,110+04183,free_flow,49.446657608695645,49.57142202404824,49.446657608695645,50.91173913043478,16
31404,I66_WB,110+04183,assignment,49.446657608695645,49.57142202404824,49.446657608695645,50.91173913043478,16
31404,I66_WB,110+04183,anchored,0.5373738803424736,0.6142997926654991,0.5373738803424736,-0.02162469970644132,16
31405,I66_WB,110-58628,free_flow,9.413891304347825,9.574913684009802,,,0
31405,I66_WB,110-58628,assignment,9.413891304347825,9.574913684009802,,,0
31405,I66_WB,110-58628,anchored,9.413891304347825,9.574913684009802,,,0
31406,I66_WB,110+04183,free_flow,49.446657608695645,49.57142202404824,49.446657608695645,50.91173913043478,16
31406,I66_WB,110+04183,assignment,49.446657608695645,49.57142202404824,49.446657608695645,50.91173913043478,16
31406,I66_WB,110+04183,anchored,0.537373881826614,0.6142998002681792,0.537373881826614,-0.021624700311676293,16
31407,I66_EB,110N04182,free_flow,5.081766304347829,5.11431947740056,,,0
31407,I66_EB,110N04182,assignment,5.081766304347829,5.11431947740056,,,0
31407,I66_EB,110N04182,anchored,5.081766304347829,5.11431947740056,,,0
31408,I66_EB,110P58629,free_flow,2.7597826086956614,2.807578948318239,,,0
31408,I66_EB,110P58629,assignment,2.7597826086956614,2.807578948318239,,,0
31408,I66_EB,110P58629,anchored,2.7597826086956614,2.807578948318239,,,0
31409,I66_EB,110+58629,free_flow,2.5581249999999995,2.6937071590109074,,,0
31409,I66_EB,110+58629,assignment,2.5581249999999995,2.6937071590109074,,,0
31409,I66_EB,110+58629,anchored,2.5581249999999995,2.6937071590109074,,,0
31410,I66_EB,110-04182,free_flow,6.399114130434785,6.43091621490945,,,0
31410,I66_EB,110-04182,assignment,6.399114130434785,6.43091621490945,,,0
31410,I66_EB,110-04182,anchored,6.399114130434785,6.43091621490945,,,0
31411,I66_WB,110+04183,free_flow,49.446657608695645,49.57142202404824,49.446657608695645,50.91173913043478,16
31411,I66_WB,110+04183,assignment,49.446657608695645,49.57142202404824,49.446657608695645,50.91173913043478,16
31411,I66_WB,110+04183,anchored,0.537373882661985,0.6142997974877146,0.537373882661985,-0.02162470555242102,16
31412,I66_WB,110-58628,free_flow,9.413891304347825,9.574913684009802,,,0
31412,I66_WB,110-58628,assignment,9.413891304347825,9.574913684009802,,,0
