corridor,link_id,period,bins,bins_below_cutoff,free_speed_mph,capacity_vph,D_counts,D_speed,V_counts,V_speed,V_err,D_err
D12_I5_N,L5N-057,NT,132,0,69.8855670103093,4710.228497409326,0.0,0.0,14940.843998718017,23302.794891386355,55.967058443189856,
D12_I5_N,L5N-058,AM,36,0,69.29070482346029,7726.867150259068,0.0,0.0,20139.761658031086,16684.767690049273,-17.155088658182173,
D12_I5_N,L5N-058,MD,72,0,69.29070482346029,7726.867150259068,0.0,0.0,39605.974093264245,38469.660879604155,-2.8690449854466338,
D12_I5_N,L5N-058,PM,48,0,69.29070482346029,7726.867150259068,0.0,0.0,24476.75647668394,25212.867110798492,3.007386353726064,
D12_I5_N,L5N-058,NT,132,0,69.29070482346029,7726.867150259068,0.0,0.0,23460.47305165322,38032.59986918447,62.113525100059206,
D12_I5_N,L5N-061,AM,36,0,71.37247422680414,9141.770984455958,0.0,0.0,23077.637305699478,21871.68710293613,-5.225622479410042,
D12_I5_N,L5N-061,MD,72,0,71.37247422680414,9141.770984455958,0.0,0.0,43613.362694300515,49911.104877366495,14.439937198167438,
D12_I5_N,L5N-061,PM,48,0,71.37247422680414,9141.770984455958,0.0,0.0,25942.492227979274,31558.7940323937,21.649044953195286,
D12_I5_N,L5N-061,NT,132,0,71.37247422680414,9141.770984455958,0.0,0.0,26712.86186635329,51266.5671434094,91.91716484703277,
D12_I5_N,L5N-062,AM,36,0,72.03461340206185,8224.589844559585,0.0,0.0,20375.046632124348,17486.0592123878,-14.179046909181645,
D12_I5_N,L5N-062,MD,72,0,72.03461340206185,8224.589844559585,0.0,0.0,42697.756476683935,43161.90687782246,1.0870603971709514,
D12_I5_N,L5N-062,PM,48,0,72.03461340206185,8224.589844559585,0.0,0.0,28256.155440414506,26920.265636534838,-4.727783320334367,
D12_I5_N,L5N-062,NT,132,0,72.03461340206185,8224.589844559585,0.0,0.0,23252.199161369586,44063.64080141211,89.50311106322341,
D12_I5_N,L5N-070,AM,36,0,68.5777720207254,7165.6019689119175,0.0,0.0,16549.450777202073,15843.934874971552,-4.2630774382097005,
D12_I5_N,L5N-070,MD,72,0,68.5777720207254,7165.6019689119175,0.0,0.0,37014.65803108808,38587.92837111366,4.2503981495768794,
D12_I5_N,L5N-070,PM,48,0,68.5777720207254,7165.6019689119175,0.0,0.0,27895.290155440412,28104.75076761771,0.7508816399116923,
D12_I5_N,L5N-070,NT,132,0,68.5777720207254,7165.6019689119175,0.0,0.0,34771.181507398105,42584.14938096177,22.469664632768758,
D12_I5_N,L5N-072,AM,36,0,67.57156735751298,5344.725077720207,0.0,0.0,14220.191709844557,10748.513680339434,-24.413721701808704,
D12_I5_N,L5N-072,MD,72,0,67.57156735751298,5344.725077720207,0.0,0.0,28870.90414507772,28858.319590830466,-0.04358905486303623,
D12_I5_N,L5N-072,PM,48,0,67.57156735751298,5344.725077720207,0.0,0.0,18986.56735751295,20937.317595232296,10.274370300787607,
D12_I5_N,L5N-072,NT,132,0,67.57156735751298,5344.725077720207,0.0,0.0,27338.39260723252,32384.407866563495,18.45761501719024,
D12_I5_N,L5N-073,AM,36,0,66.91908832327334,5182.127564766839,0.0,0.0,12403.849740932641,9763.94379086466,-21.282956543373025,
D12_I5_N,L5N-073,MD,72,0,66.91908832327334,5182.127564766839,0.0,0.0,29936.238341968907,27020.332062009416,-9.74038971313091,
D12_I5_N,L5N-073,PM,48,0,66.91908832327334,5182.127564766839,0.0,0.0,18682.362694300515,16266.017560913318,-12.93383054876864,
D12_I5_N,L5N-073,NT,132,0,66.91908832327334,5182.127564766839,0.0,0.0,18519.07454195823,24162.447590659114,30.47329949406935,
D12_I5_N,L5N-074,AM,36,0,68.43925257731959,5715.425906735751,0.0,0.0,13779.264248704663,11146.693765244201,-19.10530515958383,
D12_I5_N,L5N-074,MD,72,0,68.43925257731959,5715.425906735751,0.0,0.0,32415.53886010363,31625.27001794181,-2.437932145976031,
D12_I5_N,L5N-074,PM,48,0,68.43925257731959,5715.425906735751,0.0,0.0,20529.26424870466,19147.349315761316,-6.731439160224852,
D12_I5_N,L5N-074,NT,132,0,68.43925257731959,5715.425906735751,0.0,0.0,18341.574835745952,31976.460112514138,74.33868355837753,
D12_I5_N,L5N-079,AM,36,0,68.58291237113401,5950.192849740933,0.0,0.0,14395.461139896372,11076.816626814676,-23.05340885457446,
D12_I5_N,L5N-079,MD,72,0,68.58291237113401,5950.192849740933,0.0,0.0,33718.020725388604,32655.747330714985,-3.1504618949171017,
D12_I5_N,L5N-079,PM,48,0,68.58291237113401,5950.192849740933,0.0,0.0,21316.38860103627,19427.205132524603,-8.862586922532582,
D12_I5_N,L5N-079,NT,132,0,68.58291237113401,5950.192849740933,0.0,0.0,18742.239330163982,33597.43911943388,79.26053833578875,
D12_I5_N,L5N-080,AM,36,0,66.49675257731958,4932.671191709845,0.0,0.0,12236.62694300518,8725.260751296424,-28.695540103197775,
D12_I5_N,L5N-080,MD,72,0,66.49675257731958,4932.671191709845,0.0,0.0,28468.989637305698,25860.057304887603,-9.164119856924449,
D12_I5_N,L5N-080,PM,48,0,66.49675257731958,4932.671191709845,0.0,0.0,18239.813471502588,13956.997873851491,-23.480588791889,
D12_I5_N,L5N-080,NT,132,0,66.49675257731958,4932.671191709845,0.0,0.0,22089.754981037335,27182.676212581286,23.05558045309196,
D12_I5_N,L5N-086,AM,36,0,71.01920103092786,10178.82621761658,0.0,0.0,27130.668393782376,25328.328357034727,-6.6431833178157085,
D12_I5_N,L5N-086,MD,72,0,71.01920103092786,10178.82621761658,0.0,0.0,52228.85492227979,56100.14813743498,7.4121732534935925,
D12_I5_N,L5N-086,PM,48,0,71.01920103092786,10178.82621761658,0.0,0.0,31250.145077720204,34783.388912971815,11.306327783324877,
D12_I5_N,L5N-086,NT,132,0,71.01920103092786,10178.82621761658,0.0,0.0,29649.491079536347,54830.60353449759,84.92932437663622,
D12_I5_N,L5N-090,AM,36,0,71.56824742268041,9171.820725388601,0.0,0.0,23206.129533678748,20918.183921599324,-9.859229686531563,
D12_I5_N,L5N-090,MD,72,0,71.56824742268041,9171.820725388601,0.0,0.0,43917.60103626943,44979.25639620144,2.417380127514799,
D12_I5_N,L5N-090,PM,48,0,71.56824742268041,9171.820725388601,0.0,0.0,26141.310880829016,28871.934028159525,10.445624398021438,
D12_I5_N,L5N-090,NT,132,0,71.56824742268041,9171.820725388601,0.0,0.0,27007.019897441372,52183.022813519274,93.22021834205802,
D12_I5_N,L5N-095,AM,36,0,67.74381443298967,3983.9673575129536,0.0,0.0,9192.227979274609,7495.0606000368825,-18.46306883450094,
D12_I5_N,L5N-095,MD,72,0,67.74381443298967,3983.9673575129536,0.0,0.0,22797.699481865282,21886.05797922451,-3.9988311248946284,
D12_I5_N,L5N-095,PM,48,0,67.74381443298967,3983.9673575129536,0.0,0.0,14375.202072538861,12343.95765045236,-14.130197348438077,
D12_I5_N,L5N-095,NT,132,0,67.74381443298967,3983.9673575129536,0.0,0.0,13317.962608835,23528.417593792496,76.6667942000677,
D12_I5_N,L5N-096,AM,36,0,68.44163212435232,4742.514715025907,0.0,0.0,11828.45595854922,8146.073622411496,-31.13155553896465,
D12_I5_N,L5N-096,MD,72,0,68.44163212435232,4742.514715025907,0.0,0.0,26703.27979274611,24485.95926396724,-8.303551271560282,
D12_I5_N,L5N-096,PM,48,0,68.44163212435232,4742.514715025907,0.0,0.0,16889.751295336788,15578.166327085792,-7.765567090458703,
D12_I5_N,L5N-096,NT,132,0,68.44163212435232,4742.514715025907,0.0,0.0,16272.579696597404,25524.557083589945,56.856242584125305,
D12_I5_N,L5N-101,AM,36,0,69.12665996741629,6490.665544041451,0.0,0.0,17660.46632124352,15658.946838342763,-11.33333314360537,
D12_I5_N,L5N-101,MD,72,0,69.12665996741629,6490.665544041451,0.0,0.0,32856.27979274611,36091.25717111873,9.845841947957926,
D12_I5_N,L5N-101,PM,48,0,69.12665996741629,6490.665544041451,0.0,0.0,24494.492227979274,22426.170547995793,-8.444027582743288,
D12_I5_N,L5N-101,NT,132,0,69.12665996741629,6490.665544041451,0.0,0.0,38948.250240371766,38717.531985980575,-0.5923712951603678,
D12_I5_N,L5N-106,AM,36,0,70.88708762886598,9051.646321243523,0.0,0.0,22884.38341968912,20296.286220394213,-11.30944693518889,
D12_I5_N,L5N-106,MD,72,0,70.88708762886598,9051.646321243523,0.0,0.0,42995.30569948186,46403.06634222318,7.925890018226772,
D12_I5_N,L5N-106,PM,48,0,70.88708762886598,9051.646321243523,0.0,0.0,25711.300518134714,28888.939604468476,12.358920094658405,
D12_I5_N,L5N-106,NT,132,0,70.88708762886598,9051.646321243523,0.0,0.0,26844.11038406068,49304.17395027126,83.66849653377511,
D12_I5_N,L5N-111,AM,36,0,66.57693298969075,7533.983626943005,0.0,0.0,20020.64766839378,17782.992178038217,-11.176738771983421,
D12_I5_N,L5N-111,MD,72,0,66.57693298969075,7533.983626943005,0.0,0.0,37824.98445595855,39668.07126072982,4.872670356063905,
D12_I5_N,L5N-111,PM,48,0,66.57693298969075,7533.983626943005,0.0,0.0,22622.212435233163,24860.1729432945,9.892757016885781,
