interval_id,link_id,mu_veh_per_hour
1,25785,8000.0
2,25785,8000.0
3,25785,8000.0
4,25785,8000.0
5,25785,8000.0
6,25785,8000.0
7,25785,8000.0
8,25785,8000.0
9,25785,8000.0
10,25785,8000.0
11,25785,8000.0
12,25785,8000.0
13,25785,8000.0
14,25785,8000.0
15,25785,8000.0
16,25785,8000.0
17,25785,8000.0
18,25785,8000.0
19,25785,8000.0
20,25785,8000.0
21,25785,8000.0
22,25785,8000.0
23,25785,8000.0
24,25785,8000.0
25,25785,8000.0
26,25785,8000.0
27,25785,8000.0
28,25785,8000.0
29,25785,8000.0
30,25785,8000.0
31,25785,8000.0
32,25785,8000.0
33,25785,8000.0
34,25785,8000.0
35,25785,8000.0
36,25785,8000.0
37,25785,8000.0
38,25785,8000.0
39,25785,8000.0
40,25785,8000.0
41,25785,8000.0
42,25785,8000.0
43,25785,8000.0
44,25785,8000.0
45,25785,8000.0
46,25785,8000.0
47,25785,8000.0
48,25785,8000.0
49,25785,8000.0
50,25785,8000.0
51,25785,8000.0
52,25785,8000.0
53,25785,8000.0
54,25785,8000.0
55,25785,8000.0
56,25785,8000.0
57,25785,8000.0
58,25785,8000.0
59,25785,8000.0
60,25785,8000.0
61,25785,8000.0
62,25785,8000.0
63,25785,8000.0
64,25785,8000.0
65,25785,8000.0
66,25785,8000.0
67,25785,8000.0
68,25785,8000.0
69,25785,8000.0
70,25785,8000.0
71,25785,8000.0
72,25785,8000.0
73,25785,8000.0
74,25785,8000.0
75,25785,8000.0
76,25785,8000.0
77,25785,8000.0
78,25785,8000.0
79,25785,8000.0
80,25785,8000.0
81,25785,8000.0
82,25785,8000.0
83,25785,8000.0
84,25785,8000.0
85,25785,8000.0
86,25785,8000.0
87,25785,8000.0
88,25785,8000.0
89,25785,8000.0
90,25785,8000.0
91,25785,8000.0
92,25785,8000.0
93,25785,8000.0
94,25785,8000.0
95,25785,8000.0
96,25785,8000.0
1,25946,5700.0
2,25946,5700.0
3,25946,5700.0
4,25946,5700.0
5,25946,5700.0
6,25946,5700.0
7,25946,5700.0
8,25946,5700.0
9,25946,5700.0
10,25946,5700.0
11,25946,5700.0
12,25946,5700.0
13,25946,5700.0
14,25946,5700.0
15,25946,5700.0
16,25946,5700.0
17,25946,5700.0
18,25946,5700.0
19,25946,5700.0
20,25946,5700.0
21,25946,5700.0
22,25946,5700.0
23,25946,5700.0
24,25946,5700.0
25,25946,5700.0
26,25946,5700.0
27,25946,5700.0
28,25946,5700.0
29,25946,5700.0
30,25946,5700.0
31,25946,5700.0
32,25946,5700.0
33,25946,5700.0
34,25946,5700.0
35,25946,5700.0
36,25946,5700.0
37,25946,5700.0
38,25946,5700.0
39,25946,5700.0
40,25946,5700.0
41,25946,5700.0
42,25946,5700.0
43,25946,5700.0
44,25946,5700.0
45,25946,5700.0
46,25946,5700.0
47,25946,5700.0
48,25946,5700.0
49,25946,5700.0
50,25946,5700.0
51,25946,5700.0
52,25946,5700.0
53,25946,5700.0
54,25946,5700.0
55,25946,5700.0
56,25946,5700.0
57,25946,5700.0
58,25946,5700.0
59,25946,5700.0
60,25946,5700.0
61,25946,5700.0
62,25946,5700.0
63,25946,5700.0
64,25946,5700.0
65,25946,5700.0
66,25946,5700.0
67,25946,5700.0
68,25946,5700.0
69,25946,5700.0
70,25946,5700.0
71,25946,5700.0
72,25946,5700.0
73,25946,5700.0
74,25946,5700.0
75,25946,5700.0
76,25946,5700.0
77,25946,5700.0
78,25946,5700.0
79,25946,5700.0
80,25946,5700.0
81,25946,5700.0
82,25946,5700.0
83,25946,5700.0
84,25946,5700.0
85,25946,5700.0
86,25946,5700.0
87,25946,5700.0
88,25946,5700.0
89,25946,5700.0
90,25946,5700.0
91,25946,5700.0
92,25946,5700.0
93,25946,5700.0
94,25946,5700.0
95,25946,5700.0
96,25946,5700.0
1,25947,3800.0
2,25947,3800.0
3,25947,3800.0
4,25947,3800.0
5,25947,3800.0
6,25947,3800.0
7,25947,3800.0
8,25947,3800.0
9,25947,3800.0
10,25947,3800.0
11,25947,3800.0
12,25947,3800.0
13,25947,3800.0
14,25947,3800.0
15,25947,3800.0
16,25947,3800.0
17,25947,3800.0
18,25947,3800.0
19,25947,3800.0
20,25947,3800.0
21,25947,3800.0
22,25947,3800.0
23,25947,3800.0
24,25947,3800.0
25,25947,3800.0
26,25947,3800.0
27,25947,3800.0
28,25947,3800.0
29,25947,3800.0
30,25947,3800.0
31,25947,3800.0
32,25947,3800.0
33,25947,3800.0
34,25947,3800.0
35,25947,3800.0
36,25947,3800.0
37,25947,3800.0
38,25947,3800.0
39,25947,3800.0
40,25947,3800.0
41,25947,3800.0
42,25947,3800.0
43,25947,3800.0
44,25947,3800.0
45,25947,3800.0
46,25947,3800.0
47,25947,3800.0
48,25947,3800.0
49,25947,3800.0
50,25947,3800.0
51,25947,3800.0
52,25947,3800.0
53,25947,3800.0
54,25947,3800.0
55,25947,3800.0
56,25947,3800.0
57,25947,3800.0
58,25947,3800.0
59,25947,3800.0
60,25947,3800.0
61,25947,3800.0
62,25947,3800.0
63,25947,3800.0
64,25947,3800.0
65,25947,3800.0
66,25947,3800.0
67,25947,3800.0
68,25947,3800.0
69,25947,3800.0
70,25947,3800.0
71,25947,3800.0
72,25947,3800.0
73,25947,3800.0
74,25947,3800.0
75,25947,3800.0
76,25947,3800.0
77,25947,3800.0
78,25947,3800.0
79,25947,3800.0
80,25947,3800.0
81,25947,3800.0
82,25947,3800.0
83,25947,3800.0
84,25947,3800.0
85,25947,3800.0
86,25947,3800.0
87,25947,3800.0
88,25947,3800.0
89,25947,3800.0
90,25947,3800.0
91,25947,3800.0
92,25947,3800.0
93,25947,3800.0
94,25947,3800.0
95,25947,3800.0
96,25947,3800.0
1,25966,4000.0
2,25966,4000.0
3,25966,4000.0
4,25966,4000.0
5,25966,4000.0
6,25966,4000.0
7,25966,4000.0
8,25966,4000.0
9,25966,4000.0
10,25966,4000.0
11,25966,4000.0
12,25966,4000.0
13,25966,4000.0
14,25966,4000.0
15,25966,4000.0
16,25966,4000.0
17,25966,4000.0
18,25966,4000.0
19,25966,4000.0
20,25966,4000.0
21,25966,4000.0
22,25966,4000.0
23,25966,4000.0
24,25966,4000.0
25,25966,4000.0
26,25966,4000.0
27,25966,4000.0
28,25966,4000.0
29,25966,4000.0
30,25966,4000.0
31,25966,4000.0
32,25966,4000.0
33,25966,4000.0
34,25966,4000.0
35,25966,4000.0
36,25966,4000.0
37,25966,4000.0
38,25966,4000.0
39,25966,4000.0
40,25966,4000.0
41,25966,4000.0
42,25966,4000.0
43,25966,4000.0
44,25966,4000.0
45,25966,4000.0
46,25966,4000.0
47,25966,4000.0
48,25966,4000.0
49,25966,4000.0
50,25966,4000.0
51,25966,4000.0
52,25966,4000.0
53,25966,4000.0
54,25966,4000.0
55,25966,4000.0
56,25966,4000.0
57,25966,4000.0
58,25966,3652.11
59,25966,3652.11
60,25966,3652.11
61,25966,3652.11
62,25966,4000.0
63,25966,4000.0
64,25966,4000.0
65,25966,4000.0
66,25966,4000.0
67,25966,4000.0
68,25966,4000.0
69,25966,4000.0
70,25966,4000.0
71,25966,4000.0
72,25966,4000.0
73,25966,4000.0
74,25966,4000.0
75,25966,4000.0
76,25966,4000.0
77,25966,4000.0
78,25966,4000.0
79,25966,4000.0
80,25966,4000.0
81,25966,4000.0
82,25966,4000.0
83,25966,4000.0
84,25966,4000.0
85,25966,4000.0
86,25966,4000.0
87,25966,4000.0
88,25966,4000.0
89,25966,4000.0
90,25966,4000.0
91,25966,4000.0
92,25966,4000.0
93,25966,4000.0
94,25966,4000.0
95,25966,4000.0
96,25966,4000.0
1,25972,4000.0
2,25972,4000.0
3,25972,4000.0
4,25972,4000.0
5,25972,4000.0
6,25972,4000.0
7,25972,4000.0
8,25972,4000.0
9,25972,4000.0
10,25972,4000.0
11,25972,4000.0
12,25972,4000.0
13,25972,4000.0
14,25972,4000.0
15,25972,4000.0
16,25972,4000.0
17,25972,4000.0
18,25972,4000.0
19,25972,4000.0
20,25972,4000.0
21,25972,4000.0
22,25972,4000.0
23,25972,4000.0
24,25972,4000.0
25,25972,4000.0
26,25972,4000.0
27,25972,4000.0
28,25972,4000.0
29,25972,4000.0
30,25972,4000.0
31,25972,4000.0
32,25972,4000.0
33,25972,4000.0
34,25972,4000.0
35,25972,4000.0
36,25972,4000.0
37,25972,4000.0
38,25972,4000.0
39,25972,4000.0
40,25972,4000.0
41,25972,4000.0
42,25972,4000.0
43,25972,4000.0
44,25972,4000.0
45,25972,4000.0
46,25972,4000.0
47,25972,4000.0
48,25972,4000.0
49,25972,4000.0
50,25972,4000.0
51,25972,4000.0
52,25972,4000.0
53,25972,4000.0
54,25972,4000.0
55,25972,4000.0
56,25972,4000.0
57,25972,4000.0
58,25972,4000.0
59,25972,4000.0
60,25972,4000.0
61,25972,4000.0
62,25972,4000.0
63,25972,4000.0
64,25972,4000.0
65,25972,4000.0
66,25972,4000.0
67,25972,4000.0
68,25972,4000.0
69,25972,4000.0
70,25972,4000.0
71,25972,4000.0
72,25972,4000.0
73,25972,4000.0
74,25972,4000.0
75,25972,4000.0
76,25972,4000.0
77,25972,4000.0
78,25972,4000.0
79,25972,4000.0
80,25972,4000.0
81,25972,4000.0
82,25972,4000.0
83,25972,4000.0
84,25972,4000.0
85,25972,4000.0
86,25972,4000.0
87,25972,4000.0
88,25972,4000.0
89,25972,4000.0
90,25972,4000.0
91,25972,4000.0
92,25972,4000.0
93,25972,4000.0
94,25972,4000.0
95,25972,4000.0
96,25972,4000.0
1,26055,4000.0
2,26055,4000.0
3,26055,4000.0
4,26055,4000.0
5,26055,4000.0
6,26055,4000.0
7,26055,4000.0
8,26055,4000.0
9,26055,4000.0
10,26055,4000.0
11,26055,4000.0
12,26055,4000.0
13,26055,4000.0
14,26055,4000.0
15,26055,4000.0
16,26055,4000.0
17,26055,4000.0
18,26055,4000.0
19,26055,4000.0
20,26055,4000.0
21,26055,4000.0
22,26055,4000.0
23,26055,4000.0
24,26055,4000.0
25,26055,4000.0
26,26055,4000.0
27,26055,4000.0
28,26055,4000.0
29,26055,4000.0
30,26055,4000.0
31,26055,4000.0
32,26055,3572.42
33,26055,3572.42
34,26055,3572.42
35,26055,3572.42
36,26055,3572.42
37,26055,3572.42
38,26055,4000.0
39,26055,4000.0
40,26055,4000.0
41,26055,4000.0
42,26055,4000.0
43,26055,4000.0
44,26055,4000.0
45,26055,4000.0
46,26055,4000.0
47,26055,4000.0
48,26055,4000.0
49,26055,4000.0
50,26055,4000.0
51,26055,4000.0
52,26055,4000.0
53,26055,4000.0
54,26055,4000.0
55,26055,4000.0
56,26055,4000.0
57,26055,4000.0
58,26055,4000.0
59,26055,4000.0
60,26055,4000.0
61,26055,4000.0
62,26055,4000.0
63,26055,4000.0
64,26055,4000.0
65,26055,4000.0
66,26055,4000.0
67,26055,4000.0
68,26055,4000.0
69,26055,4000.0
70,26055,4000.0
71,26055,4000.0
72,26055,4000.0
73,26055,4000.0
74,26055,4000.0
75,26055,4000.0
76,26055,4000.0
77,26055,4000.0
78,26055,4000.0
79,26055,4000.0
80,26055,4000.0
81,26055,4000.0
82,26055,4000.0
83,26055,4000.0
84,26055,4000.0
85,26055,4000.0
86,26055,4000.0
87,26055,4000.0
88,26055,4000.0
89,26055,4000.0
90,26055,4000.0
91,26055,4000.0
92,26055,4000.0
93,26055,4000.0
94,26055,4000.0
95,26055,4000.0
96,26055,4000.0
1,26101,6000.0
2,26101,6000.0
3,26101,6000.0
4,26101,6000.0
5,26101,6000.0
6,26101,6000.0
7,26101,6000.0
8,26101,6000.0
9,26101,6000.0
10,26101,6000.0
11,26101,6000.0
12,26101,6000.0
13,26101,6000.0
14,26101,6000.0
15,26101,6000.0
16,26101,6000.0
17,26101,6000.0
18,26101,6000.0
19,26101,6000.0
20,26101,6000.0
21,26101,6000.0
22,26101,6000.0
23,26101,6000.0
24,26101,6000.0
25,26101,6000.0
26,26101,6000.0
27,26101,6000.0
28,26101,6000.0
29,26101,6000.0
30,26101,6000.0
31,26101,5119.22
32,26101,5119.22
33,26101,5119.22
34,26101,5119.22
35,26101,5119.22
36,26101,5119.22
37,26101,5119.22
38,26101,5119.22
39,26101,6000.0
40,26101,6000.0
41,26101,6000.0
42,26101,6000.0
43,26101,6000.0
44,26101,6000.0
45,26101,6000.0
46,26101,6000.0
47,26101,6000.0
48,26101,6000.0
49,26101,6000.0
50,26101,6000.0
51,26101,6000.0
52,26101,6000.0
53,26101,6000.0
54,26101,6000.0
55,26101,6000.0
56,26101,6000.0
57,26101,6000.0
58,26101,6000.0
59,26101,6000.0
60,26101,6000.0
61,26101,6000.0
62,26101,6000.0
63,26101,6000.0
64,26101,6000.0
65,26101,6000.0
66,26101,6000.0
67,26101,6000.0
68,26101,6000.0
69,26101,6000.0
70,26101,6000.0
71,26101,6000.0
72,26101,6000.0
73,26101,6000.0
74,26101,6000.0
75,26101,6000.0
76,26101,6000.0
77,26101,6000.0
78,26101,6000.0
79,26101,6000.0
80,26101,6000.0
81,26101,6000.0
82,26101,6000.0
83,26101,6000.0
84,26101,6000.0
85,26101,6000.0
86,26101,6000.0
87,26101,6000.0
88,26101,6000.0
89,26101,6000.0
90,26101,6000.0
91,26101,6000.0
92,26101,6000.0
93,26101,6000.0
94,26101,6000.0
95,26101,6000.0
96,26101,6000.0
1,26177,6000.0
2,26177,6000.0
3,26177,6000.0
4,26177,6000.0
5,26177,6000.0
6,26177,6000.0
7,26177,6000.0
8,26177,6000.0
9,26177,6000.0
10,26177,6000.0
11,26177,6000.0
12,26177,6000.0
13,26177,6000.0
14,26177,6000.0
15,26177,6000.0
16,26177,6000.0
17,26177,6000.0
18,26177,6000.0
19,26177,6000.0
20,26177,6000.0
21,26177,6000.0
22,26177,6000.0
23,26177,6000.0
24,26177,6000.0
25,26177,6000.0
26,26177,6000.0
27,26177,6000.0
28,26177,6000.0
29,26177,6000.0
30,26177,6000.0
31,26177,6000.0
32,26177,6000.0
33,26177,6000.0
34,26177,6000.0
35,26177,6000.0
36,26177,6000.0
37,26177,6000.0
38,26177,6000.0
39,26177,6000.0
40,26177,6000.0
41,26177,6000.0
42,26177,6000.0
43,26177,6000.0
44,26177,6000.0
45,26177,6000.0
46,26177,6000.0
47,26177,6000.0
48,26177,6000.0
49,26177,6000.0
50,26177,6000.0
51,26177,6000.0
52,26177,6000.0
53,26177,6000.0
54,26177,6000.0
55,26177,6000.0
56,26177,6000.0
57,26177,6000.0
58,26177,6000.0
59,26177,6000.0
60,26177,6000.0
61,26177,6000.0
62,26177,6000.0
63,26177,6000.0
64,26177,6000.0
65,26177,6000.0
66,26177,6000.0
67,26177,6000.0
68,26177,6000.0
69,26177,6000.0
70,26177,6000.0
71,26177,6000.0
72,26177,6000.0
73,26177,6000.0
74,26177,6000.0
75,26177,6000.0
76,26177,6000.0
77,26177,6000.0
78,26177,6000.0
79,26177,6000.0
80,26177,6000.0
81,26177,6000.0
82,26177,6000.0
83,26177,6000.0
84,26177,6000.0
85,26177,6000.0
86,26177,6000.0
87,26177,6000.0
88,26177,6000.0
89,26177,6000.0
90,26177,6000.0
91,26177,6000.0
92,26177,6000.0
93,26177,6000.0
94,26177,6000.0
95,26177,6000.0
96,26177,6000.0
1,26269,5700.0
2,26269,5700.0
3,26269,5700.0
4,26269,5700.0
5,26269,5700.0
6,26269,5700.0
7,26269,5700.0
8,26269,5700.0
9,26269,5700.0
10,26269,5700.0
11,26269,5700.0
12,26269,5700.0
13,26269,5700.0
14,26269,5700.0
15,26269,5700.0
16,26269,5700.0
17,26269,5700.0
18,26269,5700.0
19,26269,5700.0
20,26269,5700.0
21,26269,5700.0
22,26269,5700.0
23,26269,5700.0
24,26269,5700.0
25,26269,5700.0
26,26269,5700.0
27,26269,5700.0
28,26269,5700.0
29,26269,5700.0
30,26269,5700.0
31,26269,5700.0
32,26269,5700.0
33,26269,5700.0
34,26269,5700.0
35,26269,5700.0
36,26269,5700.0
37,26269,5700.0
38,26269,5700.0
39,26269,5700.0
40,26269,5700.0
41,26269,5700.0
42,26269,5700.0
43,26269,5700.0
44,26269,5700.0
45,26269,5700.0
46,26269,5700.0
47,26269,5700.0
48,26269,5700.0
49,26269,5700.0
50,26269,5700.0
51,26269,5700.0
52,26269,5700.0
53,26269,5700.0
54,26269,5700.0
55,26269,5700.0
56,26269,5700.0
57,26269,5700.0
58,26269,5700.0
59,26269,5700.0
60,26269,5700.0
61,26269,5700.0
62,26269,5700.0
63,26269,5700.0
64,26269,5700.0
65,26269,5700.0
66,26269,5700.0
67,26269,5700.0
68,26269,5700.0
69,26269,5700.0
70,26269,5700.0
71,26269,5700.0
72,26269,5700.0
73,26269,5700.0
74,26269,5700.0
75,26269,5700.0
76,26269,5700.0
77,26269,5700.0
78,26269,5700.0
79,26269,5700.0
80,26269,5700.0
81,26269,5700.0
82,26269,5700.0
83,26269,5700.0
84,26269,5700.0
85,26269,5700.0
86,26269,5700.0
87,26269,5700.0
88,26269,5700.0
89,26269,5700.0
90,26269,5700.0
91,26269,5700.0
92,26269,5700.0
93,26269,5700.0
94,26269,5700.0
95,26269,5700.0
96,26269,5700.0
1,26271,5700.0
2,26271,5700.0
3,26271,5700.0
4,26271,5700.0
5,26271,5700.0
6,26271,5700.0
7,26271,5700.0
8,26271,5700.0
9,26271,5700.0
10,26271,5700.0
11,26271,5700.0
12,26271,5700.0
13,26271,5700.0
14,26271,5700.0
15,26271,5700.0
16,26271,5700.0
17,26271,5700.0
18,26271,5700.0
19,26271,5700.0
20,26271,5700.0
21,26271,5700.0
22,26271,5700.0
23,26271,5700.0
24,26271,5700.0
25,26271,5700.0
26,26271,5700.0
27,26271,5700.0
28,26271,5700.0
29,26271,5700.0
30,26271,5700.0
31,26271,5700.0
32,26271,5700.0
33,26271,5700.0
34,26271,5700.0
35,26271,5700.0
36,26271,5700.0
37,26271,5700.0
38,26271,5700.0
39,26271,5700.0
40,26271,5700.0
41,26271,5700.0
42,26271,5700.0
43,26271,5700.0
44,26271,5700.0
45,26271,5700.0
46,26271,5700.0
47,26271,5700.0
48,26271,5700.0
49,26271,5700.0
50,26271,5700.0
51,26271,5700.0
52,26271,5700.0
53,26271,5700.0
54,26271,5700.0
55,26271,5700.0
56,26271,5700.0
57,26271,5700.0
58,26271,5700.0
59,26271,5700.0
60,26271,5700.0
61,26271,5700.0
62,26271,5700.0
63,26271,5700.0
64,26271,5700.0
65,26271,5700.0
66,26271,5700.0
67,26271,5700.0
68,26271,5700.0
69,26271,5700.0
70,26271,5700.0
71,26271,5700.0
72,26271,5700.0
73,26271,5700.0
74,26271,5700.0
75,26271,5700.0
76,26271,5700.0
77,26271,5700.0
78,26271,5700.0
79,26271,5700.0
80,26271,5700.0
81,26271,5700.0
82,26271,5700.0
83,26271,5700.0
84,26271,5700.0
85,26271,5700.0
86,26271,5700.0
87,26271,5700.0
88,26271,5700.0
89,26271,5700.0
90,26271,5700.0
91,26271,5700.0
92,26271,5700.0
93,26271,5700.0
94,26271,5700.0
95,26271,5700.0
96,26271,5700.0
1,26274,5700.0
2,26274,5700.0
3,26274,5700.0
4,26274,5700.0
5,26274,5700.0
6,26274,5700.0
7,26274,5700.0
8,26274,5700.0
9,26274,5700.0
10,26274,5700.0
11,26274,5700.0
12,26274,5700.0
13,26274,5700.0
14,26274,5700.0
15,26274,5700.0
16,26274,5700.0
17,26274,5700.0
18,26274,5700.0
19,26274,5700.0
20,26274,5700.0
21,26274,5700.0
22,26274,5700.0
23,26274,5700.0
24,26274,5700.0
25,26274,5700.0
26,26274,5700.0
27,26274,5700.0
28,26274,5700.0
29,26274,5700.0
30,26274,5700.0
31,26274,5700.0
32,26274,5700.0
33,26274,5700.0
34,26274,5700.0
35,26274,5700.0
36,26274,5700.0
37,26274,5700.0
38,26274,5700.0
39,26274,5700.0
40,26274,5700.0
41,26274,5700.0
42,26274,5700.0
43,26274,5700.0
44,26274,5700.0
45,26274,5700.0
46,26274,5700.0
47,26274,5700.0
48,26274,5700.0
49,26274,5700.0
50,26274,5700.0
51,26274,5700.0
52,26274,5700.0
53,26274,5700.0
54,26274,5700.0
55,26274,5700.0
56,26274,5700.0
57,26274,5700.0
58,26274,5700.0
59,26274,5700.0
60,26274,5700.0
61,26274,5700.0
62,26274,5700.0
63,26274,5700.0
64,26274,5700.0
65,26274,5700.0
66,26274,5700.0
67,26274,5700.0
68,26274,5700.0
69,26274,5700.0
70,26274,5700.0
71,26274,5700.0
72,26274,5700.0
73,26274,5700.0
74,26274,5700.0
75,26274,5700.0
76,26274,5700.0
77,26274,5700.0
78,26274,5700.0
79,26274,5700.0
80,26274,5700.0
81,26274,5700.0
82,26274,5700.0
83,26274,5700.0
84,26274,5700.0
85,26274,5700.0
86,26274,5700.0
87,26274,5700.0
88,26274,5700.0
89,26274,5700.0
90,26274,5700.0
91,26274,5700.0
92,26274,5700.0
93,26274,5700.0
94,26274,5700.0
95,26274,5700.0
96,26274,5700.0
1,26297,5700.0
2,26297,5700.0
3,26297,5700.0
4,26297,5700.0
5,26297,5700.0
6,26297,5700.0
7,26297,5700.0
8,26297,5700.0
9,26297,5700.0
10,26297,5700.0
11,26297,5700.0
12,26297,5700.0
13,26297,5700.0
14,26297,5700.0
15,26297,5700.0
16,26297,5700.0
17,26297,5700.0
18,26297,5700.0
19,26297,5700.0
20,26297,5700.0
21,26297,5700.0
22,26297,5700.0
23,26297,5700.0
24,26297,5700.0
25,26297,5700.0
26,26297,5700.0
27,26297,5700.0
28,26297,5700.0
29,26297,5700.0
30,26297,4880.7
31,26297,4880.7
32,26297,4880.7
33,26297,4880.7
34,26297,4880.7
35,26297,4880.7
36,26297,4880.7
37,26297,4880.7
38,26297,4880.7
39,26297,4880.7
40,26297,4880.7
41,26297,5700.0
42,26297,5700.0
43,26297,5700.0
44,26297,5700.0
45,26297,5700.0
46,26297,5700.0
47,26297,5700.0
48,26297,5700.0
49,26297,5700.0
50,26297,5700.0
51,26297,5700.0
52,26297,5700.0
53,26297,5700.0
54,26297,5700.0
55,26297,5700.0
56,26297,5700.0
57,26297,5700.0
58,26297,5002.37
59,26297,5002.37
60,26297,5002.37
61,26297,5002.37
62,26297,5002.37
63,26297,5002.37
64,26297,5002.37
65,26297,5002.37
66,26297,5002.37
67,26297,5002.37
68,26297,5002.37
69,26297,5002.37
70,26297,5002.37
71,26297,5002.37
72,26297,5002.37
73,26297,5002.37
74,26297,5002.37
75,26297,5002.37
76,26297,5002.37
77,26297,5002.37
78,26297,5002.37
79,26297,5002.37
80,26297,5002.37
81,26297,5700.0
82,26297,5700.0
83,26297,5700.0
84,26297,5700.0
85,26297,5700.0
86,26297,5700.0
87,26297,5700.0
88,26297,5700.0
89,26297,5700.0
90,26297,5700.0
91,26297,5700.0
92,26297,5700.0
93,26297,5700.0
94,26297,5700.0
95,26297,5700.0
96,26297,5700.0
1,26299,6000.0
2,26299,6000.0
3,26299,6000.0
4,26299,6000.0
5,26299,6000.0
6,26299,6000.0
7,26299,6000.0
8,26299,6000.0
9,26299,6000.0
10,26299,6000.0
11,26299,6000.0
12,26299,6000.0
13,26299,6000.0
14,26299,6000.0
15,26299,6000.0
16,26299,6000.0
17,26299,6000.0
18,26299,6000.0
19,26299,6000.0
20,26299,6000.0
21,26299,6000.0
22,26299,6000.0
23,26299,6000.0
24,26299,6000.0
25,26299,6000.0
26,26299,6000.0
27,26299,6000.0
28,26299,6000.0
29,26299,6000.0
30,26299,6000.0
31,26299,5791.33
32,26299,5791.33
33,26299,5791.33
34,26299,5791.33
35,26299,5791.33
36,26299,6000.0
37,26299,6000.0
38,26299,6000.0
39,26299,6000.0
40,26299,6000.0
41,26299,6000.0
42,26299,6000.0
43,26299,6000.0
44,26299,6000.0
45,26299,6000.0
46,26299,6000.0
47,26299,6000.0
48,26299,6000.0
49,26299,6000.0
50,26299,6000.0
51,26299,6000.0
52,26299,6000.0
53,26299,6000.0
54,26299,6000.0
55,26299,6000.0
56,26299,6000.0
57,26299,5435.08
58,26299,5435.08
59,26299,5435.08
60,26299,5435.08
61,26299,5435.08
62,26299,6000.0
63,26299,6000.0
64,26299,6000.0
65,26299,6000.0
66,26299,6000.0
67,26299,6000.0
68,26299,6000.0
69,26299,6000.0
70,26299,6000.0
71,26299,6000.0
72,26299,6000.0
73,26299,6000.0
74,26299,6000.0
75,26299,6000.0
76,26299,6000.0
77,26299,6000.0
78,26299,6000.0
79,26299,6000.0
80,26299,6000.0
81,26299,6000.0
82,26299,6000.0
83,26299,6000.0
84,26299,6000.0
85,26299,6000.0
86,26299,6000.0
87,26299,6000.0
88,26299,6000.0
89,26299,6000.0
90,26299,6000.0
91,26299,6000.0
92,26299,6000.0
93,26299,6000.0
94,26299,6000.0
95,26299,6000.0
96,26299,6000.0
1,26304,4000.0
2,26304,4000.0
3,26304,4000.0
4,26304,4000.0
5,26304,4000.0
6,26304,4000.0
7,26304,4000.0
8,26304,4000.0
9,26304,4000.0
10,26304,4000.0
11,26304,4000.0
12,26304,4000.0
13,26304,4000.0
14,26304,4000.0
15,26304,4000.0
16,26304,4000.0
17,26304,4000.0
18,26304,4000.0
19,26304,4000.0
20,26304,4000.0
21,26304,4000.0
22,26304,4000.0
23,26304,4000.0
24,26304,4000.0
25,26304,4000.0
26,26304,4000.0
27,26304,4000.0
28,26304,4000.0
29,26304,4000.0
30,26304,4000.0
31,26304,4000.0
32,26304,4000.0
33,26304,4000.0
34,26304,4000.0
35,26304,4000.0
36,26304,4000.0
37,26304,4000.0
38,26304,4000.0
39,26304,4000.0
40,26304,4000.0
41,26304,4000.0
42,26304,4000.0
43,26304,4000.0
44,26304,4000.0
45,26304,4000.0
46,26304,4000.0
47,26304,4000.0
48,26304,4000.0
49,26304,4000.0
50,26304,4000.0
51,26304,4000.0
52,26304,4000.0
53,26304,4000.0
54,26304,4000.0
55,26304,4000.0
56,26304,4000.0
57,26304,4000.0
58,26304,4000.0
59,26304,4000.0
60,26304,4000.0
61,26304,4000.0
62,26304,4000.0
63,26304,4000.0
64,26304,4000.0
65,26304,4000.0
66,26304,4000.0
67,26304,4000.0
68,26304,4000.0
69,26304,4000.0
70,26304,4000.0
71,26304,4000.0
72,26304,4000.0
73,26304,4000.0
74,26304,4000.0
75,26304,4000.0
76,26304,4000.0
77,26304,4000.0
78,26304,4000.0
79,26304,4000.0
80,26304,4000.0
81,26304,4000.0
82,26304,4000.0
83,26304,4000.0
84,26304,4000.0
85,26304,4000.0
86,26304,4000.0
87,26304,4000.0
88,26304,4000.0
89,26304,4000.0
90,26304,4000.0
91,26304,4000.0
92,26304,4000.0
93,26304,4000.0
94,26304,4000.0
95,26304,4000.0
96,26304,4000.0
1,26313,3800.0
2,26313,3800.0
3,26313,3800.0
4,26313,3800.0
5,26313,3800.0
6,26313,3800.0
7,26313,3800.0
8,26313,3800.0
9,26313,3800.0
10,26313,3800.0
11,26313,3800.0
12,26313,3800.0
13,26313,3800.0
14,26313,3800.0
15,26313,3800.0
16,26313,3800.0
17,26313,3800.0
18,26313,3800.0
19,26313,3800.0
20,26313,3800.0
21,26313,3800.0
22,26313,3800.0
23,26313,3800.0
24,26313,3800.0
25,26313,3800.0
26,26313,3800.0
27,26313,3800.0
28,26313,3800.0
29,26313,3800.0
30,26313,3800.0
31,26313,3800.0
32,26313,3800.0
33,26313,3800.0
34,26313,3800.0
35,26313,3800.0
36,26313,3800.0
37,26313,3800.0
38,26313,3800.0
39,26313,3800.0
40,26313,3800.0
41,26313,3800.0
42,26313,3800.0
43,26313,3800.0
44,26313,3800.0
45,26313,3800.0
46,26313,3800.0
47,26313,3800.0
48,26313,3800.0
49,26313,3800.0
50,26313,3800.0
51,26313,3800.0
52,26313,3800.0
53,26313,3800.0
54,26313,3800.0
