link_id,tmc_code,corridor,t_min,clock,period,lanes,length_mi,free_speed_obs_p95_mph,free_speed_assign_mph,cutoff_obs_mph,obs_speed_mph,q_vphpl,mu_vph,lambda_vph,lambda_identifiable,outflow_vph,queue_meas_veh,queue_model_veh,storage_veh,model_speed_mph,assignment_only_speed_mph
25785,110P04171,I66_WB,360,06:00,AM,4,0.49,65.0,75.0,45.5,62.49521739130434,1454.1895239976814,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,375,06:15,AM,4,0.49,65.0,75.0,45.5,61.84913043478261,1530.1285404187272,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,390,06:30,AM,4,0.49,65.0,75.0,45.5,59.69521739130435,1705.0250063567728,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,405,06:45,AM,4,0.49,65.0,75.0,45.5,58.63782608695652,1764.654921225536,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,420,07:00,AM,4,0.49,65.0,75.0,45.5,57.62608695652175,1811.387733574312,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,435,07:15,AM,4,0.49,65.0,75.0,45.5,53.646956521739135,1930.8405328498584,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,450,07:30,AM,4,0.49,65.0,75.0,45.5,50.85565217391304,1974.35975276238,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,465,07:45,AM,4,0.49,65.0,75.0,45.5,50.39434782608696,1979.242118322992,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,480,08:00,AM,4,0.49,65.0,75.0,45.5,51.60434782608696,1965.144252035152,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,495,08:15,AM,4,0.49,65.0,75.0,45.5,51.00086956521739,1972.69981342018,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,510,08:30,AM,4,0.49,65.0,75.0,45.5,50.02565217391304,1982.7304286782105,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,525,08:45,AM,4,0.49,65.0,75.0,45.5,51.25260869565217,1969.6786386324063,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,540,09:00,MD,4,0.49,65.0,75.0,45.5,50.90086956521739,1973.8493063346684,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,555,09:15,MD,4,0.49,65.0,75.0,45.5,51.94565217391305,1960.383567603083,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,570,09:30,MD,4,0.49,65.0,75.0,45.5,52.71782608695652,1948.2278726509408,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,585,09:45,MD,4,0.49,65.0,75.0,45.5,56.26260869565217,1862.167499308064,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,600,10:00,MD,4,0.49,65.0,75.0,45.5,57.58565217391305,1813.0798494958096,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,615,10:15,MD,4,0.49,65.0,75.0,45.5,57.70739130434782,1807.947297907616,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,630,10:30,MD,4,0.49,65.0,75.0,45.5,58.74173913043478,1759.330802612619,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,645,10:45,MD,4,0.49,65.0,75.0,45.5,58.80434782608695,1756.0710648615309,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,660,11:00,MD,4,0.49,65.0,75.0,45.5,59.67782608695652,1706.1126571326424,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,675,11:15,MD,4,0.49,65.0,75.0,45.5,58.35782608695652,1778.4859025823978,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,690,11:30,MD,4,0.49,65.0,75.0,45.5,58.364782608695656,1778.1510948128366,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,705,11:45,MD,4,0.49,65.0,75.0,45.5,59.04130434782609,1743.3676808257335,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,720,12:00,MD,4,0.49,65.0,75.0,45.5,59.43739130434783,1720.754282153358,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,735,12:15,MD,4,0.49,65.0,75.0,45.5,58.19434782608696,1786.229150553681,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,750,12:30,MD,4,0.49,65.0,75.0,45.5,57.47608695652174,1817.602874868719,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,765,12:45,MD,4,0.49,65.0,75.0,45.5,55.62217391304348,1882.0794276233248,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,780,13:00,MD,4,0.49,65.0,75.0,45.5,55.68478260869565,1880.2312992270497,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,795,13:15,MD,4,0.49,65.0,75.0,45.5,55.01130434782608,1899.067240939112,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,810,13:30,MD,4,0.49,65.0,75.0,45.5,55.3004347826087,1891.257990301959,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,825,13:45,MD,4,0.49,65.0,75.0,45.5,56.06173913043479,1868.6583399931635,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,840,14:00,MD,4,0.49,65.0,75.0,45.5,55.47739130434783,1886.2750742462688,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,855,14:15,MD,4,0.49,65.0,75.0,45.5,55.625652173913046,1881.9772935229653,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,870,14:30,MD,4,0.49,65.0,75.0,45.5,54.6904347826087,1907.270421036289,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,885,14:45,MD,4,0.49,65.0,75.0,45.5,54.52173913043478,1911.3953040316048,8000.0,0.0,False,0.0,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,900,15:00,PM,4,0.49,65.0,75.0,45.5,55.23130434782608,1893.162185406556,8000.0,3930.088324333332,False,3930.088324333332,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,915,15:15,PM,4,0.49,65.0,75.0,45.5,59.79260869565218,1698.8602582633578,8000.0,3526.7294673123406,False,3526.7294673123406,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,930,15:30,PM,4,0.49,65.0,75.0,45.5,61.45478260869565,1569.6542953515536,8000.0,3258.505830590546,False,3258.505830590546,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,945,15:45,PM,4,0.49,65.0,75.0,45.5,60.78391304347826,1628.0196014082044,8000.0,3379.6686182521453,False,3379.6686182521453,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,960,16:00,PM,4,0.49,65.0,75.0,45.5,61.98086956521739,1515.882406603437,8000.0,3146.878694904365,False,3146.878694904365,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,975,16:15,PM,4,0.49,65.0,75.0,45.5,60.59739130434782,1642.5979540500734,8000.0,3409.9323822061674,False,3409.9323822061674,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,990,16:30,PM,4,0.49,65.0,75.0,45.5,61.363913043478256,1578.1653050511748,8000.0,3276.1741635556823,False,3276.1741635556823,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,1005,16:45,PM,4,0.49,65.0,75.0,45.5,61.17913043478261,1594.8532303312022,8000.0,3310.817270631212,False,3310.817270631212,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,1020,17:00,PM,4,0.49,65.0,75.0,45.5,61.35913043478261,1578.6075379844794,8000.0,3277.0922119411903,False,3277.0922119411903,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,1035,17:15,PM,4,0.49,65.0,75.0,45.5,60.64260869565217,1639.1226491712357,8000.0,3402.717862904491,False,3402.717862904491,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,1050,17:30,PM,4,0.49,65.0,75.0,45.5,60.31304347826087,1663.6388727330457,8000.0,3453.612036007956,False,3453.612036007956,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,1065,17:45,PM,4,0.49,65.0,75.0,45.5,60.72173913043478,1632.950982205324,8000.0,3389.905861655272,False,3389.905861655272,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,1080,18:00,PM,4,0.49,65.0,75.0,45.5,61.83652173913043,1531.4628203517304,8000.0,3179.222676118685,False,3179.222676118685,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,1095,18:15,PM,4,0.49,65.0,75.0,45.5,61.235652173913046,1589.8339029691506,8000.0,3300.397455565357,False,3300.397455565357,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,1110,18:30,PM,4,0.49,65.0,75.0,45.5,61.85869565217392,1529.1129990047366,8000.0,3174.344591445709,False,3174.344591445709,0.0,0.0,392.0,65.0,65.0
25785,110P04171,I66_WB,1125,18:45,PM,4,0.49,65.0,75.0,45.5,61.37347826086956,1577.2791463554822,8000.0,3274.334552575549,False,3274.334552575549,0.0,0.0,392.0,65.0,65.0
25946,110+04164,I66_WB,360,06:00,AM,3,0.29,53.4065,63.0,37.38455,49.22434782608696,1606.696707843707,5700.0,1565.479462139227,False,1565.479462139227,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,375,06:15,AM,3,0.29,53.4065,63.0,37.38455,50.82608695652174,1452.5831608838118,5700.0,1415.3194528323463,False,1415.3194528323463,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,390,06:30,AM,3,0.29,53.4065,63.0,37.38455,49.07173913043479,1618.040567449143,5700.0,1576.532313089257,False,1576.532313089257,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,405,06:45,AM,3,0.29,53.4065,63.0,37.38455,48.39043478260869,1663.7141579444226,5700.0,1621.0342203462135,False,1621.0342203462135,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,420,07:00,AM,3,0.29,53.4065,63.0,37.38455,47.598260869565216,1708.3097010625536,5700.0,1664.4857358149125,False,1664.4857358149125,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,435,07:15,AM,3,0.29,53.4065,63.0,37.38455,47.867826086956526,1694.035953553166,5700.0,1650.5781585698603,False,1650.5781585698603,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,450,07:30,AM,3,0.29,53.4065,63.0,37.38455,47.39652173913043,1718.4398299468205,5700.0,1674.3559923728078,False,1674.3559923728078,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,465,07:45,AM,3,0.29,53.4065,63.0,37.38455,48.53652173913043,1654.550159779204,5700.0,1612.1053099621342,False,1612.1053099621342,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,480,08:00,AM,3,0.29,53.4065,63.0,37.38455,48.85695652173913,1633.2766684704488,5700.0,1591.3775561992295,False,1591.3775561992295,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,495,08:15,AM,3,0.29,53.4065,63.0,37.38455,49.41130434782609,1592.169261198103,5700.0,1551.324694005334,False,1551.324694005334,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,510,08:30,AM,3,0.29,53.4065,63.0,37.38455,48.52956521739131,1654.9938528825114,5700.0,1612.5376208253667,False,1612.5376208253667,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,525,08:45,AM,3,0.29,53.4065,63.0,37.38455,48.3104347826087,1668.59913782195,5700.0,1625.7938838433124,False,1625.7938838433124,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,540,09:00,MD,3,0.29,53.4065,63.0,37.38455,46.9895652173913,1737.5458524066464,5700.0,1824.46095595056,False,1824.46095595056,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,555,09:15,MD,3,0.29,53.4065,63.0,37.38455,47.14043478260869,1730.661808036684,5700.0,1817.232559557664,False,1817.232559557664,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,570,09:30,MD,3,0.29,53.4065,63.0,37.38455,48.09695652173913,1681.193811413492,5700.0,1765.2900866248776,False,1765.2900866248776,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,585,09:45,MD,3,0.29,53.4065,63.0,37.38455,48.29086956521739,1669.779845994499,5700.0,1753.3051745543964,False,1753.3051745543964,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,600,10:00,MD,3,0.29,53.4065,63.0,37.38455,48.45739130434782,1659.5537012810353,5700.0,1742.567500073016,False,1742.567500073016,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,615,10:15,MD,3,0.29,53.4065,63.0,37.38455,48.77956521739131,1638.5688995394034,5700.0,1720.5330015917582,False,1720.5330015917582,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,630,10:30,MD,3,0.29,53.4065,63.0,37.38455,48.65,1647.2061175833535,5700.0,1729.6022684933437,False,1729.6022684933437,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,645,10:45,MD,3,0.29,53.4065,63.0,37.38455,49.03652173913043,1620.595856623424,5700.0,1701.6609154166451,False,1701.6609154166451,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,660,11:00,MD,3,0.29,53.4065,63.0,37.38455,48.75260869565217,1640.3886049456328,5700.0,1722.4437318671055,False,1722.4437318671055,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,675,11:15,MD,3,0.29,53.4065,63.0,37.38455,47.33521739130435,1721.4290166875912,5700.0,1807.537927725344,False,1807.537927725344,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,690,11:30,MD,3,0.29,53.4065,63.0,37.38455,46.72826086956522,1748.9443791790477,5700.0,1836.429657106158,False,1836.429657106158,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,705,11:45,MD,3,0.29,53.4065,63.0,37.38455,47.13521739130434,1730.903700913989,5700.0,1817.4865523426915,False,1817.4865523426915,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,720,12:00,MD,3,0.29,53.4065,63.0,37.38455,47.70695652173913,1702.6586697441664,5700.0,1787.8286549711936,False,1787.8286549711936,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,735,12:15,MD,3,0.29,53.4065,63.0,37.38455,46.928260869565214,1740.278721517883,5700.0,1827.3305279876192,False,1827.3305279876192,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,750,12:30,MD,3,0.29,53.4065,63.0,37.38455,46.50652173913044,1758.1214202268177,5700.0,1846.065749908901,False,1846.065749908901,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,765,12:45,MD,3,0.29,53.4065,63.0,37.38455,48.24739130434783,1672.384258729321,5700.0,1756.039864600867,False,1756.039864600867,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,780,13:00,MD,3,0.29,53.4065,63.0,37.38455,47.985652173913046,1687.516669889278,5700.0,1771.9292256168612,False,1771.9292256168612,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,795,13:15,MD,3,0.29,53.4065,63.0,37.38455,46.22130434782608,1769.2954851653594,5700.0,1857.798761254408,False,1857.798761254408,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,810,13:30,MD,3,0.29,53.4065,63.0,37.38455,47.5604347826087,1710.244082559998,5700.0,1795.7935034948073,False,1795.7935034948073,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,825,13:45,MD,3,0.29,53.4065,63.0,37.38455,49.05434782608695,1619.3053056090807,5700.0,1700.305808767764,False,1700.305808767764,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,840,14:00,MD,3,0.29,53.4065,63.0,37.38455,48.7804347826087,1638.5099977233574,5700.0,1720.471153403141,False,1720.471153403141,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,855,14:15,MD,3,0.29,53.4065,63.0,37.38455,50.38956521739131,1502.385868824144,5700.0,1577.537855847047,False,1577.537855847047,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,870,14:30,MD,3,0.29,53.4065,63.0,37.38455,49.79565217391304,1559.892531777747,5700.0,1637.9211033570546,False,1637.9211033570546,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,885,14:45,MD,3,0.29,53.4065,63.0,37.38455,50.32304347826087,1509.36058488336,5700.0,1584.861459486776,False,1584.861459486776,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,900,15:00,PM,3,0.29,53.4065,63.0,37.38455,50.37782608695653,1503.6275154594996,5700.0,1493.6587409950932,False,1493.6587409950932,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,915,15:15,PM,3,0.29,53.4065,63.0,37.38455,50.15217391304348,1526.6210621522598,5700.0,1516.4998446933218,False,1516.4998446933218,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,930,15:30,PM,3,0.29,53.4065,63.0,37.38455,50.67478260869565,1470.6947066746256,5700.0,1460.9442706882537,False,1460.9442706882537,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,945,15:45,PM,3,0.29,53.4065,63.0,37.38455,50.75608695652174,1461.0829646833488,5700.0,1451.3962527823207,False,1451.3962527823207,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,960,16:00,PM,3,0.29,53.4065,63.0,37.38455,51.20043478260869,1403.156174869254,5700.0,1393.8535069533002,False,1393.8535069533002,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,975,16:15,PM,3,0.29,53.4065,63.0,37.38455,50.49391304347826,1491.1386902350737,5700.0,1481.252714389812,False,1481.252714389812,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,990,16:30,PM,3,0.29,53.4065,63.0,37.38455,50.13956521739131,1527.8590095621423,5700.0,1517.7295847390792,False,1517.7295847390792,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,1005,16:45,PM,3,0.29,53.4065,63.0,37.38455,49.72739130434783,1565.8794533635528,5700.0,1555.4979599760377,False,1555.4979599760377,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,1020,17:00,PM,3,0.29,53.4065,63.0,37.38455,49.35565217391304,1596.5690603522378,5700.0,1585.9841005028984,False,1585.9841005028984,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,1035,17:15,PM,3,0.29,53.4065,63.0,37.38455,48.97,1625.3605868212926,5700.0,1614.584744435617,False,1614.584744435617,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,1050,17:30,PM,3,0.29,53.4065,63.0,37.38455,50.04956521739131,1536.5593906405236,5700.0,1526.372283887705,False,1526.372283887705,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,1065,17:45,PM,3,0.29,53.4065,63.0,37.38455,50.205652173913045,1521.3170004174729,5700.0,1511.230947914374,False,1511.230947914374,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,1080,18:00,PM,3,0.29,53.4065,63.0,37.38455,50.96869565217391,1434.5816741132096,5700.0,1425.0706609048389,False,1425.0706609048389,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,1095,18:15,PM,3,0.29,53.4065,63.0,37.38455,51.10130434782609,1416.9502527568404,5700.0,1407.5561326361403,False,1407.5561326361403,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,1110,18:30,PM,3,0.29,53.4065,63.0,37.38455,50.35913043478261,1505.595320720154,5700.0,1495.613500068024,False,1495.613500068024,0.0,0.0,173.99999999999997,53.4065,53.4065
25946,110+04164,I66_WB,1125,18:45,PM,3,0.29,53.4065,63.0,37.38455,49.39652173913043,1593.344334944915,5700.0,1582.7807544331874,False,1582.7807544331874,0.0,0.0,173.99999999999997,53.4065,53.4065
25947,110N04162,I66_EB,360,06:00,AM,2,0.18,54.3095,63.0,38.01665,52.8195652173913,1278.0823838001238,3800.0,1284.9215700463467,False,1284.9215700463467,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,375,06:15,AM,2,0.18,54.3095,63.0,38.01665,52.41652173913043,1350.457373754935,3800.0,1357.683848052494,False,1357.683848052494,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,390,06:30,AM,2,0.18,54.3095,63.0,38.01665,51.81652173913044,1436.355748237858,3800.0,1444.0418759887336,False,1444.0418759887336,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,405,06:45,AM,2,0.18,54.3095,63.0,38.01665,49.44217391304348,1649.160643598477,3800.0,1657.9855182188244,False,1657.9855182188244,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,420,07:00,AM,2,0.18,54.3095,63.0,38.01665,49.2804347826087,1659.324274206921,3800.0,1668.2035357459445,False,1668.2035357459445,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,435,07:15,AM,2,0.18,54.3095,63.0,38.01665,47.84173913043478,1734.9847907626854,3800.0,1744.268921636244,False,1744.268921636244,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,450,07:30,AM,2,0.18,54.3095,63.0,38.01665,45.30217391304348,1822.5474615033283,3800.0,1832.300151697477,False,1832.300151697477,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,465,07:45,AM,2,0.18,54.3095,63.0,38.01665,40.10608695652174,1896.081685714256,3800.0,1906.2278671740887,False,1906.2278671740887,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,480,08:00,AM,2,0.18,54.3095,63.0,38.01665,38.20173913043478,1899.9482829502367,3800.0,1910.1151550783484,False,1910.1151550783484,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,495,08:15,AM,2,0.18,54.3095,63.0,38.01665,35.27782608695652,1888.315649291109,3800.0,1898.4202736728016,False,1898.4202736728016,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,510,08:30,AM,2,0.18,54.3095,63.0,38.01665,31.58826086956521,1848.2431962837825,3800.0,1858.1333877205157,False,1858.133387720516,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,525,08:45,AM,2,0.18,54.3095,63.0,38.01665,33.22391304347826,1869.2099079111897,3800.0,1879.21229496818,False,1879.21229496818,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,540,09:00,MD,2,0.18,54.3095,63.0,38.01665,38.79565217391304,1899.798905551551,3800.0,2019.5403330168544,False,2019.5403330168544,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,555,09:15,MD,2,0.18,54.3095,63.0,38.01665,43.9795652173913,1852.1192951633027,3800.0,1968.8555495062328,False,1968.8555495062328,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,570,09:30,MD,2,0.18,54.3095,63.0,38.01665,45.420869565217394,1819.43307774314,3800.0,1934.1091696547232,False,1934.1091696547232,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,585,09:45,MD,2,0.18,54.3095,63.0,38.01665,46.82173913043479,1775.9301833275415,3800.0,1887.8643541542276,False,1887.864354154228,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,600,10:00,MD,2,0.18,54.3095,63.0,38.01665,46.3704347826087,1791.3953892463442,3800.0,1904.3043084147369,False,1904.3043084147369,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,615,10:15,MD,2,0.18,54.3095,63.0,38.01665,44.89521739130434,1832.6212691241933,3800.0,1948.128592624045,False,1948.128592624045,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,630,10:30,MD,2,0.18,54.3095,63.0,38.01665,43.90217391304348,1853.580176198666,3800.0,1970.408507645136,False,1970.408507645136,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,645,10:45,MD,2,0.18,54.3095,63.0,38.01665,45.98826086956522,1803.3752187630243,3800.0,1917.0392083143536,False,1917.0392083143536,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,660,11:00,MD,2,0.18,54.3095,63.0,38.01665,47.81521739130435,1736.166509536886,3800.0,1845.5944366516485,False,1845.5944366516485,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,675,11:15,MD,2,0.18,54.3095,63.0,38.01665,47.40565217391304,1753.5860137283316,3800.0,1864.111865624252,False,1864.111865624252,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,690,11:30,MD,2,0.18,54.3095,63.0,38.01665,48.64608695652174,1695.6990977734376,3800.0,1802.5764256451844,False,1802.5764256451844,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,705,11:45,MD,2,0.18,54.3095,63.0,38.01665,48.12130434782608,1722.1070490721222,3800.0,1830.6488298371196,False,1830.64882983712,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,720,12:00,MD,2,0.18,54.3095,63.0,38.01665,48.38130434782609,1709.4055184521949,3800.0,1817.1467411144477,False,1817.146741114448,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,735,12:15,MD,2,0.18,54.3095,63.0,38.01665,48.0604347826087,1724.977810842688,3800.0,1833.700531343631,False,1833.700531343631,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,750,12:30,MD,2,0.18,54.3095,63.0,38.01665,47.76304347826087,1738.4715852248014,3800.0,1848.0447977444976,False,1848.0447977444976,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,765,12:45,MD,2,0.18,54.3095,63.0,38.01665,48.03,1726.399002941705,3800.0,1835.211299013063,False,1835.211299013063,0.0,0.0,72.0,54.3095,54.3095
25947,110N04162,I66_EB,780,13:00,MD,2,0.18,54.3095,63.0,38.01665,47.34782608695652,1755.9247727802554,3800.0,1866.5980330921695,False,1866.598033092169,0.0,0.0,72.0,54.3095,54.3095
