link_id,date,time_la,period,timestamp_dt,speed_kmh,flow_vph,free_speed_kmh,mainline_inflow_vph,on_ramp_flow_vph,D_vph,D_source,congested
L405S-012,2025-06-06,21:25,NT2,2025-06-06 04:25:00+00:00,110.7228672,1620.0,105.0,2568.0,0.0,2568.0,observed_upstream_mainline,False
L405S-012,2025-06-06,21:30,NT2,2025-06-06 04:30:00+00:00,110.07912960000002,1884.0,105.0,2964.0,0.0,2964.0,observed_upstream_mainline,False
L405S-012,2025-06-06,21:35,NT2,2025-06-06 04:35:00+00:00,107.3432448,2580.0,105.0,3540.0,0.0,3540.0,observed_upstream_mainline,False
L405S-012,2025-06-06,21:40,NT2,2025-06-06 04:40:00+00:00,108.14791680000002,2652.0,105.0,3336.0,0.0,3336.0,observed_upstream_mainline,False
L405S-012,2025-06-06,21:45,NT2,2025-06-06 04:45:00+00:00,106.6995072,2628.0,105.0,3348.0,0.0,3348.0,observed_upstream_mainline,False
L405S-012,2025-06-06,21:50,NT2,2025-06-06 04:50:00+00:00,108.46978560000002,2592.0,105.0,3504.0,0.0,3504.0,observed_upstream_mainline,False
L405S-012,2025-06-06,21:55,NT2,2025-06-06 04:55:00+00:00,111.5275392,2184.0,105.0,2988.0,0.0,2988.0,observed_upstream_mainline,False
L405S-012,2025-06-06,22:00,NT2,2025-06-06 05:00:00+00:00,109.9181952,1860.0,105.0,2688.0,0.0,2688.0,observed_upstream_mainline,False
L405S-012,2025-06-06,22:05,NT2,2025-06-06 05:05:00+00:00,110.7228672,2484.0,105.0,3504.0,0.0,3504.0,observed_upstream_mainline,False
L405S-012,2025-06-06,22:10,NT2,2025-06-06 05:10:00+00:00,111.2056704,2280.0,105.0,3084.0,0.0,3084.0,observed_upstream_mainline,False
L405S-012,2025-06-06,22:15,NT2,2025-06-06 05:15:00+00:00,109.27445760000002,2772.0,105.0,4092.0,0.0,4092.0,observed_upstream_mainline,False
L405S-012,2025-06-06,22:20,NT2,2025-06-06 05:20:00+00:00,107.6651136,3156.0,105.0,4008.0,0.0,4008.0,observed_upstream_mainline,False
L405S-012,2025-06-06,22:25,NT2,2025-06-06 05:25:00+00:00,107.826048,3192.0,105.0,3984.0,0.0,3984.0,observed_upstream_mainline,False
L405S-012,2025-06-06,22:30,NT2,2025-06-06 05:30:00+00:00,105.412032,3372.0,105.0,4020.0,0.0,4020.0,observed_upstream_mainline,False
L405S-012,2025-06-06,22:35,NT2,2025-06-06 05:35:00+00:00,102.3542784,4176.0,105.0,5100.0,0.0,5100.0,observed_upstream_mainline,False
L405S-012,2025-06-06,22:40,NT2,2025-06-06 05:40:00+00:00,106.05576960000002,4428.0,105.0,5268.0,0.0,5268.0,observed_upstream_mainline,False
L405S-012,2025-06-06,22:45,NT2,2025-06-06 05:45:00+00:00,106.5385728,5076.0,105.0,5664.0,0.0,5664.0,observed_upstream_mainline,False
L405S-012,2025-06-06,22:50,NT2,2025-06-06 05:50:00+00:00,105.0901632,5004.0,105.0,6324.0,0.0,6324.0,observed_upstream_mainline,False
L405S-012,2025-06-06,22:55,NT2,2025-06-06 05:55:00+00:00,103.64175360000002,5376.0,105.0,6432.0,0.0,6432.0,observed_upstream_mainline,False
L405S-012,2025-06-06,23:00,NT2,2025-06-06 06:00:00+00:00,100.7449344,4548.0,105.0,5448.0,0.0,5448.0,observed_upstream_mainline,False
L405S-012,2025-06-06,23:05,NT2,2025-06-06 06:05:00+00:00,98.33091840000002,4524.0,105.0,5304.0,0.0,5304.0,observed_upstream_mainline,False
L405S-012,2025-06-06,23:10,NT2,2025-06-06 06:10:00+00:00,99.9402624,4692.0,105.0,5676.0,0.0,5676.0,observed_upstream_mainline,False
L405S-012,2025-06-06,23:15,NT2,2025-06-06 06:15:00+00:00,98.6527872,5316.0,105.0,6288.0,0.0,6288.0,observed_upstream_mainline,False
L405S-012,2025-06-06,23:20,NT2,2025-06-06 06:20:00+00:00,99.1355904,5892.0,105.0,6768.0,0.0,6768.0,observed_upstream_mainline,False
L405S-012,2025-06-06,23:25,NT2,2025-06-06 06:25:00+00:00,96.8825088,5700.0,105.0,6732.0,0.0,6732.0,observed_upstream_mainline,False
L405S-012,2025-06-06,23:30,NT2,2025-06-06 06:30:00+00:00,94.951296,6612.0,105.0,7812.0,0.0,7812.0,observed_upstream_mainline,False
L405S-012,2025-06-06,23:35,NT2,2025-06-06 06:35:00+00:00,93.8247552,7128.0,105.0,7908.0,0.0,7908.0,observed_upstream_mainline,False
L405S-012,2025-06-06,23:40,NT2,2025-06-06 06:40:00+00:00,93.341952,7584.0,105.0,8772.0,0.0,8772.0,observed_upstream_mainline,False
L405S-012,2025-06-06,23:45,NT2,2025-06-06 06:45:00+00:00,91.4107392,7932.0,105.0,8664.0,0.0,8664.0,observed_upstream_mainline,False
L405S-012,2025-06-06,23:50,NT2,2025-06-06 06:50:00+00:00,86.5827072,8460.0,105.0,9516.0,0.0,9516.0,observed_upstream_mainline,False
L405S-012,2025-06-06,23:55,NT2,2025-06-06 06:55:00+00:00,87.06551040000001,7452.0,105.0,8652.0,0.0,8652.0,observed_upstream_mainline,False
L405S-012,2025-06-06,17:00,PM,2025-06-06 00:00:00+00:00,107.826048,888.0,105.0,1596.0,0.0,1596.0,observed_upstream_mainline,False
L405S-012,2025-06-06,17:05,PM,2025-06-06 00:05:00+00:00,112.0103424,912.0,105.0,1572.0,0.0,1572.0,observed_upstream_mainline,False
L405S-012,2025-06-06,17:10,PM,2025-06-06 00:10:00+00:00,110.4009984,852.0,105.0,1596.0,0.0,1596.0,observed_upstream_mainline,False
L405S-012,2025-06-06,17:15,PM,2025-06-06 00:15:00+00:00,110.07912960000002,1116.0,105.0,1860.0,0.0,1860.0,observed_upstream_mainline,False
L405S-012,2025-06-06,17:20,PM,2025-06-06 00:20:00+00:00,110.7228672,864.0,105.0,1560.0,0.0,1560.0,observed_upstream_mainline,False
L405S-012,2025-06-06,17:25,PM,2025-06-06 00:25:00+00:00,110.07912960000002,984.0,105.0,1740.0,0.0,1740.0,observed_upstream_mainline,False
L405S-012,2025-06-06,17:30,PM,2025-06-06 00:30:00+00:00,111.2056704,804.0,105.0,1476.0,0.0,1476.0,observed_upstream_mainline,False
L405S-012,2025-06-06,17:35,PM,2025-06-06 00:35:00+00:00,109.27445760000002,864.0,105.0,1776.0,0.0,1776.0,observed_upstream_mainline,False
L405S-012,2025-06-06,17:40,PM,2025-06-06 00:40:00+00:00,108.7916544,624.0,105.0,1368.0,0.0,1368.0,observed_upstream_mainline,False
L405S-012,2025-06-06,17:45,PM,2025-06-06 00:45:00+00:00,110.8838016,720.0,105.0,1308.0,0.0,1308.0,observed_upstream_mainline,False
L405S-012,2025-06-06,17:50,PM,2025-06-06 00:50:00+00:00,109.5963264,600.0,105.0,1284.0,0.0,1284.0,observed_upstream_mainline,False
L405S-012,2025-06-06,17:55,PM,2025-06-06 00:55:00+00:00,110.5619328,864.0,105.0,1644.0,0.0,1644.0,observed_upstream_mainline,False
L405S-012,2025-06-06,18:00,PM,2025-06-06 01:00:00+00:00,110.4009984,696.0,105.0,1428.0,0.0,1428.0,observed_upstream_mainline,False
L405S-012,2025-06-06,18:05,PM,2025-06-06 01:05:00+00:00,112.8150144,732.0,105.0,1620.0,0.0,1620.0,observed_upstream_mainline,False
L405S-012,2025-06-06,18:10,PM,2025-06-06 01:10:00+00:00,111.68847360000002,480.0,105.0,1260.0,0.0,1260.0,observed_upstream_mainline,False
L405S-012,2025-06-06,18:15,PM,2025-06-06 01:15:00+00:00,111.2056704,372.0,105.0,1032.0,0.0,1032.0,observed_upstream_mainline,False
L405S-012,2025-06-06,18:20,PM,2025-06-06 01:20:00+00:00,110.4009984,576.0,105.0,1200.0,0.0,1200.0,observed_upstream_mainline,False
L405S-012,2025-06-06,18:25,PM,2025-06-06 01:25:00+00:00,111.044736,492.0,105.0,1188.0,0.0,1188.0,observed_upstream_mainline,False
L405S-012,2025-06-06,18:30,PM,2025-06-06 01:30:00+00:00,110.07912960000002,528.0,105.0,1188.0,0.0,1188.0,observed_upstream_mainline,False
L405S-012,2025-06-06,18:35,PM,2025-06-06 01:35:00+00:00,108.63072,480.0,105.0,1152.0,0.0,1152.0,observed_upstream_mainline,False
L405S-012,2025-06-06,18:40,PM,2025-06-06 01:40:00+00:00,109.435392,588.0,105.0,1428.0,0.0,1428.0,observed_upstream_mainline,False
L405S-012,2025-06-06,18:45,PM,2025-06-06 01:45:00+00:00,108.63072,456.0,105.0,1092.0,0.0,1092.0,observed_upstream_mainline,False
L405S-012,2025-06-06,18:50,PM,2025-06-06 01:50:00+00:00,111.2056704,372.0,105.0,876.0,0.0,876.0,observed_upstream_mainline,False
L405S-012,2025-06-06,18:55,PM,2025-06-06 01:55:00+00:00,110.07912960000002,504.0,105.0,1176.0,0.0,1176.0,observed_upstream_mainline,False
L405S-012,2025-06-06,15:00,PM,2025-06-06 22:00:00+00:00,105.8948352,2556.0,105.0,3216.0,0.0,3216.0,observed_upstream_mainline,False
L405S-012,2025-06-06,15:05,PM,2025-06-06 22:05:00+00:00,101.0668032,4476.0,105.0,5100.0,0.0,5100.0,observed_upstream_mainline,False
L405S-012,2025-06-06,15:10,PM,2025-06-06 22:10:00+00:00,103.9636224,2916.0,105.0,3504.0,0.0,3504.0,observed_upstream_mainline,False
L405S-012,2025-06-06,15:15,PM,2025-06-06 22:15:00+00:00,105.8948352,2724.0,105.0,3444.0,0.0,3444.0,observed_upstream_mainline,False
L405S-012,2025-06-06,15:20,PM,2025-06-06 22:20:00+00:00,105.8948352,2592.0,105.0,3744.0,0.0,3744.0,observed_upstream_mainline,False
L405S-012,2025-06-06,15:25,PM,2025-06-06 22:25:00+00:00,106.3776384,2796.0,105.0,4020.0,0.0,4020.0,observed_upstream_mainline,False
L405S-012,2025-06-06,15:30,PM,2025-06-06 22:30:00+00:00,107.5041792,2352.0,105.0,3300.0,0.0,3300.0,observed_upstream_mainline,False
L405S-012,2025-06-06,15:35,PM,2025-06-06 22:35:00+00:00,106.05576960000002,2592.0,105.0,3384.0,0.0,3384.0,observed_upstream_mainline,False
L405S-012,2025-06-06,15:40,PM,2025-06-06 22:40:00+00:00,104.60736,2712.0,105.0,3072.0,0.0,3072.0,observed_upstream_mainline,False
L405S-012,2025-06-06,15:45,PM,2025-06-06 22:45:00+00:00,105.7339008,2760.0,105.0,3612.0,0.0,3612.0,observed_upstream_mainline,False
L405S-012,2025-06-06,15:50,PM,2025-06-06 22:50:00+00:00,106.216704,2232.0,105.0,2748.0,0.0,2748.0,observed_upstream_mainline,False
L405S-012,2025-06-06,15:55,PM,2025-06-06 22:55:00+00:00,104.7682944,2328.0,105.0,3132.0,0.0,3132.0,observed_upstream_mainline,False
L405S-012,2025-06-06,16:00,PM,2025-06-06 23:00:00+00:00,105.25109760000002,2112.0,105.0,2916.0,0.0,2916.0,observed_upstream_mainline,False
L405S-012,2025-06-06,16:05,PM,2025-06-06 23:05:00+00:00,107.1823104,2040.0,105.0,2808.0,0.0,2808.0,observed_upstream_mainline,False
L405S-012,2025-06-06,16:10,PM,2025-06-06 23:10:00+00:00,107.021376,2028.0,105.0,2868.0,0.0,2868.0,observed_upstream_mainline,False
L405S-012,2025-06-06,16:15,PM,2025-06-06 23:15:00+00:00,108.46978560000002,1920.0,105.0,2556.0,0.0,2556.0,observed_upstream_mainline,False
L405S-012,2025-06-06,16:20,PM,2025-06-06 23:20:00+00:00,106.86044160000002,2112.0,105.0,3000.0,0.0,3000.0,observed_upstream_mainline,False
L405S-012,2025-06-06,16:25,PM,2025-06-06 23:25:00+00:00,105.0901632,2472.0,105.0,3132.0,0.0,3132.0,observed_upstream_mainline,False
L405S-012,2025-06-06,16:30,PM,2025-06-06 23:30:00+00:00,104.7682944,2148.0,105.0,3084.0,0.0,3084.0,observed_upstream_mainline,False
L405S-012,2025-06-06,16:35,PM,2025-06-06 23:35:00+00:00,104.2854912,1896.0,105.0,2760.0,0.0,2760.0,observed_upstream_mainline,False
L405S-012,2025-06-06,16:40,PM,2025-06-06 23:40:00+00:00,106.5385728,1788.0,105.0,2772.0,0.0,2772.0,observed_upstream_mainline,False
L405S-012,2025-06-06,16:45,PM,2025-06-06 23:45:00+00:00,105.0901632,1764.0,105.0,2688.0,0.0,2688.0,observed_upstream_mainline,False
L405S-012,2025-06-06,16:50,PM,2025-06-06 23:50:00+00:00,105.0901632,1704.0,105.0,2688.0,0.0,2688.0,observed_upstream_mainline,False
L405S-012,2025-06-06,16:55,PM,2025-06-06 23:55:00+00:00,107.6651136,1608.0,105.0,2544.0,0.0,2544.0,observed_upstream_mainline,False
L405S-018,2025-06-02,06:00,AM,2025-06-02 13:00:00+00:00,95.5950336,5844.0,105.0,6324.0,0.0,6324.0,observed_upstream_mainline,False
L405S-018,2025-06-02,06:05,AM,2025-06-02 13:05:00+00:00,93.9856896,5772.0,105.0,6324.0,0.0,6324.0,observed_upstream_mainline,False
L405S-018,2025-06-02,06:10,AM,2025-06-02 13:10:00+00:00,95.755968,6168.0,105.0,6576.0,0.0,6576.0,observed_upstream_mainline,False
L405S-018,2025-06-02,06:15,AM,2025-06-02 13:15:00+00:00,95.9169024,7632.0,105.0,7224.0,0.0,7224.0,observed_upstream_mainline,False
L405S-018,2025-06-02,06:20,AM,2025-06-02 13:20:00+00:00,96.8825088,5808.0,105.0,6396.0,0.0,6396.0,observed_upstream_mainline,False
L405S-018,2025-06-02,06:25,AM,2025-06-02 13:25:00+00:00,93.0200832,7212.0,105.0,7008.0,0.0,7008.0,observed_upstream_mainline,False
L405S-018,2025-06-02,06:30,AM,2025-06-02 13:30:00+00:00,93.6638208,6876.0,105.0,7116.0,0.0,7116.0,observed_upstream_mainline,False
L405S-018,2025-06-02,06:35,AM,2025-06-02 13:35:00+00:00,93.8247552,6756.0,105.0,7236.0,0.0,7236.0,observed_upstream_mainline,False
L405S-018,2025-06-02,06:40,AM,2025-06-02 13:40:00+00:00,93.341952,7572.0,105.0,7464.0,0.0,7464.0,observed_upstream_mainline,False
L405S-018,2025-06-02,06:45,AM,2025-06-02 13:45:00+00:00,91.89354240000002,7572.0,105.0,7620.0,0.0,7620.0,observed_upstream_mainline,False
L405S-018,2025-06-02,06:50,AM,2025-06-02 13:50:00+00:00,94.4684928,6528.0,105.0,6840.0,0.0,6840.0,observed_upstream_mainline,False
L405S-018,2025-06-02,06:55,AM,2025-06-02 13:55:00+00:00,95.27316480000002,6876.0,105.0,7164.0,0.0,7164.0,observed_upstream_mainline,False
L405S-018,2025-06-02,07:00,AM,2025-06-02 14:00:00+00:00,93.9856896,6732.0,105.0,7188.0,0.0,7188.0,observed_upstream_mainline,False
L405S-018,2025-06-02,07:05,AM,2025-06-02 14:05:00+00:00,93.8247552,7368.0,105.0,7368.0,0.0,7368.0,observed_upstream_mainline,False
L405S-018,2025-06-02,07:10,AM,2025-06-02 14:10:00+00:00,92.6982144,7824.0,105.0,7044.0,0.0,7044.0,observed_upstream_mainline,False
L405S-018,2025-06-02,07:15,AM,2025-06-02 14:15:00+00:00,92.2154112,6840.0,105.0,7212.0,0.0,7212.0,observed_upstream_mainline,False
L405S-018,2025-06-02,07:20,AM,2025-06-02 14:20:00+00:00,91.5716736,8076.0,105.0,7716.0,0.0,7716.0,observed_upstream_mainline,False
L405S-018,2025-06-02,07:25,AM,2025-06-02 14:25:00+00:00,91.5716736,6996.0,105.0,7152.0,0.0,7152.0,observed_upstream_mainline,False
L405S-018,2025-06-02,07:30,AM,2025-06-02 14:30:00+00:00,88.9967232,7908.0,105.0,7836.0,0.0,7836.0,observed_upstream_mainline,False
L405S-018,2025-06-02,07:35,AM,2025-06-02 14:35:00+00:00,91.4107392,7500.0,105.0,7476.0,0.0,7476.0,observed_upstream_mainline,False
L405S-018,2025-06-02,07:40,AM,2025-06-02 14:40:00+00:00,91.5716736,7848.0,105.0,7692.0,0.0,7692.0,observed_upstream_mainline,False
L405S-018,2025-06-02,07:45,AM,2025-06-02 14:45:00+00:00,90.4451328,8580.0,105.0,7860.0,0.0,7860.0,observed_upstream_mainline,False
L405S-018,2025-06-02,07:50,AM,2025-06-02 14:50:00+00:00,90.4451328,7500.0,105.0,8040.0,0.0,8040.0,observed_upstream_mainline,False
L405S-018,2025-06-02,07:55,AM,2025-06-02 14:55:00+00:00,90.927936,8136.0,105.0,7920.0,0.0,7920.0,observed_upstream_mainline,False
L405S-018,2025-06-02,08:00,AM,2025-06-02 15:00:00+00:00,92.2154112,6684.0,105.0,6960.0,0.0,6960.0,observed_upstream_mainline,False
L405S-018,2025-06-02,08:05,AM,2025-06-02 15:05:00+00:00,92.8591488,7236.0,105.0,6996.0,0.0,6996.0,observed_upstream_mainline,False
L405S-018,2025-06-02,08:10,AM,2025-06-02 15:10:00+00:00,90.927936,8196.0,105.0,7152.0,0.0,7152.0,observed_upstream_mainline,False
L405S-018,2025-06-02,08:15,AM,2025-06-02 15:15:00+00:00,92.05447680000002,8148.0,105.0,7620.0,0.0,7620.0,observed_upstream_mainline,False
L405S-018,2025-06-02,08:20,AM,2025-06-02 15:20:00+00:00,91.4107392,7848.0,105.0,7644.0,0.0,7644.0,observed_upstream_mainline,False
L405S-018,2025-06-02,08:25,AM,2025-06-02 15:25:00+00:00,90.2841984,8928.0,105.0,7872.0,0.0,7872.0,observed_upstream_mainline,False
L405S-018,2025-06-02,08:30,AM,2025-06-02 15:30:00+00:00,91.732608,8124.0,105.0,7596.0,0.0,7596.0,observed_upstream_mainline,False
L405S-018,2025-06-02,08:35,AM,2025-06-02 15:35:00+00:00,93.1810176,8004.0,105.0,7644.0,0.0,7644.0,observed_upstream_mainline,False
L405S-018,2025-06-02,08:40,AM,2025-06-02 15:40:00+00:00,92.05447680000002,7632.0,105.0,7716.0,0.0,7716.0,observed_upstream_mainline,False
L405S-018,2025-06-02,08:45,AM,2025-06-02 15:45:00+00:00,90.2841984,7812.0,105.0,7488.0,0.0,7488.0,observed_upstream_mainline,False
L405S-018,2025-06-02,08:50,AM,2025-06-02 15:50:00+00:00,89.9623296,8400.0,105.0,7956.0,0.0,7956.0,observed_upstream_mainline,False
L405S-018,2025-06-02,08:55,AM,2025-06-02 15:55:00+00:00,91.5716736,7920.0,105.0,7296.0,0.0,7296.0,observed_upstream_mainline,False
L405S-018,2025-06-02,09:00,AM,2025-06-02 16:00:00+00:00,88.0311168,7824.0,105.0,7332.0,0.0,7332.0,observed_upstream_mainline,False
L405S-018,2025-06-02,09:05,AM,2025-06-02 16:05:00+00:00,89.15765760000001,8352.0,105.0,7512.0,0.0,7512.0,observed_upstream_mainline,False
L405S-018,2025-06-02,09:10,AM,2025-06-02 16:10:00+00:00,90.123264,8436.0,105.0,7368.0,0.0,7368.0,observed_upstream_mainline,False
L405S-018,2025-06-02,09:15,AM,2025-06-02 16:15:00+00:00,91.0888704,8184.0,105.0,7500.0,0.0,7500.0,observed_upstream_mainline,False
L405S-018,2025-06-02,09:20,AM,2025-06-02 16:20:00+00:00,87.709248,9204.0,105.0,8352.0,0.0,8352.0,observed_upstream_mainline,False
L405S-018,2025-06-02,09:25,AM,2025-06-02 16:25:00+00:00,88.0311168,8832.0,105.0,7548.0,0.0,7548.0,observed_upstream_mainline,False
L405S-018,2025-06-02,09:30,AM,2025-06-02 16:30:00+00:00,89.31859200000001,8184.0,105.0,7440.0,0.0,7440.0,observed_upstream_mainline,False
L405S-018,2025-06-02,09:35,AM,2025-06-02 16:35:00+00:00,90.2841984,7548.0,105.0,7236.0,0.0,7236.0,observed_upstream_mainline,False
L405S-018,2025-06-02,09:40,AM,2025-06-02 16:40:00+00:00,90.2841984,8388.0,105.0,7452.0,0.0,7452.0,observed_upstream_mainline,False
L405S-018,2025-06-02,09:45,AM,2025-06-02 16:45:00+00:00,89.64046080000001,8532.0,105.0,8196.0,0.0,8196.0,observed_upstream_mainline,False
L405S-018,2025-06-02,09:50,AM,2025-06-02 16:50:00+00:00,86.26083840000001,8244.0,105.0,7740.0,0.0,7740.0,observed_upstream_mainline,False
L405S-018,2025-06-02,09:55,AM,2025-06-02 16:55:00+00:00,84.3296256,8136.0,105.0,7584.0,0.0,7584.0,observed_upstream_mainline,False
L405S-018,2025-06-02,10:00,MD,2025-06-02 17:00:00+00:00,87.709248,7728.0,105.0,7296.0,0.0,7296.0,observed_upstream_mainline,False
L405S-018,2025-06-02,10:05,MD,2025-06-02 17:05:00+00:00,86.5827072,7608.0,105.0,7368.0,0.0,7368.0,observed_upstream_mainline,False
L405S-018,2025-06-02,10:10,MD,2025-06-02 17:10:00+00:00,85.7780352,8064.0,105.0,7560.0,0.0,7560.0,observed_upstream_mainline,False
L405S-018,2025-06-02,10:15,MD,2025-06-02 17:15:00+00:00,78.857856,8928.0,105.0,8256.0,0.0,8256.0,observed_upstream_mainline,False
L405S-018,2025-06-02,10:20,MD,2025-06-02 17:20:00+00:00,70.811136,8244.0,105.0,7404.0,0.0,7404.0,observed_upstream_mainline,True
L405S-018,2025-06-02,10:25,MD,2025-06-02 17:25:00+00:00,68.8799232,8364.0,105.0,7176.0,0.0,7176.0,observed_upstream_mainline,True
L405S-018,2025-06-02,10:30,MD,2025-06-02 17:30:00+00:00,70.6502016,8352.0,105.0,7680.0,0.0,7680.0,observed_upstream_mainline,True
L405S-018,2025-06-02,10:35,MD,2025-06-02 17:35:00+00:00,78.053184,7848.0,105.0,7176.0,0.0,7176.0,observed_upstream_mainline,False
L405S-018,2025-06-02,10:40,MD,2025-06-02 17:40:00+00:00,88.0311168,6636.0,105.0,6528.0,0.0,6528.0,observed_upstream_mainline,False
L405S-018,2025-06-02,10:45,MD,2025-06-02 17:45:00+00:00,87.22644480000001,6408.0,105.0,6732.0,0.0,6732.0,observed_upstream_mainline,False
L405S-018,2025-06-02,10:50,MD,2025-06-02 17:50:00+00:00,87.22644480000001,7548.0,105.0,7380.0,0.0,7380.0,observed_upstream_mainline,False
L405S-018,2025-06-02,10:55,MD,2025-06-02 17:55:00+00:00,92.53728,6288.0,105.0,6036.0,0.0,6036.0,observed_upstream_mainline,False
L405S-018,2025-06-02,11:00,MD,2025-06-02 18:00:00+00:00,92.53728,7056.0,105.0,6612.0,0.0,6612.0,observed_upstream_mainline,False
L405S-018,2025-06-02,11:05,MD,2025-06-02 18:05:00+00:00,95.4340992,6528.0,105.0,6540.0,0.0,6540.0,observed_upstream_mainline,False
L405S-018,2025-06-02,11:10,MD,2025-06-02 18:10:00+00:00,94.4684928,7296.0,105.0,6480.0,0.0,6480.0,observed_upstream_mainline,False
L405S-018,2025-06-02,11:15,MD,2025-06-02 18:15:00+00:00,94.7903616,7056.0,105.0,7008.0,0.0,7008.0,observed_upstream_mainline,False
L405S-018,2025-06-02,11:20,MD,2025-06-02 18:20:00+00:00,94.951296,6924.0,105.0,6528.0,0.0,6528.0,observed_upstream_mainline,False
L405S-018,2025-06-02,11:25,MD,2025-06-02 18:25:00+00:00,94.4684928,7488.0,105.0,6468.0,0.0,6468.0,observed_upstream_mainline,False
L405S-018,2025-06-02,11:30,MD,2025-06-02 18:30:00+00:00,94.3075584,6564.0,105.0,6648.0,0.0,6648.0,observed_upstream_mainline,False
L405S-018,2025-06-02,11:35,MD,2025-06-02 18:35:00+00:00,96.0778368,7296.0,105.0,6624.0,0.0,6624.0,observed_upstream_mainline,False
L405S-018,2025-06-02,11:40,MD,2025-06-02 18:40:00+00:00,95.5950336,5916.0,105.0,5832.0,0.0,5832.0,observed_upstream_mainline,False
L405S-018,2025-06-02,11:45,MD,2025-06-02 18:45:00+00:00,97.6871808,6276.0,105.0,5940.0,0.0,5940.0,observed_upstream_mainline,False
L405S-018,2025-06-02,11:50,MD,2025-06-02 18:50:00+00:00,98.49185280000002,7104.0,105.0,6564.0,0.0,6564.0,observed_upstream_mainline,False
L405S-018,2025-06-02,11:55,MD,2025-06-02 18:55:00+00:00,98.974656,5436.0,105.0,5964.0,0.0,5964.0,observed_upstream_mainline,False
L405S-018,2025-06-02,12:00,MD,2025-06-02 19:00:00+00:00,101.0668032,5940.0,105.0,5316.0,0.0,5316.0,observed_upstream_mainline,False
L405S-018,2025-06-02,12:05,MD,2025-06-02 19:05:00+00:00,101.388672,5736.0,105.0,5736.0,0.0,5736.0,observed_upstream_mainline,False
L405S-018,2025-06-02,12:10,MD,2025-06-02 19:10:00+00:00,102.998016,5880.0,105.0,5508.0,0.0,5508.0,observed_upstream_mainline,False
L405S-018,2025-06-02,12:15,MD,2025-06-02 19:15:00+00:00,102.8370816,5928.0,105.0,5616.0,0.0,5616.0,observed_upstream_mainline,False
L405S-018,2025-06-02,12:20,MD,2025-06-02 19:20:00+00:00,104.2854912,4752.0,105.0,4848.0,0.0,4848.0,observed_upstream_mainline,False
L405S-018,2025-06-02,12:25,MD,2025-06-02 19:25:00+00:00,104.7682944,5268.0,105.0,5400.0,0.0,5400.0,observed_upstream_mainline,False
L405S-018,2025-06-02,12:30,MD,2025-06-02 19:30:00+00:00,104.92922880000002,4860.0,105.0,4764.0,0.0,4764.0,observed_upstream_mainline,False
L405S-018,2025-06-02,12:35,MD,2025-06-02 19:35:00+00:00,104.4464256,5016.0,105.0,5160.0,0.0,5160.0,observed_upstream_mainline,False
L405S-018,2025-06-02,12:40,MD,2025-06-02 19:40:00+00:00,105.5729664,4716.0,105.0,4596.0,0.0,4596.0,observed_upstream_mainline,False
L405S-018,2025-06-02,12:45,MD,2025-06-02 19:45:00+00:00,104.7682944,5172.0,105.0,5352.0,0.0,5352.0,observed_upstream_mainline,False
L405S-018,2025-06-02,12:50,MD,2025-06-02 19:50:00+00:00,104.92922880000002,4932.0,105.0,5004.0,0.0,5004.0,observed_upstream_mainline,False
L405S-018,2025-06-02,12:55,MD,2025-06-02 19:55:00+00:00,106.216704,4476.0,105.0,4332.0,0.0,4332.0,observed_upstream_mainline,False
L405S-018,2025-06-02,13:00,MD,2025-06-02 20:00:00+00:00,106.5385728,3852.0,105.0,4188.0,0.0,4188.0,observed_upstream_mainline,False
L405S-018,2025-06-02,13:05,MD,2025-06-02 20:05:00+00:00,105.5729664,4320.0,105.0,4404.0,0.0,4404.0,observed_upstream_mainline,False
L405S-018,2025-06-02,13:10,MD,2025-06-02 20:10:00+00:00,105.0901632,4380.0,105.0,4536.0,0.0,4536.0,observed_upstream_mainline,False
L405S-018,2025-06-02,13:15,MD,2025-06-02 20:15:00+00:00,103.3198848,4656.0,105.0,4920.0,0.0,4920.0,observed_upstream_mainline,False
L405S-018,2025-06-02,13:20,MD,2025-06-02 20:20:00+00:00,103.3198848,4884.0,105.0,4812.0,0.0,4812.0,observed_upstream_mainline,False
L405S-018,2025-06-02,13:25,MD,2025-06-02 20:25:00+00:00,104.4464256,4248.0,105.0,4380.0,0.0,4380.0,observed_upstream_mainline,False
L405S-018,2025-06-02,13:30,MD,2025-06-02 20:30:00+00:00,104.7682944,3936.0,105.0,4020.0,0.0,4020.0,observed_upstream_mainline,False
L405S-018,2025-06-02,13:35,MD,2025-06-02 20:35:00+00:00,103.64175360000002,4044.0,105.0,4464.0,0.0,4464.0,observed_upstream_mainline,False
L405S-018,2025-06-02,13:40,MD,2025-06-02 20:40:00+00:00,102.0324096,4020.0,105.0,4236.0,0.0,4236.0,observed_upstream_mainline,False
L405S-018,2025-06-02,13:45,MD,2025-06-02 20:45:00+00:00,101.8714752,3900.0,105.0,3600.0,0.0,3600.0,observed_upstream_mainline,False
L405S-018,2025-06-02,13:50,MD,2025-06-02 20:50:00+00:00,103.3198848,3708.0,105.0,4044.0,0.0,4044.0,observed_upstream_mainline,False
L405S-018,2025-06-02,13:55,MD,2025-06-02 20:55:00+00:00,102.5152128,3684.0,105.0,4176.0,0.0,4176.0,observed_upstream_mainline,False
