link_id,corridor,tmc_code,t_min,anchor_period,lanes,length_mi,free_speed_mph,cutoff_mph,obs_speed_mph,model_speed_mph,assignment_only_speed_mph,queue_model_veh,queue_meas_veh,clock,in_pm_period,in_episode_obs,in_episode_model
25785,I66_WB,110P04171,360,AM,4,0.49,65.0,45.5,62.49521739130434,65.0,65.0,0.0,0.0,06:00,False,False,False
25785,I66_WB,110P04171,375,AM,4,0.49,65.0,45.5,61.84913043478261,65.0,65.0,0.0,0.0,06:15,False,False,False
25785,I66_WB,110P04171,390,AM,4,0.49,65.0,45.5,59.69521739130435,65.0,65.0,0.0,0.0,06:30,False,False,False
25785,I66_WB,110P04171,405,AM,4,0.49,65.0,45.5,58.63782608695652,65.0,65.0,0.0,0.0,06:45,False,False,False
25785,I66_WB,110P04171,420,AM,4,0.49,65.0,45.5,57.62608695652175,65.0,65.0,0.0,0.0,07:00,False,False,False
25785,I66_WB,110P04171,435,AM,4,0.49,65.0,45.5,53.646956521739135,65.0,65.0,0.0,0.0,07:15,False,False,False
25785,I66_WB,110P04171,450,AM,4,0.49,65.0,45.5,50.85565217391304,65.0,65.0,0.0,0.0,07:30,False,False,False
25785,I66_WB,110P04171,465,AM,4,0.49,65.0,45.5,50.39434782608696,65.0,65.0,0.0,0.0,07:45,False,False,False
25785,I66_WB,110P04171,480,AM,4,0.49,65.0,45.5,51.60434782608696,65.0,65.0,0.0,0.0,08:00,False,False,False
25785,I66_WB,110P04171,495,AM,4,0.49,65.0,45.5,51.00086956521739,65.0,65.0,0.0,0.0,08:15,False,False,False
25785,I66_WB,110P04171,510,AM,4,0.49,65.0,45.5,50.02565217391304,65.0,65.0,0.0,0.0,08:30,False,False,False
25785,I66_WB,110P04171,525,AM,4,0.49,65.0,45.5,51.25260869565217,65.0,65.0,0.0,0.0,08:45,False,False,False
25785,I66_WB,110P04171,540,MD,4,0.49,65.0,45.5,50.90086956521739,65.0,65.0,0.0,0.0,09:00,False,False,False
25785,I66_WB,110P04171,555,MD,4,0.49,65.0,45.5,51.94565217391305,65.0,65.0,0.0,0.0,09:15,False,False,False
25785,I66_WB,110P04171,570,MD,4,0.49,65.0,45.5,52.71782608695652,65.0,65.0,0.0,0.0,09:30,False,False,False
25785,I66_WB,110P04171,585,MD,4,0.49,65.0,45.5,56.26260869565217,65.0,65.0,0.0,0.0,09:45,False,False,False
25785,I66_WB,110P04171,600,MD,4,0.49,65.0,45.5,57.58565217391305,65.0,65.0,0.0,0.0,10:00,False,False,False
25785,I66_WB,110P04171,615,MD,4,0.49,65.0,45.5,57.70739130434782,65.0,65.0,0.0,0.0,10:15,False,False,False
25785,I66_WB,110P04171,630,MD,4,0.49,65.0,45.5,58.74173913043478,65.0,65.0,0.0,0.0,10:30,False,False,False
25785,I66_WB,110P04171,645,MD,4,0.49,65.0,45.5,58.80434782608695,65.0,65.0,0.0,0.0,10:45,False,False,False
25785,I66_WB,110P04171,660,MD,4,0.49,65.0,45.5,59.67782608695652,65.0,65.0,0.0,0.0,11:00,False,False,False
25785,I66_WB,110P04171,675,MD,4,0.49,65.0,45.5,58.35782608695652,65.0,65.0,0.0,0.0,11:15,False,False,False
25785,I66_WB,110P04171,690,MD,4,0.49,65.0,45.5,58.364782608695656,65.0,65.0,0.0,0.0,11:30,False,False,False
25785,I66_WB,110P04171,705,MD,4,0.49,65.0,45.5,59.04130434782609,65.0,65.0,0.0,0.0,11:45,False,False,False
25785,I66_WB,110P04171,720,MD,4,0.49,65.0,45.5,59.43739130434783,65.0,65.0,0.0,0.0,12:00,False,False,False
25785,I66_WB,110P04171,735,MD,4,0.49,65.0,45.5,58.19434782608696,65.0,65.0,0.0,0.0,12:15,False,False,False
25785,I66_WB,110P04171,750,MD,4,0.49,65.0,45.5,57.47608695652174,65.0,65.0,0.0,0.0,12:30,False,False,False
25785,I66_WB,110P04171,765,MD,4,0.49,65.0,45.5,55.62217391304348,65.0,65.0,0.0,0.0,12:45,False,False,False
25785,I66_WB,110P04171,780,MD,4,0.49,65.0,45.5,55.68478260869565,65.0,65.0,0.0,0.0,13:00,False,False,False
25785,I66_WB,110P04171,795,MD,4,0.49,65.0,45.5,55.01130434782608,65.0,65.0,0.0,0.0,13:15,False,False,False
25785,I66_WB,110P04171,810,MD,4,0.49,65.0,45.5,55.3004347826087,65.0,65.0,0.0,0.0,13:30,False,False,False
25785,I66_WB,110P04171,825,MD,4,0.49,65.0,45.5,56.06173913043479,65.0,65.0,0.0,0.0,13:45,False,False,False
25785,I66_WB,110P04171,840,MD,4,0.49,65.0,45.5,55.47739130434783,65.0,65.0,0.0,0.0,14:00,False,False,False
25785,I66_WB,110P04171,855,MD,4,0.49,65.0,45.5,55.625652173913046,65.0,65.0,0.0,0.0,14:15,False,False,False
25785,I66_WB,110P04171,870,MD,4,0.49,65.0,45.5,54.6904347826087,65.0,65.0,0.0,0.0,14:30,False,False,False
25785,I66_WB,110P04171,885,MD,4,0.49,65.0,45.5,54.52173913043478,65.0,65.0,0.0,0.0,14:45,False,False,False
25785,I66_WB,110P04171,900,PM,4,0.49,65.0,45.5,55.23130434782608,65.0,65.0,0.0,0.0,15:00,True,False,False
25785,I66_WB,110P04171,915,PM,4,0.49,65.0,45.5,59.79260869565218,65.0,65.0,0.0,0.0,15:15,True,False,False
25785,I66_WB,110P04171,930,PM,4,0.49,65.0,45.5,61.45478260869565,65.0,65.0,0.0,0.0,15:30,True,False,False
25785,I66_WB,110P04171,945,PM,4,0.49,65.0,45.5,60.78391304347826,65.0,65.0,0.0,0.0,15:45,True,False,False
25785,I66_WB,110P04171,960,PM,4,0.49,65.0,45.5,61.98086956521739,65.0,65.0,0.0,0.0,16:00,True,False,False
25785,I66_WB,110P04171,975,PM,4,0.49,65.0,45.5,60.59739130434782,65.0,65.0,0.0,0.0,16:15,True,False,False
25785,I66_WB,110P04171,990,PM,4,0.49,65.0,45.5,61.363913043478256,65.0,65.0,0.0,0.0,16:30,True,False,False
25785,I66_WB,110P04171,1005,PM,4,0.49,65.0,45.5,61.17913043478261,65.0,65.0,0.0,0.0,16:45,True,False,False
25785,I66_WB,110P04171,1020,PM,4,0.49,65.0,45.5,61.35913043478261,65.0,65.0,0.0,0.0,17:00,True,False,False
25785,I66_WB,110P04171,1035,PM,4,0.49,65.0,45.5,60.64260869565217,65.0,65.0,0.0,0.0,17:15,True,False,False
25785,I66_WB,110P04171,1050,PM,4,0.49,65.0,45.5,60.31304347826087,65.0,65.0,0.0,0.0,17:30,True,False,False
25785,I66_WB,110P04171,1065,PM,4,0.49,65.0,45.5,60.72173913043478,65.0,65.0,0.0,0.0,17:45,True,False,False
25785,I66_WB,110P04171,1080,PM,4,0.49,65.0,45.5,61.83652173913043,65.0,65.0,0.0,0.0,18:00,True,False,False
25785,I66_WB,110P04171,1095,PM,4,0.49,65.0,45.5,61.235652173913046,65.0,65.0,0.0,0.0,18:15,True,False,False
25785,I66_WB,110P04171,1110,PM,4,0.49,65.0,45.5,61.85869565217392,65.0,65.0,0.0,0.0,18:30,True,False,False
25785,I66_WB,110P04171,1125,PM,4,0.49,65.0,45.5,61.37347826086956,65.0,65.0,0.0,0.0,18:45,True,False,False
25946,I66_WB,110+04164,360,AM,3,0.29,53.4065,37.38455,49.22434782608696,53.4065,53.4065,0.0,0.0,06:00,False,False,False
25946,I66_WB,110+04164,375,AM,3,0.29,53.4065,37.38455,50.82608695652174,53.4065,53.4065,0.0,0.0,06:15,False,False,False
25946,I66_WB,110+04164,390,AM,3,0.29,53.4065,37.38455,49.07173913043479,53.4065,53.4065,0.0,0.0,06:30,False,False,False
25946,I66_WB,110+04164,405,AM,3,0.29,53.4065,37.38455,48.39043478260869,53.4065,53.4065,0.0,0.0,06:45,False,False,False
25946,I66_WB,110+04164,420,AM,3,0.29,53.4065,37.38455,47.598260869565216,53.4065,53.4065,0.0,0.0,07:00,False,False,False
25946,I66_WB,110+04164,435,AM,3,0.29,53.4065,37.38455,47.867826086956526,53.4065,53.4065,0.0,0.0,07:15,False,False,False
25946,I66_WB,110+04164,450,AM,3,0.29,53.4065,37.38455,47.39652173913043,53.4065,53.4065,0.0,0.0,07:30,False,False,False
25946,I66_WB,110+04164,465,AM,3,0.29,53.4065,37.38455,48.53652173913043,53.4065,53.4065,0.0,0.0,07:45,False,False,False
25946,I66_WB,110+04164,480,AM,3,0.29,53.4065,37.38455,48.85695652173913,53.4065,53.4065,0.0,0.0,08:00,False,False,False
25946,I66_WB,110+04164,495,AM,3,0.29,53.4065,37.38455,49.41130434782609,53.4065,53.4065,0.0,0.0,08:15,False,False,False
25946,I66_WB,110+04164,510,AM,3,0.29,53.4065,37.38455,48.52956521739131,53.4065,53.4065,0.0,0.0,08:30,False,False,False
25946,I66_WB,110+04164,525,AM,3,0.29,53.4065,37.38455,48.3104347826087,53.4065,53.4065,0.0,0.0,08:45,False,False,False
25946,I66_WB,110+04164,540,MD,3,0.29,53.4065,37.38455,46.9895652173913,53.4065,53.4065,0.0,0.0,09:00,False,False,False
25946,I66_WB,110+04164,555,MD,3,0.29,53.4065,37.38455,47.14043478260869,53.4065,53.4065,0.0,0.0,09:15,False,False,False
25946,I66_WB,110+04164,570,MD,3,0.29,53.4065,37.38455,48.09695652173913,53.4065,53.4065,0.0,0.0,09:30,False,False,False
25946,I66_WB,110+04164,585,MD,3,0.29,53.4065,37.38455,48.29086956521739,53.4065,53.4065,0.0,0.0,09:45,False,False,False
25946,I66_WB,110+04164,600,MD,3,0.29,53.4065,37.38455,48.45739130434782,53.4065,53.4065,0.0,0.0,10:00,False,False,False
25946,I66_WB,110+04164,615,MD,3,0.29,53.4065,37.38455,48.77956521739131,53.4065,53.4065,0.0,0.0,10:15,False,False,False
25946,I66_WB,110+04164,630,MD,3,0.29,53.4065,37.38455,48.65,53.4065,53.4065,0.0,0.0,10:30,False,False,False
25946,I66_WB,110+04164,645,MD,3,0.29,53.4065,37.38455,49.03652173913043,53.4065,53.4065,0.0,0.0,10:45,False,False,False
25946,I66_WB,110+04164,660,MD,3,0.29,53.4065,37.38455,48.75260869565217,53.4065,53.4065,0.0,0.0,11:00,False,False,False
25946,I66_WB,110+04164,675,MD,3,0.29,53.4065,37.38455,47.33521739130435,53.4065,53.4065,0.0,0.0,11:15,False,False,False
25946,I66_WB,110+04164,690,MD,3,0.29,53.4065,37.38455,46.72826086956522,53.4065,53.4065,0.0,0.0,11:30,False,False,False
25946,I66_WB,110+04164,705,MD,3,0.29,53.4065,37.38455,47.13521739130434,53.4065,53.4065,0.0,0.0,11:45,False,False,False
25946,I66_WB,110+04164,720,MD,3,0.29,53.4065,37.38455,47.70695652173913,53.4065,53.4065,0.0,0.0,12:00,False,False,False
25946,I66_WB,110+04164,735,MD,3,0.29,53.4065,37.38455,46.928260869565214,53.4065,53.4065,0.0,0.0,12:15,False,False,False
25946,I66_WB,110+04164,750,MD,3,0.29,53.4065,37.38455,46.50652173913044,53.4065,53.4065,0.0,0.0,12:30,False,False,False
25946,I66_WB,110+04164,765,MD,3,0.29,53.4065,37.38455,48.24739130434783,53.4065,53.4065,0.0,0.0,12:45,False,False,False
25946,I66_WB,110+04164,780,MD,3,0.29,53.4065,37.38455,47.985652173913046,53.4065,53.4065,0.0,0.0,13:00,False,False,False
25946,I66_WB,110+04164,795,MD,3,0.29,53.4065,37.38455,46.22130434782608,53.4065,53.4065,0.0,0.0,13:15,False,False,False
25946,I66_WB,110+04164,810,MD,3,0.29,53.4065,37.38455,47.5604347826087,53.4065,53.4065,0.0,0.0,13:30,False,False,False
25946,I66_WB,110+04164,825,MD,3,0.29,53.4065,37.38455,49.05434782608695,53.4065,53.4065,0.0,0.0,13:45,False,False,False
25946,I66_WB,110+04164,840,MD,3,0.29,53.4065,37.38455,48.7804347826087,53.4065,53.4065,0.0,0.0,14:00,False,False,False
25946,I66_WB,110+04164,855,MD,3,0.29,53.4065,37.38455,50.38956521739131,53.4065,53.4065,0.0,0.0,14:15,False,False,False
25946,I66_WB,110+04164,870,MD,3,0.29,53.4065,37.38455,49.79565217391304,53.4065,53.4065,0.0,0.0,14:30,False,False,False
25946,I66_WB,110+04164,885,MD,3,0.29,53.4065,37.38455,50.32304347826087,53.4065,53.4065,0.0,0.0,14:45,False,False,False
25946,I66_WB,110+04164,900,PM,3,0.29,53.4065,37.38455,50.37782608695653,53.4065,53.4065,0.0,0.0,15:00,True,False,False
25946,I66_WB,110+04164,915,PM,3,0.29,53.4065,37.38455,50.15217391304348,53.4065,53.4065,0.0,0.0,15:15,True,False,False
25946,I66_WB,110+04164,930,PM,3,0.29,53.4065,37.38455,50.67478260869565,53.4065,53.4065,0.0,0.0,15:30,True,False,False
25946,I66_WB,110+04164,945,PM,3,0.29,53.4065,37.38455,50.75608695652174,53.4065,53.4065,0.0,0.0,15:45,True,False,False
25946,I66_WB,110+04164,960,PM,3,0.29,53.4065,37.38455,51.20043478260869,53.4065,53.4065,0.0,0.0,16:00,True,False,False
25946,I66_WB,110+04164,975,PM,3,0.29,53.4065,37.38455,50.49391304347826,53.4065,53.4065,0.0,0.0,16:15,True,False,False
25946,I66_WB,110+04164,990,PM,3,0.29,53.4065,37.38455,50.13956521739131,53.4065,53.4065,0.0,0.0,16:30,True,False,False
25946,I66_WB,110+04164,1005,PM,3,0.29,53.4065,37.38455,49.72739130434783,53.4065,53.4065,0.0,0.0,16:45,True,False,False
25946,I66_WB,110+04164,1020,PM,3,0.29,53.4065,37.38455,49.35565217391304,53.4065,53.4065,0.0,0.0,17:00,True,False,False
25946,I66_WB,110+04164,1035,PM,3,0.29,53.4065,37.38455,48.97,53.4065,53.4065,0.0,0.0,17:15,True,False,False
25946,I66_WB,110+04164,1050,PM,3,0.29,53.4065,37.38455,50.04956521739131,53.4065,53.4065,0.0,0.0,17:30,True,False,False
25946,I66_WB,110+04164,1065,PM,3,0.29,53.4065,37.38455,50.205652173913045,53.4065,53.4065,0.0,0.0,17:45,True,False,False
25946,I66_WB,110+04164,1080,PM,3,0.29,53.4065,37.38455,50.96869565217391,53.4065,53.4065,0.0,0.0,18:00,True,False,False
25946,I66_WB,110+04164,1095,PM,3,0.29,53.4065,37.38455,51.10130434782609,53.4065,53.4065,0.0,0.0,18:15,True,False,False
25946,I66_WB,110+04164,1110,PM,3,0.29,53.4065,37.38455,50.35913043478261,53.4065,53.4065,0.0,0.0,18:30,True,False,False
25946,I66_WB,110+04164,1125,PM,3,0.29,53.4065,37.38455,49.39652173913043,53.4065,53.4065,0.0,0.0,18:45,True,False,False
25947,I66_EB,110N04162,360,AM,2,0.18,54.3095,38.01665,52.8195652173913,54.3095,54.3095,0.0,0.0,06:00,False,False,False
25947,I66_EB,110N04162,375,AM,2,0.18,54.3095,38.01665,52.41652173913043,54.3095,54.3095,0.0,0.0,06:15,False,False,False
25947,I66_EB,110N04162,390,AM,2,0.18,54.3095,38.01665,51.81652173913044,54.3095,54.3095,0.0,0.0,06:30,False,False,False
25947,I66_EB,110N04162,405,AM,2,0.18,54.3095,38.01665,49.44217391304348,54.3095,54.3095,0.0,0.0,06:45,False,False,False
25947,I66_EB,110N04162,420,AM,2,0.18,54.3095,38.01665,49.2804347826087,54.3095,54.3095,0.0,0.0,07:00,False,False,False
25947,I66_EB,110N04162,435,AM,2,0.18,54.3095,38.01665,47.84173913043478,54.3095,54.3095,0.0,0.0,07:15,False,False,False
25947,I66_EB,110N04162,450,AM,2,0.18,54.3095,38.01665,45.30217391304348,54.3095,54.3095,0.0,0.0,07:30,False,False,False
25947,I66_EB,110N04162,465,AM,2,0.18,54.3095,38.01665,40.10608695652174,54.3095,54.3095,0.0,0.0,07:45,False,False,False
25947,I66_EB,110N04162,480,AM,2,0.18,54.3095,38.01665,38.20173913043478,54.3095,54.3095,0.0,0.0,08:00,False,False,False
25947,I66_EB,110N04162,495,AM,2,0.18,54.3095,38.01665,35.27782608695652,54.3095,54.3095,0.0,0.0,08:15,False,True,False
25947,I66_EB,110N04162,510,AM,2,0.18,54.3095,38.01665,31.58826086956521,54.3095,54.3095,0.0,0.0,08:30,False,True,False
25947,I66_EB,110N04162,525,AM,2,0.18,54.3095,38.01665,33.22391304347826,54.3095,54.3095,0.0,0.0,08:45,False,True,False
25947,I66_EB,110N04162,540,MD,2,0.18,54.3095,38.01665,38.79565217391304,54.3095,54.3095,0.0,0.0,09:00,False,False,False
25947,I66_EB,110N04162,555,MD,2,0.18,54.3095,38.01665,43.9795652173913,54.3095,54.3095,0.0,0.0,09:15,False,False,False
25947,I66_EB,110N04162,570,MD,2,0.18,54.3095,38.01665,45.420869565217394,54.3095,54.3095,0.0,0.0,09:30,False,False,False
25947,I66_EB,110N04162,585,MD,2,0.18,54.3095,38.01665,46.82173913043479,54.3095,54.3095,0.0,0.0,09:45,False,False,False
25947,I66_EB,110N04162,600,MD,2,0.18,54.3095,38.01665,46.3704347826087,54.3095,54.3095,0.0,0.0,10:00,False,False,False
25947,I66_EB,110N04162,615,MD,2,0.18,54.3095,38.01665,44.89521739130434,54.3095,54.3095,0.0,0.0,10:15,False,False,False
25947,I66_EB,110N04162,630,MD,2,0.18,54.3095,38.01665,43.90217391304348,54.3095,54.3095,0.0,0.0,10:30,False,False,False
25947,I66_EB,110N04162,645,MD,2,0.18,54.3095,38.01665,45.98826086956522,54.3095,54.3095,0.0,0.0,10:45,False,False,False
25947,I66_EB,110N04162,660,MD,2,0.18,54.3095,38.01665,47.81521739130435,54.3095,54.3095,0.0,0.0,11:00,False,False,False
25947,I66_EB,110N04162,675,MD,2,0.18,54.3095,38.01665,47.40565217391304,54.3095,54.3095,0.0,0.0,11:15,False,False,False
25947,I66_EB,110N04162,690,MD,2,0.18,54.3095,38.01665,48.64608695652174,54.3095,54.3095,0.0,0.0,11:30,False,False,False
25947,I66_EB,110N04162,705,MD,2,0.18,54.3095,38.01665,48.12130434782608,54.3095,54.3095,0.0,0.0,11:45,False,False,False
25947,I66_EB,110N04162,720,MD,2,0.18,54.3095,38.01665,48.38130434782609,54.3095,54.3095,0.0,0.0,12:00,False,False,False
25947,I66_EB,110N04162,735,MD,2,0.18,54.3095,38.01665,48.0604347826087,54.3095,54.3095,0.0,0.0,12:15,False,False,False
25947,I66_EB,110N04162,750,MD,2,0.18,54.3095,38.01665,47.76304347826087,54.3095,54.3095,0.0,0.0,12:30,False,False,False
25947,I66_EB,110N04162,765,MD,2,0.18,54.3095,38.01665,48.03,54.3095,54.3095,0.0,0.0,12:45,False,False,False
25947,I66_EB,110N04162,780,MD,2,0.18,54.3095,38.01665,47.34782608695652,54.3095,54.3095,0.0,0.0,13:00,False,False,False
25947,I66_EB,110N04162,795,MD,2,0.18,54.3095,38.01665,47.94826086956522,54.3095,54.3095,0.0,0.0,13:15,False,False,False
25947,I66_EB,110N04162,810,MD,2,0.18,54.3095,38.01665,48.24434782608696,54.3095,54.3095,0.0,0.0,13:30,False,False,False
25947,I66_EB,110N04162,825,MD,2,0.18,54.3095,38.01665,48.22565217391305,54.3095,54.3095,0.0,0.0,13:45,False,False,False
25947,I66_EB,110N04162,840,MD,2,0.18,54.3095,38.01665,47.85913043478261,54.3095,54.3095,0.0,0.0,14:00,False,False,False
25947,I66_EB,110N04162,855,MD,2,0.18,54.3095,38.01665,46.50739130434783,54.3095,54.3095,0.0,0.0,14:15,False,False,False
25947,I66_EB,110N04162,870,MD,2,0.18,54.3095,38.01665,45.84608695652174,54.3095,54.3095,0.0,0.0,14:30,False,False,False
25947,I66_EB,110N04162,885,MD,2,0.18,54.3095,38.01665,46.22,54.3095,54.3095,0.0,0.0,14:45,False,False,False
25947,I66_EB,110N04162,900,PM,2,0.18,54.3095,38.01665,45.19565217391305,54.3095,54.3095,0.0,0.0,15:00,True,False,False
25947,I66_EB,110N04162,915,PM,2,0.18,54.3095,38.01665,44.74913043478261,54.3095,54.3095,0.0,0.0,15:15,True,False,False
25947,I66_EB,110N04162,930,PM,2,0.18,54.3095,38.01665,45.31173913043479,54.3095,54.3095,0.0,0.0,15:30,True,False,False
25947,I66_EB,110N04162,945,PM,2,0.18,54.3095,38.01665,45.1895652173913,54.3095,54.3095,0.0,0.0,15:45,True,False,False
25947,I66_EB,110N04162,960,PM,2,0.18,54.3095,38.01665,45.12130434782608,54.3095,54.3095,0.0,0.0,16:00,True,False,False
25947,I66_EB,110N04162,975,PM,2,0.18,54.3095,38.01665,44.66782608695653,54.3095,54.3095,0.0,0.0,16:15,True,False,False
25947,I66_EB,110N04162,990,PM,2,0.18,54.3095,38.01665,44.84913043478261,54.3095,54.3095,0.0,0.0,16:30,True,False,False
25947,I66_EB,110N04162,1005,PM,2,0.18,54.3095,38.01665,44.93782608695652,54.3095,54.3095,0.0,0.0,16:45,True,False,False
25947,I66_EB,110N04162,1020,PM,2,0.18,54.3095,38.01665,43.12826086956522,54.3095,54.3095,0.0,0.0,17:00,True,False,False
25947,I66_EB,110N04162,1035,PM,2,0.18,54.3095,38.01665,42.34130434782609,54.3095,54.3095,0.0,0.0,17:15,True,False,False
25947,I66_EB,110N04162,1050,PM,2,0.18,54.3095,38.01665,43.26478260869565,54.3095,54.3095,0.0,0.0,17:30,True,False,False
25947,I66_EB,110N04162,1065,PM,2,0.18,54.3095,38.01665,42.969565217391306,54.3095,54.3095,0.0,0.0,17:45,True,False,False
25947,I66_EB,110N04162,1080,PM,2,0.18,54.3095,38.01665,43.09652173913044,54.3095,54.3095,0.0,0.0,18:00,True,False,False
25947,I66_EB,110N04162,1095,PM,2,0.18,54.3095,38.01665,42.94826086956522,54.3095,54.3095,0.0,0.0,18:15,True,False,False
25947,I66_EB,110N04162,1110,PM,2,0.18,54.3095,38.01665,41.92173913043479,54.3095,54.3095,0.0,0.0,18:30,True,False,False
25947,I66_EB,110N04162,1125,PM,2,0.18,54.3095,38.01665,38.00913043478261,54.3095,54.3095,0.0,0.0,18:45,True,True,False
25966,I66_WB,110+04166,360,AM,2,0.13,61.7,43.19,59.28434782608696,61.7,61.7,0.0,0.0,06:00,False,False,False
25966,I66_WB,110+04166,375,AM,2,0.13,61.7,43.19,59.43347826086956,61.7,61.7,0.0,0.0,06:15,False,False,False
25966,I66_WB,110+04166,390,AM,2,0.13,61.7,43.19,58.48086956521739,61.7,61.7,0.0,0.0,06:30,False,False,False
25966,I66_WB,110+04166,405,AM,2,0.13,61.7,43.19,58.46043478260869,61.7,61.7,0.0,0.0,06:45,False,False,False
25966,I66_WB,110+04166,420,AM,2,0.13,61.7,43.19,57.178260869565214,61.7,61.7,0.0,0.0,07:00,False,False,False
25966,I66_WB,110+04166,435,AM,2,0.13,61.7,43.19,50.12130434782608,61.7,61.7,0.0,0.0,07:15,False,False,False
25966,I66_WB,110+04166,450,AM,2,0.13,61.7,43.19,42.802608695652175,61.7,61.7,0.0,0.0,07:30,False,True,False
25966,I66_WB,110+04166,465,AM,2,0.13,61.7,43.19,40.165652173913045,61.7,61.7,0.0,0.0,07:45,False,True,False
25966,I66_WB,110+04166,480,AM,2,0.13,61.7,43.19,42.61,61.7,61.7,0.0,0.0,08:00,False,True,False
25966,I66_WB,110+04166,495,AM,2,0.13,61.7,43.19,42.93782608695653,61.7,61.7,0.0,0.0,08:15,False,True,False
25966,I66_WB,110+04166,510,AM,2,0.13,61.7,43.19,49.62173913043478,61.7,61.7,0.0,0.0,08:30,False,False,False
25966,I66_WB,110+04166,525,AM,2,0.13,61.7,43.19,52.54391304347826,61.7,61.7,0.0,0.0,08:45,False,False,False
25966,I66_WB,110+04166,540,MD,2,0.13,61.7,43.19,56.04608695652173,61.7,61.7,0.0,0.0,09:00,False,False,False
25966,I66_WB,110+04166,555,MD,2,0.13,61.7,43.19,58.30217391304348,61.7,61.7,0.0,0.0,09:15,False,False,False
25966,I66_WB,110+04166,570,MD,2,0.13,61.7,43.19,57.36913043478261,61.7,61.7,0.0,0.0,09:30,False,False,False
25966,I66_WB,110+04166,585,MD,2,0.13,61.7,43.19,56.4408695652174,61.7,61.7,0.0,0.0,09:45,False,False,False
25966,I66_WB,110+04166,600,MD,2,0.13,61.7,43.19,55.94739130434783,61.7,61.7,0.0,0.0,10:00,False,False,False
25966,I66_WB,110+04166,615,MD,2,0.13,61.7,43.19,55.21782608695652,61.7,61.7,0.0,0.0,10:15,False,False,False
25966,I66_WB,110+04166,630,MD,2,0.13,61.7,43.19,55.50913043478261,61.7,61.7,0.0,0.0,10:30,False,False,False
25966,I66_WB,110+04166,645,MD,2,0.13,61.7,43.19,55.780869565217394,61.7,61.7,0.0,0.0,10:45,False,False,False
25966,I66_WB,110+04166,660,MD,2,0.13,61.7,43.19,57.24913043478261,61.7,61.7,0.0,0.0,11:00,False,False,False
25966,I66_WB,110+04166,675,MD,2,0.13,61.7,43.19,58.03869565217391,61.7,61.7,0.0,0.0,11:15,False,False,False
25966,I66_WB,110+04166,690,MD,2,0.13,61.7,43.19,58.05826086956522,61.7,61.7,0.0,0.0,11:30,False,False,False
25966,I66_WB,110+04166,705,MD,2,0.13,61.7,43.19,57.753913043478256,61.7,61.7,0.0,0.0,11:45,False,False,False
25966,I66_WB,110+04166,720,MD,2,0.13,61.7,43.19,58.01260869565217,61.7,61.7,0.0,0.0,12:00,False,False,False
25966,I66_WB,110+04166,735,MD,2,0.13,61.7,43.19,58.09391304347827,61.7,61.7,0.0,0.0,12:15,False,False,False
25966,I66_WB,110+04166,750,MD,2,0.13,61.7,43.19,58.07652173913044,61.7,61.7,0.0,0.0,12:30,False,False,False
25966,I66_WB,110+04166,765,MD,2,0.13,61.7,43.19,57.71565217391304,61.7,61.7,0.0,0.0,12:45,False,False,False
25966,I66_WB,110+04166,780,MD,2,0.13,61.7,43.19,54.58826086956522,61.7,61.7,0.0,0.0,13:00,False,False,False
25966,I66_WB,110+04166,795,MD,2,0.13,61.7,43.19,53.23826086956522,61.7,61.7,0.0,0.0,13:15,False,False,False
25966,I66_WB,110+04166,810,MD,2,0.13,61.7,43.19,52.31695652173913,61.7,61.7,0.0,0.0,13:30,False,False,False
25966,I66_WB,110+04166,825,MD,2,0.13,61.7,43.19,50.10304347826087,61.7,61.7,0.0,0.0,13:45,False,False,False
25966,I66_WB,110+04166,840,MD,2,0.13,61.7,43.19,48.16391304347826,61.7,61.7,0.0,0.0,14:00,False,False,False
25966,I66_WB,110+04166,855,MD,2,0.13,61.7,43.19,41.8704347826087,61.7,61.7,0.0,3.644244572717963,14:15,False,True,False
25966,I66_WB,110+04166,870,MD,2,0.13,61.7,43.19,25.782608695652176,24.31361045019216,61.7,11.832209944230044,10.719628214521457,14:30,False,True,True
25966,I66_WB,110+04166,885,MD,2,0.13,61.7,43.19,24.967391304347824,26.51897371816747,61.7,10.20830378868925,11.320885524107307,14:45,False,True,True
25966,I66_WB,110+04166,900,PM,2,0.13,61.7,43.19,51.832608695652176,49.77263018022877,61.7,1.8439786498066724,1.4648767236618954,15:00,True,False,False
25966,I66_WB,110+04166,915,PM,2,0.13,61.7,43.19,59.72913043478261,61.7,61.7,0.0,0.0,15:15,True,False,False
25966,I66_WB,110+04166,930,PM,2,0.13,61.7,43.19,59.18217391304348,61.7,61.7,0.0,0.0,15:30,True,False,False
25966,I66_WB,110+04166,945,PM,2,0.13,61.7,43.19,59.756956521739134,61.7,61.7,0.0,0.0,15:45,True,False,False
25966,I66_WB,110+04166,960,PM,2,0.13,61.7,43.19,60.552608695652175,61.7,61.7,0.0,0.0,16:00,True,False,False
25966,I66_WB,110+04166,975,PM,2,0.13,61.7,43.19,59.81391304347826,61.7,61.7,0.0,0.0,16:15,True,False,False
25966,I66_WB,110+04166,990,PM,2,0.13,61.7,43.19,59.90608695652173,61.7,61.7,0.0,0.0,16:30,True,False,False
25966,I66_WB,110+04166,1005,PM,2,0.13,61.7,43.19,59.91217391304348,61.7,61.7,0.0,0.0,16:45,True,False,False
