period,link_id,corridor,tmc_code,lanes,period_hours,V_assign_veh,lower_bound_veh,upper_bound_veh,inside_window,below_lower,above_upper,V_over_lower,V_over_upper,queued_bins,pinned_by_queue_veh,absorbed_by_free_bins_veh,share_pinned,mu_free_vph,bins_clipped_at_mu_free,volume_not_placed_veh,share_not_placed,V_assign_vphpl,queue_peak_model_veh,queue_peak_meas_veh,peak_ratio,queue_at_AM_MD_boundary_veh,queue_at_MD_PM_boundary_veh,end_of_run_queue_veh,storage_veh,peak_over_storage,bins_over_storage,bins_at_capacity,unmet_demand_veh,residual_rmse_veh,residual_rmse_in_episode_veh,has_queue,length_mi,free_speed_mph,cutoff_mph,mae_period_mph_anchored,mae_episode_mph_anchored,bias_episode_mph_anchored,episode_bins_anchored,mae_period_mph_assignment,mae_episode_mph_assignment,bias_episode_mph_assignment,episode_bins_assignment,mae_period_mph_free_flow,mae_episode_mph_free_flow,bias_episode_mph_free_flow,episode_bins_free_flow,t0_min_obs,T2_min_obs,t3_min_obs,P_h_obs,vT2_mph_obs,t0_min_model,T2_min_model,t3_min_model,P_h_model,vT2_mph_model
AM,31418,I66_WB,110+04184,2,3.0,3209.9114,0.0,12000.0,True,False,False,,0.2674926166666667,0,0.0,3209.9114,0.0,4000.0,0,0.0,0.0,534.9852333333333,60.24018258993499,61.10348945483902,0.9858713983013672,0.0,0.0,42.593127648173095,312.0,0.1930775083010736,0,15,62.16994108600306,3.02467001906189,5.631629093249521,True,0.78,68.98,48.286,3.525599174166749,2.428755061140184,-0.2363735685072328,15,30.988125000000007,31.72211594202899,31.116956521739134,15,30.988125000000007,31.72211594202899,31.116956521739134,15,,,,,,,,,,
AM,31419,I66_EB,110-04183,2,3.0,121.4594,9434.815516767118,11434.815516767118,False,True,False,0.0128735320562599,0.0106218941461627,10,9615.736933610606,-9494.277533610606,79.16832236624424,4000.0,0,0.0,0.0,20.243233333333333,28.57234946573442,31.53408902266746,0.9060781633868012,14.37342780794188,0.0,0.0,184.0,0.1552845079659479,0,12,28.57234946573442,2.5348489231557645,5.233938958442771,True,0.46,69.369,48.5583,5.68329347826087,,,0,5.68329347826087,,,0,5.68329347826087,,,0,379.19888541666666,480.0,563.9572890666666,3.0793067275,31.92304347826087,402.9302406166667,495.0,551.2840789833333,2.472563972777778,32.69166819154183
AM,31420,I66_EB,110+58629,3,3.0,14016.1928,0.0,18000.0,True,False,False,,0.7786773777777778,0,0.0,14016.1928,0.0,6000.0,0,0.0,0.0,1557.3547555555558,0.0,0.0,,0.0,0.0,0.0,276.0,0.0,0,0,0.0,0.0,,False,0.46,72.0,50.4,2.5581249999999995,,,0,2.5581249999999995,,,0,2.5581249999999995,,,0,,,,,,,,,,
AM,31421,I66_EB,110+58629,3,3.0,14016.1928,0.0,17100.0,True,False,False,,0.8196603976608188,0,0.0,14016.1928,0.0,5700.0,0,0.0,0.0,1557.3547555555558,0.0,0.0,,0.0,0.0,0.0,390.0,0.0,0,0,0.0,0.0,,False,0.65,72.0,50.4,2.5581249999999995,,,0,2.5581249999999995,,,0,2.5581249999999995,,,0,,,,,,,,,,
AM,31422,I66_EB,110-04183,2,3.0,121.4594,9434.815516767118,11434.815516767118,False,True,False,0.0128735320562599,0.0106218941461627,10,9621.335349380632,-9499.875949380634,79.21441526452982,4000.0,0,0.0,0.0,20.243233333333333,40.851758820529085,44.55903883637793,0.916800718492558,19.97184357797028,0.0,0.0,260.0,0.1571221493097272,0,12,40.851758820529085,3.620582493147964,7.465373253993215,True,0.65,69.369,48.5583,5.68329347826087,,,0,5.68329347826087,,,0,5.68329347826087,,,0,379.19888541666666,480.0,563.9572890666666,3.0793067275,31.92304347826087,404.0896701666667,480.0,551.56302155,2.4578891897222226,32.48838891863085
AM,31423,I66_WB,110+04184,2,3.0,3209.9114,0.0,12000.0,True,False,False,,0.2674926166666667,0,0.0,3209.9114,0.0,4000.0,0,0.0,0.0,534.9852333333333,72.58626680044449,83.82145348292019,0.8659628744714498,0.0,0.0,47.93449056938505,428.0,0.1695940813094497,0,15,77.30086709455622,6.528610782153973,12.155611748578156,True,1.07,68.98,48.286,5.664564433373611,4.71031800429417,2.955549097548708,15,30.988125000000007,31.72211594202899,31.116956521739134,15,30.988125000000007,31.72211594202899,31.116956521739134,15,,,,,,,,,,
AM,31424,I66_WB,110-58628,3,3.0,8440.1469,0.0,18000.0,True,False,False,,0.46889705,0,0.0,8440.1469,0.0,6000.0,0,0.0,0.0,937.7941,0.0,0.0,,0.0,0.0,0.0,234.0,0.0,0,0,0.0,0.0,,False,0.39,72.5265,50.76855,9.413891304347825,,,0,9.413891304347825,,,0,9.413891304347825,,,0,,,,,,,,,,
AM,31425,I66_WB,110-58628,3,3.0,8440.1469,0.0,18000.0,True,False,False,,0.46889705,0,0.0,8440.1469,0.0,6000.0,0,0.0,0.0,937.7941,0.0,0.0,,0.0,0.0,0.0,402.0,0.0,0,0,0.0,0.0,,False,0.67,72.5265,50.76855,9.413891304347825,,,0,9.413891304347825,,,0,9.413891304347825,,,0,,,,,,,,,,
AM,31426,I66_WB,110+04184,2,3.0,3209.9114,0.0,12000.0,True,False,False,,0.2674926166666667,0,0.0,3209.9114,0.0,4000.0,0,0.0,0.0,534.9852333333333,51.70803714446515,52.486330685566855,0.9851715002566236,0.0,0.0,36.60270598309944,268.0,0.1929404371062132,0,15,53.20473046755592,2.5807949150647485,4.805178626360323,True,0.67,68.98,48.286,3.4981928142335885,2.399521610544812,-0.2942222840339354,15,30.988125000000007,31.72211594202899,31.116956521739134,15,30.988125000000007,31.72211594202899,31.116956521739134,15,,,,,,,,,,
AM,31427,I66_EB,110-04183,2,3.0,121.4594,9434.815516767118,11434.815516767118,False,True,False,0.0128735320562599,0.0106218941461627,10,9624.25169680599,-9502.79229680599,79.23842614738744,4000.0,0,0.0,0.0,20.243233333333333,51.81625630181748,73.35103316142212,0.7064148120148014,22.888191003326824,0.0,0.0,428.0,0.1210660193967698,0,11,51.81625630181748,8.227370365056034,17.12663715395241,True,1.07,69.369,48.5583,5.68329347826087,,,0,5.68329347826087,,,0,5.68329347826087,,,0,379.19888541666666,480.0,563.9572890666666,3.0793067275,31.92304347826087,404.07200703333336,495.0,542.0539978166667,2.299699846388889,37.002893034239605
AM,31428,I66_EB,110+58629,3,3.0,14016.1928,0.0,18000.0,True,False,False,,0.7786773777777778,0,0.0,14016.1928,0.0,6000.0,0,0.0,0.0,1557.3547555555558,0.0,0.0,,0.0,0.0,0.0,300.0,0.0,0,0,0.0,0.0,,False,0.5,72.0,50.4,2.5581249999999995,,,0,2.5581249999999995,,,0,2.5581249999999995,,,0,,,,,,,,,,
AM,31429,I66_EB,110-04183,2,3.0,121.4594,9434.815516767118,11434.815516767118,False,True,False,0.0128735320562599,0.0106218941461627,10,9624.158341951028,-9502.698941951028,79.23765753783591,4000.0,0,0.0,0.0,20.243233333333333,40.72982449100039,45.930086185189566,0.8867787516613449,22.79483614836397,0.0,0.0,268.0,0.1519769570559715,0,12,40.72982449100039,3.649383082222632,7.590588291778197,True,0.67,69.369,48.5583,5.68329347826087,,,0,5.68329347826087,,,0,5.68329347826087,,,0,379.19888541666666,480.0,563.9572890666666,3.0793067275,31.92304347826087,403.36226361666667,480.0,554.5309156999999,2.519477534722222,33.06403118199232
AM,31720,I66_EB,110P58636,3,3.0,0.0,0.0,18000.0,True,False,False,,0.0,0,0.0,0.0,,6000.0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,276.0,0.0,0,0,0.0,0.0,,False,0.46,68.766,48.1362,4.925103260869571,,,0,4.925103260869571,,,0,4.925103260869571,,,0,,,,,,,,,,
AM,31724,I66_EB,110+58636,3,3.0,6193.5253,0.0,18000.0,True,False,False,,0.3440847388888889,0,0.0,6193.5253,0.0,6000.0,0,0.0,0.0,688.1694777777778,0.0,0.0,,0.0,0.0,0.0,282.0,0.0,0,0,0.0,0.0,,False,0.47,67.763,47.4341,6.123951086956526,,,0,6.123951086956526,,,0,6.123951086956526,,,0,,,,,,,,,,
AM,31781,I66_EB,110+58635,4,3.0,15261.8913,0.0,22800.0,True,False,False,,0.669381197368421,0,0.0,15261.8913,0.0,7600.0,0,0.0,0.0,1271.824275,0.0,0.0,,0.0,0.0,0.0,232.0,0.0,0,0,0.0,0.0,,False,0.29,70.1265,49.08854999999999,4.57913586956521,,,0,4.57913586956521,,,0,4.57913586956521,,,0,,,,,,,,,,
AM,31785,I66_EB,110+58635,4,3.0,14038.3054,0.0,22800.0,True,False,False,,0.615715149122807,0,0.0,14038.3054,0.0,7600.0,0,0.0,0.0,1169.8587833333331,0.0,0.0,,0.0,0.0,0.0,1144.0,0.0,0,0,0.0,0.0,,False,1.43,70.1265,49.08854999999999,4.57913586956521,,,0,4.57913586956521,,,0,4.57913586956521,,,0,,,,,,,,,,
AM,31790,I66_EB,110+58634,4,3.0,15292.876,0.0,22800.0,True,False,False,,0.6707401754385965,0,0.0,15292.876,0.0,7600.0,0,0.0,0.0,1274.4063333333334,0.0,0.0,,0.0,0.0,0.0,424.0,0.0,0,0,0.0,0.0,,False,0.53,71.31,49.917,6.9443478260869576,,,0,6.9443478260869576,,,0,6.9443478260869576,,,0,,,,,,,,,,
AM,31795,I66_EB,110N04178,4,3.0,14687.3084,14890.068874590685,22490.068874590685,False,True,False,0.9863828383670752,0.6530575109351374,8,15071.979125862015,-384.6707258620172,1.0261906889530568,7600.0,0,0.0,0.0,1223.9423666666669,40.34574572823385,84.86117357417073,0.4754323329381096,16.594951670659384,0.0,0.0,792.0,0.0509415981417094,0,12,48.835707208553686,21.00497283961609,40.48179658601109,True,0.99,68.72,48.104,20.35910326086956,,,0,20.35910326086956,,,0,20.35910326086956,,,0,412.55812813333335,495.0,627.2263782666666,3.577804168888889,39.71144927536233,,,,,
AM,31800,I66_EB,110+58633,4,3.0,17047.0493,0.0,24000.0,True,False,False,,0.7102937208333333,0,0.0,17047.0493,0.0,8000.0,0,0.0,0.0,1420.5874416666666,0.0,0.0,,0.0,0.0,0.0,48.0,0.0,0,0,0.0,0.0,,False,0.06,71.0,49.7,11.03774456521739,,,0,11.03774456521739,,,0,11.03774456521739,,,0,,,,,,,,,,
AM,31804,I66_EB,110N04179,4,3.0,14288.5327,13454.209872875072,19154.20987287507,True,False,False,1.0620120270910147,0.7459734854547291,9,15526.975015867833,-1238.4423158678328,1.0866738623111267,7600.0,0,0.0,0.0,1190.7110583333333,331.3851050062003,325.71288128295055,1.0174147970473488,212.11506025731228,115.64225014138788,35.84511439803282,880.0000000000001,0.3765739829615912,0,36,570.9948425894788,19.937245465095096,23.32249611440448,True,1.1,68.35300000000001,47.847100000000005,3.321459181934207,3.321459181934207,3.239813423448652,16,30.19601630434784,30.19601630434784,29.728217391304355,16,30.19601630434784,30.19601630434784,29.728217391304355,16,396.9914899666667,480.0,650.6555889166667,4.2277349825,17.575652173913042,414.8216213833333,480.0,641.7729201166666,3.7825216455555553,16.98087788051743
AM,31809,I66_EB,110+58631,4,3.0,15076.5661,0.0,22800.0,True,False,False,,0.661252899122807,0,0.0,15076.5661,0.0,7600.0,0,0.0,0.0,1256.3805083333334,0.0,0.0,,0.0,0.0,0.0,96.0,0.0,0,0,0.0,0.0,,False,0.12,72.45649999999999,50.71954999999999,2.497967391304337,,,0,2.497967391304337,,,0,2.497967391304337,,,0,,,,,,,,,,
AM,31818,I66_EB,110+58630,5,3.0,13182.2915,0.0,28500.0,True,False,False,,0.4625365438596491,0,0.0,13182.2915,0.0,9500.0,0,0.0,0.0,878.8194333333332,0.0,0.0,,0.0,0.0,0.0,320.0,0.0,0,0,0.0,0.0,,False,0.32,71.1965,49.83755,2.2909293478260877,,,0,2.2909293478260877,,,0,2.2909293478260877,,,0,,,,,,,,,,
AM,31823,I66_EB,110+58630,4,3.0,10406.8251,0.0,22800.0,True,False,False,,0.456439697368421,0,0.0,10406.8251,0.0,7600.0,0,0.0,0.0,867.235425,0.0,0.0,,0.0,0.0,0.0,376.0,0.0,0,0,0.0,0.0,,False,0.47,71.1965,49.83755,2.2909293478260877,,,0,2.2909293478260877,,,0,2.2909293478260877,,,0,,,,,,,,,,
AM,31829,I66_EB,110+58629,4,3.0,15203.449,0.0,22800.0,True,False,False,,0.6668179385964913,0,0.0,15203.449,0.0,7600.0,0,0.0,0.0,1266.9540833333333,0.0,0.0,,0.0,0.0,0.0,144.0,0.0,0,0,0.0,0.0,,False,0.18,72.0,50.4,2.5581249999999995,,,0,2.5581249999999995,,,0,2.5581249999999995,,,0,,,,,,,,,,
AM,31833,I66_EB,110+58629,3,3.0,12823.8315,0.0,17100.0,True,False,False,,0.7499316666666667,0,0.0,12823.8315,0.0,5700.0,0,0.0,0.0,1424.8701666666666,0.0,0.0,,0.0,0.0,0.0,276.0,0.0,0,0,0.0,0.0,,False,0.46,72.0,50.4,2.5581249999999995,,,0,2.5581249999999995,,,0,2.5581249999999995,,,0,,,,,,,,,,
AM,32029,I66_WB,110+04178,4,3.0,9363.7247,0.0,22800.0,True,False,False,,0.4106896798245614,0,0.0,9363.7247,0.0,7600.0,0,0.0,0.0,780.3103916666668,24.621145820882475,24.69536909444436,0.9969944456680108,0.0,17.720673874339127,15.3729716680009,112.0,0.2198316591150221,0,22,26.04421584103534,1.2399279844652682,1.9062804471049863,True,0.14,67.7165,47.40154999999999,0.5456165578281631,0.5456165578281631,0.1243355030108173,16,39.66764130434783,39.66764130434783,39.11041304347826,16,39.66764130434783,39.66764130434783,39.11041304347826,16,,,,,,,,,,
AM,32031,I66_WB,110P04178,4,3.0,8397.6361,0.0,22800.0,True,False,False,,0.3683173728070175,0,0.0,8397.6361,0.0,7600.0,0,0.0,0.0,699.8030083333333,70.96264641111611,99.5611401556754,0.7127544572125005,0.0,34.04095553449747,40.40609775767939,688.0,0.1031433814115059,0,21,84.32531659442179,16.802720090197887,26.44061893801896,True,0.86,67.38,47.166,6.401909237910073,6.401909237910073,6.267204540467684,16,29.69701086956521,29.69701086956521,28.548043478260865,16,29.69701086956521,29.69701086956521,28.548043478260865,16,,,,,,,,,,
AM,32032,I66_WB,110+04179,4,3.0,9684.1039,0.0,24000.0,True,False,False,,0.4035043291666667,0,0.0,9684.1039,0.0,8000.0,0,0.0,0.0,807.0086583333333,0.0,0.0,,0.0,0.0,0.0,480.0,0.0,0,0,0.0,0.0,,False,0.6,66.71,46.697,16.393288043478254,,,0,16.393288043478254,,,0,16.393288043478254,,,0,,,,,,,,,,
AM,32034,I66_WB,110P04179,4,3.0,8100.0619,0.0,22800.0,True,False,False,,0.3552658728070175,0,0.0,8100.0619,0.0,7600.0,0,0.0,0.0,675.0051583333333,0.0,0.0,,0.0,0.0,0.0,744.0,0.0,0,0,0.0,0.0,,False,0.93,68.25,47.775,8.037038043478258,,,0,8.037038043478258,,,0,8.037038043478258,,,0,,,,,,,,,,
AM,32035,I66_WB,110+04180,4,3.0,8823.9543,0.0,22800.0,True,False,False,,0.3870155394736841,0,0.0,8823.9543,0.0,7600.0,0,0.0,0.0,735.329525,0.0,0.0,,0.0,0.0,0.0,120.0,0.0,0,0,0.0,0.0,,False,0.15,67.7765,47.44355,8.904815217391302,,,0,8.904815217391302,,,0,8.904815217391302,,,0,,,,,,,,,,
AM,32037,I66_WB,110P04181,4,3.0,8507.7619,0.0,22800.0,True,False,False,,0.3731474517543859,0,0.0,8507.7619,0.0,7600.0,0,0.0,0.0,708.9801583333333,52.69047078362064,93.41592179168438,0.5640416512842353,0.0,0.0,0.0,920.0,0.0572722508517615,0,11,53.43222046116466,19.682869798650955,40.9731608317705,True,1.15,68.3265,47.82854999999999,12.059471040078684,11.29368602445274,9.99832101193051,12,22.362668478260865,25.031282608695648,25.376717391304343,12,22.362668478260865,25.031282608695648,25.376717391304343,12,,,,,,,,,,
AM,32038,I66_WB,110P04181,5,3.0,9929.8559,0.0,28500.0,True,False,False,,0.348415996491228,0,0.0,9929.8559,0.0,9500.0,0,0.0,0.0,661.9903933333334,22.640867552749118,23.353980447921103,0.9694650384433516,0.0,0.0,0.0,230.0,0.09843855457717,0,12,22.640867552749118,2.2810288028802725,4.747667354152394,True,0.23,68.3265,47.82854999999999,5.672077906054316,2.8260371201322045,0.1922553073584865,12,22.362668478260865,25.031282608695648,25.376717391304343,12,22.362668478260865,25.031282608695648,25.376717391304343,12,,,,,,,,,,
AM,32041,I66_WB,110-58629,3,3.0,5575.6803,0.0,17100.0,True,False,False,,0.3260631754385965,0,0.0,5575.6803,0.0,5700.0,0,0.0,0.0,619.5200333333333,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0,0,0.0,0.0,,False,0.02,71.46,50.02199999999999,6.697146739130428,,,0,6.697146739130428,,,0,6.697146739130428,,,0,,,,,,,,,,
AM,32042,I66_WB,110N58629,4,3.0,7546.2355,0.0,22800.0,True,False,False,,0.3309752412280701,0,0.0,7546.2355,0.0,7600.0,0,0.0,0.0,628.8529583333333,0.0,0.0,,0.0,0.0,0.0,112.0,0.0,0,0,0.0,0.0,,False,0.14,72.46,50.722,17.64980978260869,,,0,17.64980978260869,,,0,17.64980978260869,,,0,,,,,,,,,,
AM,32044,I66_WB,110-58628,3,3.0,6746.5451,0.0,18000.0,True,False,False,,0.3748080611111111,0,0.0,6746.5451,0.0,6000.0,0,0.0,0.0,749.6161222222222,0.0,0.0,,0.0,0.0,0.0,294.0,0.0,0,0,0.0,0.0,,False,0.49,72.5265,50.76855,9.413891304347825,,,0,9.413891304347825,,,0,9.413891304347825,,,0,,,,,,,,,,
AM,32045,I66_WB,110-58628,3,3.0,8440.1469,0.0,18000.0,True,False,False,,0.46889705,0,0.0,8440.1469,0.0,6000.0,0,0.0,0.0,937.7941,0.0,0.0,,0.0,0.0,0.0,150.0,0.0,0,0,0.0,0.0,,False,0.25,72.5265,50.76855,9.413891304347825,,,0,9.413891304347825,,,0,9.413891304347825,,,0,,,,,,,,,,
AM,32130,I66_WB,110+04174,2,3.0,0.0,0.0,12000.0,True,False,False,,0.0,0,0.0,0.0,,4000.0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,32.0,0.0,0,0,0.0,0.0,,False,0.08,64.99300000000001,45.4951,2.5132173913043565,,,0,2.5132173913043565,,,0,2.5132173913043565,,,0,,,,,,,,,,
AM,32133,I66_WB,110+04173,4,3.0,0.0,0.0,24000.0,True,False,False,,0.0,0,0.0,0.0,,8000.0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,72.0,0.0,0,0,0.0,0.0,,False,0.09,65.1795,45.62565,2.059744565217397,,,0,2.059744565217397,,,0,2.059744565217397,,,0,,,,,,,,,,
AM,32134,I66_WB,110P04173,4,3.0,0.0,0.0,24000.0,True,False,False,,0.0,0,0.0,0.0,,8000.0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,136.0,0.0,0,0,0.0,0.0,,False,0.17,66.763,46.7341,1.9393315217391371,,,0,1.9393315217391371,,,0,1.9393315217391371,,,0,,,,,,,,,,
AM,32136,I66_WB,110+04174,2,3.0,0.0,0.0,12000.0,True,False,False,,0.0,0,0.0,0.0,,4000.0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,124.0,0.0,0,0,0.0,0.0,,False,0.31,64.99300000000001,45.4951,2.5132173913043565,,,0,2.5132173913043565,,,0,2.5132173913043565,,,0,,,,,,,,,,
AM,32140,I66_WB,110+04173,4,3.0,0.0,0.0,24000.0,True,False,False,,0.0,0,0.0,0.0,,8000.0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,120.0,0.0,0,0,0.0,0.0,,False,0.15,65.1795,45.62565,2.059744565217397,,,0,2.059744565217397,,,0,2.059744565217397,,,0,,,,,,,,,,
AM,32141,I395_NB,110+04122,4,3.0,17265.7552,0.0,24000.0,True,False,False,,0.7194064666666666,0,0.0,17265.7552,0.0,8000.0,0,0.0,0.0,1438.8129333333334,0.0,0.0,,0.0,0.0,0.0,304.0,0.0,0,0,0.0,0.0,,False,0.38,66.5465,46.58254999999999,15.558048913043471,,,0,15.558048913043471,,,0,15.558048913043471,,,0,,,,,,,,,,
AM,32367,I66_EB,110+58629,3,3.0,14016.1928,0.0,18000.0,True,False,False,,0.7786773777777778,0,0.0,14016.1928,0.0,6000.0,0,0.0,0.0,1557.3547555555558,0.0,0.0,,0.0,0.0,0.0,234.0,0.0,0,0,0.0,0.0,,False,0.39,72.0,50.4,2.5581249999999995,,,0,2.5581249999999995,,,0,2.5581249999999995,,,0,,,,,,,,,,
AM,32368,I66_WB,110-58628,3,3.0,8440.1469,0.0,18000.0,True,False,False,,0.46889705,0,0.0,8440.1469,0.0,6000.0,0,0.0,0.0,937.7941,0.0,0.0,,0.0,0.0,0.0,102.0,0.0,0,0,0.0,0.0,,False,0.17,72.5265,50.76855,9.413891304347825,,,0,9.413891304347825,,,0,9.413891304347825,,,0,,,,,,,,,,
AM,32369,I66_WB,110-58628,3,3.0,8440.1469,0.0,18000.0,True,False,False,,0.46889705,0,0.0,8440.1469,0.0,6000.0,0,0.0,0.0,937.7941,0.0,0.0,,0.0,0.0,0.0,306.0,0.0,0,0,0.0,0.0,,False,0.51,72.5265,50.76855,9.413891304347825,,,0,9.413891304347825,,,0,9.413891304347825,,,0,,,,,,,,,,
AM,32370,I66_EB,110+58629,3,3.0,14016.1928,0.0,18000.0,True,False,False,,0.7786773777777778,0,0.0,14016.1928,0.0,6000.0,0,0.0,0.0,1557.3547555555558,0.0,0.0,,0.0,0.0,0.0,102.0,0.0,0,0,0.0,0.0,,False,0.17,72.0,50.4,2.5581249999999995,,,0,2.5581249999999995,,,0,2.5581249999999995,,,0,,,,,,,,,,
AM,32551,I66_WB,110P04174,2,3.0,0.0,0.0,12000.0,True,False,False,,0.0,0,0.0,0.0,,4000.0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,196.0,0.0,0,0,0.0,0.0,,False,0.49,64.58,45.206,2.5791032608695628,,,0,2.5791032608695628,,,0,2.5791032608695628,,,0,,,,,,,,,,
AM,32552,I66_WB,110+04175,2,3.0,0.0,0.0,12000.0,True,False,False,,0.0,0,0.0,0.0,,4000.0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,260.0,0.0,0,0,0.0,0.0,,False,0.65,65.6665,45.96655,1.749380434782608,,,0,1.749380434782608,,,0,1.749380434782608,,,0,,,,,,,,,,
AM,32573,I66_WB,110P04175,2,3.0,0.0,0.0,12000.0,True,False,False,,0.0,0,0.0,0.0,,4000.0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,280.0,0.0,0,0,0.0,0.0,,False,0.7,66.7965,46.75755,8.53538586956521,,,0,8.53538586956521,,,0,8.53538586956521,,,0,,,,,,,,,,
AM,32581,I395_NB,110P04120,3,3.0,15020.3429,10501.11799034089,14776.11799034089,False,False,True,1.4303565500183857,1.0165283540520424,9,11605.468811220191,3414.8740887798085,0.772650057890502,5700.0,0,0.0,0.0,1668.926988888889,162.82719558895246,171.0394679939617,0.9519860971194136,96.46728028419308,0.0,27.33876954357561,408.0,0.3990862636984129,0,30,307.4685478839683,7.809463037540095,10.114443636899718,True,0.68,65.65,45.955,2.04736313426654,2.04736313426654,0.2042133717839291,16,36.95138586956522,36.95138586956522,37.93673913043479,16,36.95138586956522,36.95138586956522,37.93673913043479,16,391.1743736166666,495.0,621.8318958166667,3.844292036666667,16.186666666666667,424.4007833,495.0,612.6334377833333,3.137210908055556,16.11735827050946
AM,32590,I395_SB,110N04120,3,3.0,9714.614,0.0,17100.0,True,False,False,,0.568106081871345,0,0.0,9714.614,0.0,5700.0,0,0.0,0.0,1079.4015555555554,0.0,0.0,,0.0,0.0,0.0,420.0,0.0,0,15,0.0,0.0,,False,0.7,65.765,46.0355,17.616304347826087,,,0,39.239360601983066,,,0,17.616304347826087,,,0,,,,,,,,,,
AM,32611,I395_SB,110N04121,4,3.0,9985.2165,0.0,24000.0,True,False,False,,0.4160506875,0,0.0,9985.2165,0.0,8000.0,0,0.0,0.0,832.1013750000001,0.0,0.0,,0.0,0.0,0.0,344.0,0.0,0,0,0.0,0.0,,False,0.43,65.8365,46.08555,16.431690217391306,,,0,16.431690217391306,,,0,16.431690217391306,,,0,,,,,,,,,,
AM,32616,I395_SB,110-04121,4,3.0,11545.7173,0.0,22800.0,True,False,False,,0.5063911096491228,0,0.0,11545.7173,0.0,7600.0,0,0.0,0.0,962.1431083333332,0.0,0.0,,0.0,0.0,0.0,256.0,0.0,0,0,0.0,0.0,,False,0.32,66.4665,46.52654999999999,13.97052173913043,,,0,13.97052173913043,,,0,13.97052173913043,,,0,,,,,,,,,,
AM,32619,I395_SB,110-04121,4,3.0,11545.7173,0.0,22800.0,True,False,False,,0.5063911096491228,0,0.0,11545.7173,0.0,7600.0,0,0.0,0.0,962.1431083333332,0.0,0.0,,0.0,0.0,0.0,240.0,0.0,0,0,0.0,0.0,,False,0.3,66.4665,46.52654999999999,13.97052173913043,,,0,13.97052173913043,,,0,13.97052173913043,,,0,,,,,,,,,,
AM,32622,I395_NB,110+04122,4,3.0,17616.3295,0.0,22800.0,True,False,False,,0.7726460307017544,0,0.0,17616.3295,0.0,7600.0,0,0.0,0.0,1468.0274583333332,0.0,0.0,,0.0,0.0,0.0,296.0,0.0,0,0,0.0,0.0,,False,0.37,66.5465,46.58254999999999,15.558048913043471,,,0,15.558048913043471,,,0,15.558048913043471,,,0,,,,,,,,,,
AM,32624,I395_SB,110N04122,4,3.0,11545.7173,0.0,22800.0,True,False,False,,0.5063911096491228,0,0.0,11545.7173,0.0,7600.0,0,0.0,0.0,962.1431083333332,0.0,0.0,,0.0,0.0,0.0,264.0,0.0,0,0,0.0,0.0,,False,0.33,65.31649999999999,45.72154999999999,14.595222826086946,,,0,14.595222826086946,,,0,14.595222826086946,,,0,,,,,,,,,,
AM,32627,I395_SB,110-04121,4,3.0,11545.7173,0.0,24000.0,True,False,False,,0.4810715541666667,0,0.0,11545.7173,0.0,8000.0,0,0.0,0.0,962.1431083333332,0.0,0.0,,0.0,0.0,0.0,376.0,0.0,0,0,0.0,0.0,,False,0.47,66.4665,46.52654999999999,13.97052173913043,,,0,13.97052173913043,,,0,13.97052173913043,,,0,,,,,,,,,,
AM,32843,I66_EB,110+58630,5,3.0,17579.67,0.0,30000.0,True,False,False,,0.585989,0,0.0,17579.67,0.0,10000.0,0,0.0,0.0,1171.9779999999998,0.0,0.0,,0.0,0.0,0.0,230.0,0.0,0,0,0.0,0.0,,False,0.23,71.1965,49.83755,2.2909293478260877,,,0,2.2909293478260877,,,0,2.2909293478260877,,,0,,,,,,,,,,
AM,32847,I66_WB,110-58629,1,3.0,1311.4953,0.0,6000.0,True,False,False,,0.21858255,0,0.0,1311.4953,0.0,2000.0,0,0.0,0.0,437.1651,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0,0,0.0,0.0,,False,0.01,71.46,50.02199999999999,6.697146739130428,,,0,6.697146739130428,,,0,6.697146739130428,,,0,,,,,,,,,,
AM,32848,I66_WB,110-58629,5,3.0,10125.9346,0.0,30000.0,True,False,False,,0.3375311533333333,0,0.0,10125.9346,0.0,10000.0,0,0.0,0.0,675.0623066666667,0.0,0.0,,0.0,0.0,0.0,970.0,0.0,0,0,0.0,0.0,,False,0.97,71.46,50.02199999999999,6.697146739130428,,,0,6.697146739130428,,,0,6.697146739130428,,,0,,,,,,,,,,
AM,32854,I66_WB,110N58631,2,3.0,3382.8998,0.0,12000.0,True,False,False,,0.2819083166666666,0,0.0,3382.8998,0.0,4000.0,0,0.0,0.0,563.8166333333334,0.0,0.0,,0.0,0.0,0.0,88.0,0.0,0,0,0.0,0.0,,False,0.22,71.59,50.113,4.585027173913047,,,0,4.585027173913047,,,0,4.585027173913047,,,0,,,,,,,,,,
